variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M126.9882T1.26	M127T1.26	126.9882092	126.9829228	126.9926837	75.47318068	74.66795982	90.85512327	47	29	0	17		[M+Na+NH3]+ 86.9759	1															
M126.9903T0.66	M127T1.27	126.9902529	126.9896804	126.990629	39.51921012	38.91417929	40.45917852	43	26	0	17	[56][M+1]+		10															
M127.0085T1.26	M127T1.28	127.0084775	127.0029857	127.0127984	75.47989287	74.96485542	76.20852835	46	29	0	17		[M+Na+NH3]+ 86.9945	1															
M127.0235T1.26	M127T1.30	127.0234918	127.0185307	127.0278781	75.62525168	74.66795982	77.1105892	45	28	0	17			1															
M127.0259T0.83	M127T1.29	127.0259138	127.0253274	127.0262081	49.91806905	48.83421073	50.36894195	52	31	0	21			4															
M127.0292T2.64	M127T3	127.029154	127.0286109	127.0293798	158.5150783	157.3858136	160.6180371	57	40	2	15		[M+H+Na]2+ 230.06	82															
M127.0394T1.91	M127T2	127.0394497	127.038749	127.0399058	114.4903197	112.0710371	116.3440567	54	34	0	20		[M+K]+ 88.073	2															
M127.0395T1.26	M127T1.32	127.0395464	127.0330498	127.0399862	75.75733942	65.57488797	92.36441822	65	41	0	21	[57][M]2+		1															
M127.0396T3.82	M127T4	127.0396077	127.0389902	127.0398846	228.9583564	227.4268792	231.5999673	42	30	0	12			13															
M127.0396T0.85	M127T1.31	127.0396242	127.0390147	127.0399808	51.09443841	49.74573514	51.78185837	63	42	0	21			4															
M127.0509T1.81	M127T2.1	127.050861	127.0501073	127.0512958	108.7928327	106.1042803	110.5377934	37	22	0	15			2427															
M127T1.33_Thymine.Imidazoleacetic..	M127T1.33	127.0509711	127.0500779	127.0577376	76.86054979	75.1405471	80.46392075	58	39	0	19			1	Thymine|Imidazoleacetic acid	C5H6N2O2	126.0429	CHEBI:17821|CHEBI:16974	HMDB00262	C00178	CID1135	RWQNBRDOKXIBIV-UHFFFAOYSA-N	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	Amino acid metabolism|Nucleotide metabolism	Histidine metabolism|Pyrimidine metabolism	Histamine|Thymidine	2	a,b	
M127.0748T1.26	M127T1.34	127.0748101	127.0685486	127.0778822	75.47318068	74.46675373	85.24712784	49	33	0	16		[2M+H]+ 63.0334	1															
M127.0756T7.45	M127T7	127.0755739	127.0748859	127.0763334	446.7487649	446.2054048	464.8316912	56	31	3	20			27															
M127.076T1.81	M127T2.2	127.0760393	127.0752965	127.0765141	108.4538885	107.2965884	110.6416963	61	37	3	21	[58][M]+	[M+Na]+ 104.086	63															
M127.0763T2.63	M127T3.1	127.0762689	127.0753982	127.0765239	157.6186296	156.0248034	166.2959288	13	2	3	8		[M+Na]+ 104.084	82															
M127.0873T1.26	M127T1.35	127.0873486	127.0829862	127.0927305	75.43738135	66.17499081	89.41624709	57	31	3	20		[2M+H]+ 63.0334	1															
M127.0999T1.68	M127T2.3	127.0998741	127.0992428	127.1002743	100.5357831	99.27392644	102.4400822	57	36	3	18			45															
M127.1115T1.26	M127T1.36	127.1114827	127.1081016	127.1169965	75.65051967	74.66795982	76.8701979	46	31	0	15		[M+K]+ 88.1409	1															
M127.1121T2.72	M127T3.2	127.1121021	127.1116994	127.1126404	163.146662	161.9999156	165.3106522	16	10	3	3			9															
M127.1123T6.66	M127T7.1	127.1123486	127.1117668	127.1126996	399.8182585	382.7837303	417.5666254	40	31	0	7			2743															
M127.1126T5.96	M127T6	127.112639	127.1119662	127.112978	357.6294126	343.3759529	358.3509442	70	42	3	21	[59][M]+	[M+H-H20]+ 144.117	76															
M127.1237T1.65	M127T2.4	127.123664	127.1229346	127.1241225	98.86315999	97.92176946	101.2408878	39	23	3	13		[M+H-COCH2]+ 168.123	45															
M127.1267T1.26	M127T1.37	127.1267229	127.1229675	127.1328983	75.47953458	74.77987314	76.37464089	48	33	0	15			1															
M127.153T1.26	M127T1.38	127.1530016	127.1481131	127.1577482	75.50774424	75.01148722	76.37464089	36	21	0	15			1															
M127.1727T1.26	M127T1.39	127.1726551	127.1679513	127.1776693	75.48208318	74.83836387	76.36758927	43	31	0	12		[M+K]+ 88.2074	1															
M127.1888T1.26	M127T1.40	127.1888074	127.1829896	127.1928517	75.4781714	74.83977486	76.36758927	43	32	0	11			1															
M127.1982T1.26	M127T1.41	127.1982279	127.1928996	127.2026396	75.47567604	74.96991124	76.37464089	38	23	0	15		[M+K]+ 88.2427	1															
M127.2289T1.26	M127T1.42	127.2288687	127.2229652	127.2328825	75.52423539	74.77987314	76.21916823	46	33	0	13		[2M+H]+ 63.1096	1															
M127.2437T1.26	M127T1.43	127.2437229	127.2385129	127.2476511	75.49701379	74.61352727	76.21916823	44	31	0	13		[2M+H]+ 63.1096	1															
M127.2628T1.26	M127T1.44	127.2627882	127.2579017	127.2678036	75.48855441	74.91294298	76.21916823	49	32	0	17		[M+K]+ 88.2979	1															
M127.2779T1.26	M127T1.45	127.2779336	127.272918	127.2827891	75.45005592	74.61482869	76.23883173	41	32	0	9			1															
M127.2976T1.26	M127T1.46	127.2976213	127.29295	127.3027776	75.48089776	75.01148722	76.01409387	41	30	0	11		[M+K]+ 88.3272	1															
M127.3082T1.26	M127T1.47	127.3081708	127.3030089	127.3123856	75.43738135	74.66795982	75.92287404	39	22	0	17			1															
M127.3234T1.26	M127T1.48	127.3234154	127.31869	127.3277679	75.51585618	74.77987314	76.21916823	43	33	0	10			1															
M127.3442T1.26	M127T1.49	127.344184	127.3380484	127.34781	75.48089776	74.77987314	76.21883912	43	27	0	16		[2M+2Na+2K-H]3+ 129.562	1															
M127.3634T1.26	M127T1.50	127.3634124	127.3579838	127.3676907	75.43838023	74.91294298	76.13861918	41	26	0	15			1															
M127.3778T1.26	M127T1.51	127.377786	127.3729801	127.3827083	75.46033339	74.67235238	76.5471976	44	28	0	16			1															
M127.4034T1.26	M127T1.52	127.4033679	127.3983039	127.4078989	75.44253404	74.96991124	76.36758927	45	30	0	15			1															
M127.4223T1.26	M127T1.53	127.4222631	127.4180833	127.4278988	75.43917411	75.01148722	76.36758927	46	30	0	16		[M+K]+ 88.4561	1															
M127.433T1.26	M127T1.54	127.4329911	127.4285783	127.4378641	75.63055469	74.91294298	75.96671415	38	22	0	16			1															
M127.4521T1.26	M127T1.55	127.4520722	127.4479747	127.4578575	75.49685148	74.66795982	76.36758927	44	31	0	13		[M+H]+ 126.453	1															
M127.4673T1.26	M127T1.56	127.4672854	127.4630895	127.4726033	75.44125102	74.74152206	76.12971339	38	22	0	16		[M+H]+ 126.453	1															
M127.4837T1.26	M127T1.57	127.4836802	127.4779957	127.4876309	75.43996799	74.83836387	76.12971339	45	27	0	18			1															
M127.5021T1.26	M128T1	127.5020801	127.4979015	127.5072283	75.47318068	74.83836387	76.12971339	45	28	0	17		[2M+2Na+2K-H]3+ 129.802	1															
M127.522T1.26	M128T1.1	127.521962	127.5181136	127.5278374	75.4239267	74.5220861	76.36758927	38	22	0	16			1															
M127.5325T1.26	M128T1.2	127.5325308	127.5279463	127.5375449	75.45574814	74.67235238	76.10560641	45	33	0	12	[57][M+1]2+		1															
M127.5447T7.01	M128T7	127.5447011	127.5441059	127.5453636	420.6146398	394.8568377	432.8033734	50	34	2	11			36															
M127.5451T0.65	M128T1.3	127.5451324	127.5444005	127.545335	39.14561257	26.67321696	39.78966852	9	5	3	1		[M+H]+ 126.536	10															
M127.5587T1.26	M128T1.4	127.5587403	127.5530505	127.5628475	75.51208863	74.91294298	76.36758927	45	30	0	15			1															
M127.5781T1.26	M128T1.5	127.5781465	127.5729378	127.5826678	75.4996323	74.96485542	76.33133894	41	23	0	18		[M+H]+ 126.575	1															
M127.5879T1.26	M128T1.6	127.5879028	127.5830163	127.5926906	75.47953458	74.91294298	76.36758927	48	34	0	14		[M+H]+ 126.575	1															
M127.6025T1.26	M128T1.7	127.6024606	127.5979381	127.6076082	75.46904966	74.89499451	76.36758927	48	34	0	14			1															
M127.6278T1.26	M128T1.8	127.6278429	127.6235753	127.6326507	75.48161433	74.83836387	76.12971339	43	26	0	17		[M+H]+ 126.618	1															
M127.6434T1.26	M128T1.9	127.6433544	127.6383057	127.6477183	75.45574814	74.61352727	76.10560641	43	25	0	18			1															
M127.6864T1.26	M128T1.10	127.6864157	127.6832119	127.6927028	75.46491864	74.91294298	76.03196312	41	26	0	15		[M+K]+ 88.7291	1															
M127.6974T1.26	M128T1.11	127.6973663	127.6932039	127.7027125	75.48855441	74.91294298	76.75489706	43	31	0	12		[M+K]+ 88.7291	1															
M127.7124T1.26	M128T1.12	127.7124499	127.7083699	127.717439	75.46377375	74.91294298	76.10373136	46	31	0	15			1															
M127.7281T1.26	M128T1.13	127.7281348	127.7231029	127.7327449	75.47318068	74.61352727	76.13861918	43	31	0	12			1															
M127.7379T1.26	M128T1.14	127.7378978	127.7332799	127.742546	75.43751219	74.77987314	76.56962672	39	24	0	15		[M+K]+ 88.7774	1															
M127.753T1.26	M128T1.15	127.7529614	127.7482632	127.7577179	75.47567604	74.83836387	75.92849697	42	26	0	16			1															
M127.7683T1.26	M128T1.16	127.7683498	127.762913	127.7728743	75.50586046	74.83836387	76.12971339	44	30	0	14			1															
M127.7831T1.26	M128T1.17	127.7830917	127.7784951	127.7876883	75.48089776	74.77987314	76.12971339	43	28	0	15		[M+K]+ 88.8247	1															
M127.7932T1.26	M128T1.18	127.7931543	127.7879227	127.7978402	75.43917411	74.83836387	76.36758927	42	30	0	12		[M+K]+ 88.8247	1															
M127.808T1.26	M128T1.19	127.8079544	127.8029891	127.8128917	75.45003846	74.91294298	76.36758927	44	29	0	15		[M+Na+NH3]+ 87.7896	1															
M127.8234T1.26	M128T1.20	127.8233527	127.8183695	127.8278395	75.54720935	74.77987314	76.36758927	44	29	0	15		[M+K]+ 88.8641	1															
M127.8323T1.26	M128T1.21	127.8323276	127.8279707	127.8378354	75.32695735	74.83836387	76.12971339	38	22	0	16		[M+K]+ 88.8641	1															
M127.852T1.26	M128T1.22	127.8519788	127.8479909	127.857842	75.43996799	74.91294298	76.12971339	39	22	0	17		[M+K]+ 88.8842	1															
M127.8727T1.26	M128T1.23	127.8727179	127.8679329	127.8774167	75.44673212	74.67235238	76.23883173	43	26	0	17		[M+K]+ 88.9079	1															
M127.8937T1.26	M128T1.24	127.8936677	127.888602	127.8977224	75.31840816	74.60668814	76.12971339	43	30	0	13			1															
M127.9078T1.26	M128T1.25	127.9078112	127.9031108	127.9119017	75.32188186	74.61352727	76.21883912	40	25	0	15			1															
M127.9224T1.26	M128T1.26	127.9223555	127.9184909	127.9277524	75.46262886	74.61352727	76.36758927	43	30	0	13		[M+Na+NH3]+ 87.9098	1															
M127.9359T0.73	M128T1.27	127.9359273	127.9352312	127.9362516	44.00187693	43.35156727	44.78572728	49	31	0	18	[55][M+3]+		4															
M127.9373T1.26	M128T1.28	127.9373282	127.9330148	127.9428946	75.44253404	74.83977486	76.12971339	43	28	0	15		[M+Na+NH3]+ 87.9263	1															
M127.9632T1.26	M128T1.29	127.9632376	127.95803	127.9678386	75.4781714	75.01148722	76.10560641	43	26	0	17		[M+K]+ 88.9997	1															
M127.9779T1.26	M128T1.30	127.9778907	127.9732406	127.982721	75.45582538	74.91294298	76.12971339	44	28	0	16			1															
M127.9965T1.26	M128T1.31	127.9965164	127.9929185	128.002724	75.4781714	74.61482869	76.21916823	43	27	0	16			1															
M128.0148T1.26	M128T1.32	128.0147925	128.0087242	128.0175472	75.45574814	74.57365065	76.12971339	47	32	0	15			1															
M128.02T0.66	M128T1.33	128.019978	128.0181808	128.0203172	39.55727394	39.03933797	50.08336074	76	42	3	21	[60][M]+	[M+Na+NH3]+ 88.0028	10															
M128.0287T1.26	M128T1.34	128.0286731	128.0230567	128.0321762	75.40380376	74.91294298	75.92849697	48	32	0	16		[M+K]+ 89.0676	1															
M128.0433T1.26	M128T1.35	128.0433236	128.038141	128.047883	75.48161433	74.77987314	76.5471976	53	34	0	19	[57][M+2]2+		1															
M128.0582T1.26	M128T1.36	128.0582038	128.0536465	128.0628324	75.44335006	74.91294298	76.21883912	58	39	0	19			1															
M128.0713T2.01	M128T2	128.0712624	128.070523	128.0717895	120.3209419	117.7198836	121.4971593	59	38	0	21		[M+H-H20]+ 145.075	40															
M128.0718T1.26	M128T1.37	128.0717608	128.0687273	128.0778392	75.55523933	74.46675373	76.79571728	56	38	0	18			1															
M128.0796T1.81	M128T2.1	128.0795556	128.0789177	128.0798629	108.4719117	107.492725	110.2167777	9	0	3	6	[58][M+1]+		2431															
M128.0871T1.26	M128T1.38	128.0871462	128.0829337	128.0925537	75.47953458	74.89499451	76.37464089	46	31	0	15		[M+Na]+ 105.101	1															
M128.1047T1.26	M128T1.39	128.1046597	128.0979723	128.1078217	75.43917411	74.83836387	76.21916823	42	25	0	17			1															
M128.108T5.57	M128T6	128.1079749	128.1073852	128.1081736	334.1889064	321.5991586	335.0043492	56	38	0	15			79															
M128.116T5.96	M128T6.1	128.1159576	128.1153236	128.11634	357.5424537	356.768035	358.1236364	56	33	3	20	[59][M+1]+		76															
M128.1195T1.26	M128T1.40	128.1194849	128.1179127	128.1277974	75.55009122	74.77987314	77.44201542	51	33	0	18		[M+K]+ 89.1541	1															
M128.1374T1.26	M128T1.41	128.137438	128.1330332	128.1427222	75.44253404	74.61482869	76.36758927	45	29	0	16			1															
M128.1441T2.09	M128T2.2	128.1441178	128.1434235	128.1443563	125.5110084	123.8280764	127.5473876	48	36	0	12		[M+H-C5H8O4]+ 259.175	75															
M128.1485T1.26	M128T1.42	128.148452	128.1432427	128.1527599	75.40657496	74.83977486	76.36758927	44	28	0	16		[M+Na+NH3]+ 88.1409	1															
M128.1624T1.26	M128T1.43	128.1624135	128.1583275	128.1678877	75.47154502	74.77987314	76.12971339	42	32	0	10		[M+Na+NH3]+ 88.1409	1															
M128.1728T1.26	M128T1.44	128.1728409	128.167934	128.1777626	75.47953458	74.64425669	76.13861918	46	27	0	19			1															
M128.1867T1.26	M128T1.45	128.1867052	128.1831069	128.1928705	75.48086755	74.83836387	76.12971339	46	33	0	13		[M+K]+ 89.2268	1															
M128.1982T1.26	M128T1.46	128.1982028	128.1931407	128.2028836	75.43996799	74.91294298	76.13861918	43	28	0	15			1															
M128.2136T1.26	M128T1.47	128.2135676	128.2082273	128.2178978	75.47318068	74.91294298	76.01409387	43	28	0	15		[M+Na+NH3]+ 88.2074	1															
M128.2338T1.26	M128T1.48	128.2338033	128.2282454	128.2378759	75.44253404	74.83836387	76.33133894	47	29	0	18		[M+H]+ 127.23	1															
M128.2625T1.26	M128T1.49	128.2625415	128.2581226	128.26776	75.43838023	74.89499451	76.06579759	41	25	0	16		[M+Na+NH3]+ 88.2427	1															
M128.2825T1.26	M128T1.50	128.2825073	128.2780473	128.287488	75.43788079	74.67235238	76.21883912	44	27	0	17		[M+K]+ 89.3201	1															
M128.2931T1.26	M128T1.51	128.293116	128.2884037	128.2978625	75.44085506	74.89499451	76.36758927	40	30	0	10			1															
M128.3082T1.26	M128T1.52	128.3082102	128.3031705	128.3124503	75.44553045	74.83836387	76.36758927	42	26	0	16		[M+Na+NH3]+ 88.2979	1															
M128.318T1.26	M128T1.53	128.3179941	128.3132012	128.3221679	75.4230845	74.77987314	76.21916823	40	30	0	10		[M+Na+NH3]+ 88.2979	1															
M128.3338T1.25	M128T1.54	128.3337679	128.3283279	128.3375391	75.2702203	74.57365065	76.75489706	39	30	0	9		[M+Na+NH3]+ 88.3272	1															
M128.3435T1.26	M128T1.55	128.3435097	128.3380522	128.3477196	75.47318068	74.96485542	76.36758927	47	32	0	15		[M+Na+NH3]+ 88.3272	1															
M128.3632T1.26	M128T1.56	128.3632247	128.3582369	128.3669825	75.40833654	74.83977486	76.10560641	42	27	0	15			1															
M128.3888T1.26	M128T1.57	128.3888448	128.3830833	128.3926535	75.39227812	74.96991124	76.21916823	40	23	0	17			1															
M128.4036T1.26	M128T1.58	128.4036212	128.3981539	128.4078143	75.42313282	74.77987314	76.10560641	38	22	0	16		[M+H]+ 127.401	1															
M128.4131T1.26	M128T1.59	128.4131497	128.4079684	128.4174222	75.51881649	74.96485542	76.12971339	41	30	0	11		[M+H]+ 127.401	1															
M128.433T1.26	M128T1.60	128.4329591	128.4280082	128.4378722	75.50368545	74.83977486	76.10560641	40	25	0	15		[M+H+NH3]+ 110.398	1															
M128.4627T1.26	M128T1.61	128.4626588	128.4579409	128.467796	75.43917411	74.91294298	75.92849697	42	30	0	12		[M+Na+NH3]+ 88.4561	1															
M128.4727T1.26	M128T1.62	128.4727338	128.4679472	128.4775832	75.45007053	74.77987314	75.92849697	42	26	0	16		[M+Na+NH3]+ 88.4561	1															
M128.5046T1.26	M129T1	128.5046161	128.4980269	128.5073841	75.43917411	74.83977486	75.90864571	46	32	0	14			1															
M128.5223T1.26	M129T1.1	128.5222918	128.5179104	128.5278769	75.46377375	74.46675373	76.36758927	50	33	0	17		[3M+3Na-H]2+ 63.0334	1															
M128.5422T1.26	M129T1.2	128.5421831	128.5379472	128.5475049	75.51208863	74.66795982	75.92287404	45	30	0	15	[57][M+3]2+		1															
M128.5689T1.26	M129T1.3	128.5688591	128.5629987	128.5727774	75.44673212	74.96485542	76.36758927	45	31	0	14			1															
M128.5829T1.26	M129T1.4	128.5828843	128.5779406	128.5878047	75.45005592	74.96991124	76.12971339	45	30	0	15		[M+H+NH3]+ 110.551	1															
M128.6027T1.26	M129T1.5	128.6026958	128.5978998	128.6078102	75.43996799	74.66795982	76.21916823	45	31	0	14		[M+2H-C6H10O5]2+ 417.235	1															
M128.6243T1.26	M129T1.6	128.6242883	128.6183408	128.6278515	75.44125102	74.91294298	76.12971339	40	24	0	16			1															
M128.6376T1.26	M129T1.7	128.6375825	128.6329502	128.6425813	75.40664039	74.66795982	75.91529828	48	30	0	18		[3M+3Na-H]2+ 63.1096	1															
M128.6533T1.26	M129T1.8	128.6533007	128.6479552	128.6575037	75.4781714	74.96485542	76.12971339	43	27	0	16		[3M+3Na-H]2+ 63.1096	1															
M128.6878T1.26	M129T1.9	128.687785	128.6829428	128.6928633	75.47318068	74.96485542	76.12971339	47	29	0	18			1															
M128.7021T1.26	M129T1.10	128.7021298	128.6979398	128.7076275	75.42263338	74.83977486	76.36758927	52	32	0	20		[M+K]+ 89.7478	1															
M128.7174T1.26	M129T1.11	128.7174021	128.7131964	128.7228488	75.36635297	74.83836387	75.92849697	42	27	0	15		[M+K]+ 89.7478	1															
M128.7274T1.26	M129T1.12	128.727351	128.7231206	128.7325304	75.48508437	74.77987314	76.23883173	46	30	0	16			1															
M128.7426T1.26	M129T1.13	128.742598	128.7386894	128.7476373	75.4413545	74.89499451	76.12971339	44	27	0	17		[M+Na+NH3]+ 88.7291	1															
M128.7679T1.26	M129T1.14	128.7679427	128.7629464	128.772799	75.45005592	74.83977486	75.96671415	43	26	0	17		[M+K]+ 89.8114	1															
M128.7786T1.26	M129T1.15	128.778648	128.7734387	128.7826683	75.43996799	74.59089547	75.92849697	45	32	0	13		[M+K]+ 89.8114	1															
M128.7933T1.26	M129T1.16	128.7933137	128.7894824	128.7978326	75.47989287	74.61482869	76.10560641	42	30	0	12		[M+Na+NH3]+ 88.7774	1															
M128.8084T1.26	M129T1.17	128.8083823	128.8031185	128.8127849	75.48161433	74.92871475	76.21916823	47	30	0	17		[M+Na]+ 105.826	1															
M128.8237T1.26	M129T1.18	128.8236719	128.817929	128.82782	75.45582538	74.90264619	75.96671415	44	29	0	15		[M+Na]+ 105.826	1															
M128.8372T1.26	M129T1.19	128.8371746	128.8335709	128.8428969	75.43738135	74.91294298	76.00460866	43	27	0	16		[M+Na+NH3]+ 88.8247	1															
M128.8587T1.26	M129T1.20	128.8586851	128.8537227	128.8626615	75.37299738	74.77987314	76.37464089	44	28	0	16			1															
M128.878T1.26	M129T1.21	128.8779799	128.8729437	128.8828512	75.44463308	74.83836387	75.90864571	44	32	0	12		[M+Na+NH3]+ 88.8641	1															
M128.8932T1.26	M129T1.22	128.8932208	128.8879723	128.8976709	75.57104711	75.01110303	76.12971339	41	25	0	16		[M+Na+NH3]+ 88.8842	1															
M128.9073T1.26	M129T1.23	128.9072611	128.9029047	128.9122357	75.35563756	74.66795982	76.21916823	44	28	0	16		[M+Na+NH3]+ 88.8842	1															
M128.9234T1.26	M129T1.24	128.9233671	128.9179551	128.9275037	75.43738135	74.66795982	75.86422105	43	27	0	16		[M+Na+NH3]+ 88.9079 [M+H+NH3]+ 110.889	1															
M128.9436T1.26	M129T1.25	128.943577	128.9382936	128.9478959	75.30636693	74.61352727	76.10560641	44	29	0	15			1															
M128.9577T1.26	M129T1.26	128.9577268	128.953062	128.9628541	75.43744677	74.67235238	76.37464089	46	30	0	16			1															
M128.9768T1.26	M129T1.27	128.9768495	128.973009	128.9827231	75.43751219	74.57365065	76.21916823	47	34	0	13		[M+H+NH3]+ 110.943	1															
M129.003T1.26	M129T1.28	129.0029914	128.9982459	129.0077956	75.46491864	74.61352727	76.36758927	35	20	0	15		[M+H+NH3]+ 110.965	1															
M129.0124T1.26	M129T1.29	129.0123661	129.0083704	129.0178015	75.46262886	74.83836387	76.37464089	45	31	0	14		[M+Na+NH3]+ 88.9997	1															
M129.0207T0.66	M129T1.30	129.0207343	129.0201222	129.0210934	39.53802255	39.17025298	39.85445767	63	42	0	21	[60][M+1]+		10															
M129.0282T1.26	M129T1.31	129.0281739	129.0229651	129.032772	75.46904966	74.66795982	76.36758927	46	32	0	14		[M+H-C4H8]+ 184.094	1															
M129.0374T1.26	M129T1.32	129.0374153	129.0333234	129.0425453	75.46262886	74.61352727	75.90864571	39	24	0	15		[M+H-C4H8]+ 184.094	1															
M129.0533T1.26	M129T1.33	129.0533389	129.0479804	129.0571561	75.46491864	62.81079106	76.417191	57	35	2	18			1															
M129.0534T0.59	M129T1.34	129.0534139	129.0523357	129.055691	35.19621126	17.73368129	43.42217236	43	23	3	17			10															
M129.0555T3.36	M129T3	129.0554648	129.0548121	129.055843	201.3361317	200.5302671	202.7324974	63	42	0	21	[61][M]+	[M+H-H20]+ 146.059	100															
M129.0663T1.92	M129T2	129.0663226	129.0656366	129.0670552	115.0539917	111.4437155	119.9826269	42	25	2	15		[M+Na]+ 106.075	2															
M129.0665T3.81	M129T4	129.0664864	129.0658821	129.0670812	228.5830118	217.0310484	229.6271042	42	27	3	12			13															
M129.0665T0.8	M129T1.35	129.0665124	129.0658728	129.066934	48.28027286	43.71724702	48.60083989	66	42	3	21			4															
M129.0665T2.72	M129T3.1	129.0665431	129.0658662	129.0667301	163.2539214	161.4841871	165.1289095	14	2	3	9		[M+Na+K]2+ 196.188	9															
M129.0667T1.26	M129T1.36	129.0666816	129.0630362	129.072645	75.86422105	74.89499451	89.94758481	53	30	3	19			1															
M129.0787T1.26	M129T1.37	129.07871	129.073208	129.0828688	75.4781714	74.91294298	76.36758927	43	28	0	15		[M+Na+NH3]+ 89.0676	1															
M129.0914T6.2	M129T6	129.0913926	129.0908213	129.0922297	372.1696443	362.9092631	373.5238082	37	19	3	15		[M+H-CH2]+ 142.097	64															
M129.092T5.07	M129T5	129.0919533	129.0910745	129.0921749	304.4390688	298.0820232	305.4778605	56	41	0	15			8															
M129.1026T1.25	M129T1.39	129.1025797	129.0980521	129.1074657	75.28321066	66.17499081	75.96671415	56	36	3	16		[M+H]+ 128.105	1															
M129.1029T0.7	M129T1.38	129.1028754	129.1023037	129.1033294	41.78423055	41.21948232	51.31523589	65	42	0	21		[M+2H]2+ 256.192	34															
M129.1179T1.26	M129T1.40	129.1179187	129.1134301	129.1228869	75.43794621	74.61352727	76.12971339	54	35	0	19		[M+H]+ 128.105	1															
M129.1278T9.69	M129T10	129.1278193	129.127129	129.1284282	581.1088583	580.2726282	582.2394841	63	40	3	20			828															
M129.1282T6.46	M129T6.1	129.128195	129.1275014	129.1286384	387.6540174	383.6688307	390.6910373	39	28	3	8			80															
M129.1284T5.25	M129T5.1	129.1284225	129.1276527	129.1287192	314.9532332	314.4675642	315.473575	50	30	3	17			16															
M129.133T1.26	M129T1.41	129.1329679	129.1284192	129.1369948	75.45468049	74.83836387	75.96282131	46	28	0	18			1															
M129.1393T0.62	M129T1.42	129.139294	129.138699	129.1397038	37.36807993	36.9778918	37.78121598	63	42	0	21	[62][M]+	[M+H-COCH2]+ 170.142	10															
M129.1529T1.26	M129T1.43	129.1529208	129.1480114	129.1577805	75.48855441	74.77987314	76.10560641	41	24	0	17			1															
M129.1636T1.26	M129T1.44	129.1635641	129.1580015	129.1677518	75.43751219	74.61398274	76.37464089	41	31	0	10		[M+Na+NH3]+ 89.1541 [M+H]+ 128.164	1															
M129.1784T1.26	M129T1.45	129.1784464	129.1731863	129.1828977	75.46377375	74.61352727	75.96123198	46	30	0	16		[M+Na+NH3]+ 89.1541 [M+H]+ 128.164	1															
M129.213T1.26	M129T1.46	129.2129901	129.2080797	129.2177021	75.43917411	74.91294298	76.10560641	44	30	0	14			1															
M129.2275T1.26	M129T1.47	129.227532	129.2233657	129.2327872	75.39227812	74.83836387	76.01409387	46	31	0	15		[M+H]+ 128.226	1															
M129.241T1.26	M129T1.48	129.2409927	129.2379327	129.2466276	75.42314993	74.74331019	76.12971339	44	30	0	14		[M+Na+NH3]+ 89.2268 [M+H]+ 128.226	1															
M129.2532T1.26	M129T1.49	129.2532445	129.2482902	129.25782	75.40657496	74.83977486	76.21916823	44	33	0	11			1															
M129.2676T1.26	M129T1.50	129.2676299	129.2629233	129.2728086	75.43751219	74.91294298	76.12971339	45	33	0	12			1															
M129.3133T1.26	M129T1.51	129.3133217	129.3079402	129.3178957	75.31840816	74.66795982	76.10560641	43	26	0	17		[M+K]+ 90.3458	1															
M129.3373T1.26	M129T1.52	129.3373111	129.333278	129.3428512	75.42133667	74.61352727	76.21916823	46	31	0	15		[M+Na+NH3]+ 89.3201	1															
M129.348T1.26	M129T1.53	129.3479612	129.3431275	129.3527291	75.46790477	74.83836387	76.21916823	40	25	0	15		[2M+Na+3K-H]3+ 124.589	1															
M129.3686T1.26	M129T1.54	129.3686464	129.3630039	129.3728908	75.47318068	74.83977486	76.12971339	45	30	0	15		[M+K]+ 90.4063	1															
M129.3881T1.26	M129T1.55	129.388139	129.3829263	129.3928043	75.44673212	74.61482869	76.21916823	43	28	0	15			1															
M129.4074T1.26	M129T1.56	129.4073751	129.4029551	129.412871	75.48161433	74.83836387	75.92849697	47	33	0	14			1															
M129.4273T1.26	M129T1.57	129.4272776	129.42295	129.4327518	75.46491864	74.46675373	76.10560641	43	32	0	11			1															
M129.4389T1.26	M129T1.58	129.4388914	129.4329457	129.4427372	75.44125102	74.77987314	76.21916823	46	30	0	16		[M+K]+ 90.4794	1															
M129.4473T1.26	M129T1.59	129.4473178	129.4429723	129.4527214	75.34708837	74.83836387	75.92849697	38	23	0	15		[M+K]+ 90.4794	1															
M129.4628T1.26	M129T1.60	129.4628232	129.4579193	129.4677632	75.44253404	74.83977486	75.92389013	37	20	0	17		[M+K]+ 90.5032	1															
M129.4719T1.26	M129T1.61	129.4718727	129.4680638	129.4775242	75.43874009	74.66795982	75.96282131	42	30	0	12		[M+K]+ 90.5032	1															
M129.4835T1.26	M129T1.62	129.4835237	129.4786204	129.4876986	75.4781714	74.83836387	76.21916823	45	31	0	14		[M+K]+ 90.5204	1															
M129.508T1.26	M130T1	129.5079969	129.5029528	129.5128814	75.47763193	74.87324214	75.96671415	42	30	0	12			1															
