variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
Q8CDG3_Deubiquitinating protein.	proteomics_plasma	MX2	sp|Q8CDG3|VCIP1_MOUSE	Deubiquitinating protein VCIP135  OS=Mus musculus (Mouse) GN=Vcpip1 PE=1 SV=1	Q8CDG3	-0.122734696016856	0.207253528818935	0	0.180349423824264	0.028886221150305	1	1.54187356734611		0
Q00623_Apolipoprotein A-I	proteomics_plasma	MX2	sp|Q00623|APOA1_MOUSE	Apolipoprotein A-I  OS=Mus musculus (Mouse) GN=Apoa1 PE=1 SV=2	Q00623	0.136832730921824	0.209550662382926	0	-0.246640748657001	0.00902333963892223	1	1.2603081100923		0
P04939_Major urinary protein 3	proteomics_plasma	MX2	sp|P04939|MUP3_MOUSE	Major urinary protein 3  OS=Mus musculus (Mouse) GN=Mup3 PE=1 SV=1	P04939	0.484457493077727	0.214084168878075	0	-1.71088312366386	2.32177159956069e-05	1	1.03630430233462		0
Q9Z126_Platelet factor 4	proteomics_plasma	MX2	sp|Q9Z126|PLF4_MOUSE	Platelet factor 4  OS=Mus musculus (Mouse) GN=Pf4 PE=1 SV=1	Q9Z126	0.428702135836332	0.214084168878075	0	0.0247043401871565	0.994109140646594	0	1.41574054113976		0
P17742_Peptidyl-prolyl cis-tran.	proteomics_plasma	MX2	sp|P17742|PPIA_MOUSE	Peptidyl-prolyl cis-trans isomerase A  OS=Mus musculus (Mouse) GN=Ppia PE=1 SV=2	P17742	0.421797075728108	0.214084168878075	0	0.33367689386343	0.28136295685495	0	1.28496512127913		0
O09131_Glutathione S-transferas.	proteomics_plasma	MX2	sp|O09131|GSTO1_MOUSE	Glutathione S-transferase omega-1  OS=Mus musculus (Mouse) GN=Gsto1 PE=1 SV=2	O09131	0.263785067029534	0.214084168878075	0	-0.0201620473742636	0.881486669440682	0	1.29127933855825		0
P13541_Myosin-3	proteomics_plasma	MX2	sp|P13541|MYH3_MOUSE	Myosin-3  OS=Mus musculus (Mouse) GN=Myh3 PE=2 SV=2	P13541	0.44904526667931	0.228139413837604	0	0.308881168690789	0.367615957775813	0	1.27393322708311		0
P01633_Ig kappa chain V19-17	proteomics_plasma	MX2	sp|P01633|KV5A1_MOUSE	Ig kappa chain V19-17  OS=Mus musculus (Mouse) GN=Igk-V19-17 PE=1 SV=1	P01633	0.703611136784414	0.233462987138683	0	0.524842967861197	0.325553110345065	0	1.18178669950635		0
Q8VCM7_Fibrinogen gamma chain	proteomics_plasma	MX2	sp|Q8VCM7|FIBG_MOUSE	Fibrinogen gamma chain  OS=Mus musculus (Mouse) GN=Fgg PE=1 SV=1	Q8VCM7	-0.412062274310962	0.235627726534717	0	-0.1425253375414	0.706106371598579	0	1.17912082681276		0
P0DP26_Calmodulin-1	proteomics_plasma	MX2	sp|P0DP26|CALM1_MOUSE	Calmodulin-1  OS=Mus musculus (Mouse) GN=Calm1 PE=1 SV=1	P0DP26	0.569316484746928	0.235997480731039	0	-0.0213350826840966	0.925608344050541	0	1.45531392047934		0
P29699_Alpha-2-HS-glycoprotein	proteomics_plasma	MX2	sp|P29699|FETUA_MOUSE	Alpha-2-HS-glycoprotein  OS=Mus musculus (Mouse) GN=Ahsg PE=1 SV=1	P29699	0.160338774825551	0.235997480731039	0	0.337768843661426	0.00109196992630177	1	0.709530011558506		0
P26039_Talin-1	proteomics_plasma	MX2	sp|P26039|TLN1_MOUSE	Talin-1  OS=Mus musculus (Mouse) GN=Tln1 PE=1 SV=2	P26039	1.00862486722074	0.240332485326435	0	0.449495663932968	0.622178539101023	0	1.42595557631935		0
P27656_Hepatic triacylglycerol .	proteomics_plasma	MX2	sp|P27656|LIPC_MOUSE	Hepatic triacylglycerol lipase  OS=Mus musculus (Mouse) GN=Lipc PE=2 SV=2	P27656	-0.160099935217278	0.240332485326435	0	0.30642974176256	0.00934056903969371	1	1.19382115531852		0
P23492_Purine nucleoside phosph.	proteomics_plasma	MX2	sp|P23492|PNPH_MOUSE	Purine nucleoside phosphorylase  OS=Mus musculus (Mouse) GN=Pnp PE=1 SV=2	P23492	0.906033970595566	0.254704532583248	0	1.22846971365441	0.0504873556365651	0	1.15402664547214		0
P06151_L-lactate dehydrogenase .	proteomics_plasma	MX2	sp|P06151|LDHA_MOUSE	L-lactate dehydrogenase A chain  OS=Mus musculus (Mouse) GN=Ldha PE=1 SV=3	P06151	0.649499184572601	0.268010604983812	0	0.438846840717243	0.402142018410038	0	1.33469777983265		0
P12399_Protein CTLA-2-alpha	proteomics_plasma	MX2	sp|P12399|CTL2A_MOUSE	Protein CTLA-2-alpha  OS=Mus musculus (Mouse) GN=Ctla2a PE=2 SV=2	P12399	0.616561558692329	0.268010604983812	0	0.404491707438879	0.420638185665152	0	1.18363264359036		0
Q6IRU2_Tropomyosin alpha-4 chain	proteomics_plasma	MX2	sp|Q6IRU2|TPM4_MOUSE	Tropomyosin alpha-4 chain  OS=Mus musculus (Mouse) GN=Tpm4 PE=1 SV=3	Q6IRU2	1.19862870124851	0.26888943752945	0	0.371585454036357	0.750061202832764	0	1.51943620943777		0
Q8BTM8_Filamin-A	proteomics_plasma	MX2	sp|Q8BTM8|FLNA_MOUSE	Filamin-A  OS=Mus musculus (Mouse) GN=Flna PE=1 SV=5	Q8BTM8	1.04433122601169	0.28053136229094	0	0.726442856819428	0.401152419379946	0	1.32309206560629		0
P06728_Apolipoprotein A-IV	proteomics_plasma	MX2	sp|P06728|APOA4_MOUSE	Apolipoprotein A-IV  OS=Mus musculus (Mouse) GN=Apoa4 PE=1 SV=3	P06728	0.167904854428926	0.28053136229094	0	-0.149080005804912	0.257308490082331	0	1.14383693836492		0
P08905_Lysozyme C-2	proteomics_plasma	MX2	sp|P08905|LYZ2_MOUSE	Lysozyme C-2  OS=Mus musculus (Mouse) GN=Lyz2 PE=1 SV=2	P08905	0.36953341965776	0.282083624739707	0	0.0468375425316481	0.932308538328667	0	1.10245763249594		0
Q60994_Adiponectin	proteomics_plasma	MX2	sp|Q60994|ADIPO_MOUSE	Adiponectin  OS=Mus musculus (Mouse) GN=Adipoq PE=1 SV=2	Q60994	0.249317205256794	0.282083624739707	0	0.684926182788569	9.79713165443254e-05	1	0.377313811182488		0
P03953_Complement factor D	proteomics_plasma	MX2	sp|P03953|CFAD_MOUSE	Complement factor D  OS=Mus musculus (Mouse) GN=Cfd PE=1 SV=1	P03953	-0.145487449860941	0.282083624739707	0	0.913762319079094	1.01513154585682e-07	1	0.794592304593351		0
P21460_Cystatin-C	proteomics_plasma	MX2	sp|P21460|CYTC_MOUSE	Cystatin-C  OS=Mus musculus (Mouse) GN=Cst3 PE=1 SV=2	P21460	0.934335814588813	0.287537027563107	0	0.445782842732797	0.625938406901232	0	1.09141435051355		0
P47739_Aldehyde dehydrogenase, .	proteomics_plasma	MX2	sp|P47739|AL3A1_MOUSE	Aldehyde dehydrogenase, dimeric NADP-preferring  OS=Mus musculus (Mouse) GN=Aldh3a1 PE=1 SV=2	P47739	0.922995408350154	0.287537027563107	0	-0.758255866574306	0.303953708203249	0	1.19363257184885		0
P62827_GTP-binding nuclear prot.	proteomics_plasma	MX2	sp|P62827|RAN_MOUSE	GTP-binding nuclear protein Ran  OS=Mus musculus (Mouse) GN=Ran PE=1 SV=3	P62827	0.811332459933183	0.287537027563107	0	0.949013774502578	0.125933372470869	0	1.09007712679481		0
P05213_Tubulin alpha-1B chain	proteomics_plasma	MX2	sp|P05213|TBA1B_MOUSE	Tubulin alpha-1B chain  OS=Mus musculus (Mouse) GN=Tuba1b PE=1 SV=2	P05213	0.772716717974696	0.287537027563107	0	0.710208649247708	0.267682865925128	0	1.19628561513478		0
P18525_Ig heavy chain V region .	proteomics_plasma	MX2	sp|P18525|HVM54_MOUSE	Ig heavy chain V region 5-84  OS=Mus musculus (Mouse) PE=1 SV=1	P18525	0.630910088774161	0.287537027563107	0	-0.499614023373908	0.327200541234438	0	1.34600518576319		0
P13597_Intercellular adhesion m.	proteomics_plasma	MX2	sp|P13597|ICAM1_MOUSE	Intercellular adhesion molecule 1  OS=Mus musculus (Mouse) GN=Icam1 PE=1 SV=1	P13597	-0.566568580588655	0.287537027563107	0	-0.25021363763641	0.648551912770814	0	0.783754491375885		0
P63017_Heat shock cognate 71 kD.	proteomics_plasma	MX2	sp|P63017|HSP7C_MOUSE	Heat shock cognate 71 kDa protein  OS=Mus musculus (Mouse) GN=Hspa8 PE=1 SV=1	P63017	0.504592014406903	0.287537027563107	0	0.611487028440823	0.111435427871229	0	1.19737985103878		0
P60710_Actin, cytoplasmic 1	proteomics_plasma	MX2	sp|P60710|ACTB_MOUSE	Actin, cytoplasmic 1  OS=Mus musculus (Mouse) GN=Actb PE=1 SV=1	P60710	0.332866444015199	0.287537027563107	0	0.384311033368576	0.132080589549113	0	1.21743240446812		0
P13595_Neural cell adhesion mol.	proteomics_plasma	MX2	sp|P13595|NCAM1_MOUSE	Neural cell adhesion molecule 1  OS=Mus musculus (Mouse) GN=Ncam1 PE=1 SV=3	P13595	-0.290028993743285	0.287537027563107	0	-0.0409220365725602	0.92263780015778	0	0.982897315875322		0
P39039_Mannose-binding protein A	proteomics_plasma	MX2	sp|P39039|MBL1_MOUSE	Mannose-binding protein A  OS=Mus musculus (Mouse) GN=Mbl1 PE=1 SV=1	P39039	-0.165543568098609	0.287537027563107	0	-0.202185376354457	0.106368814706869	0	1.06860741521337		0
Q8BPB5_EGF-containing fibulin-l.	proteomics_plasma	MX2	sp|Q8BPB5|FBLN3_MOUSE	EGF-containing fibulin-like extracellular matrix protein 1  OS=Mus musculus (Mouse) GN=Efemp1 PE=1 SV=1	Q8BPB5	-0.11631120787856	0.287537027563107	0	0.144441282338878	0.116876607645725	0	1.36058154712017		0
P02088_Hemoglobin subunit beta-1	proteomics_plasma	MX2	sp|P02088|HBB1_MOUSE	Hemoglobin subunit beta-1  OS=Mus musculus (Mouse) GN=Hbb-b1 PE=1 SV=2	P02088	0.811722093870458	0.293702154256868	0	0.613289752407159	0.387600938384117	0	1.02094501843091		0
Q8K1B8_Fermitin family homolog 3	proteomics_plasma	MX2	sp|Q8K1B8|URP2_MOUSE	Fermitin family homolog 3  OS=Mus musculus (Mouse) GN=Fermt3 PE=1 SV=1	Q8K1B8	0.790044709824159	0.297489616559248	0	0.495113782381498	0.48297266673033	0	1.24451238510466		0
E9PV24_Fibrinogen alpha chain	proteomics_plasma	MX2	sp|E9PV24|FIBA_MOUSE	Fibrinogen alpha chain  OS=Mus musculus (Mouse) GN=Fga PE=1 SV=1	E9PV24	-0.372446866891767	0.298679962301317	0	-0.178386935640894	0.634985838009829	0	1.01567549096736		0
P62962_Profilin-1	proteomics_plasma	MX2	sp|P62962|PROF1_MOUSE	Profilin-1  OS=Mus musculus (Mouse) GN=Pfn1 PE=1 SV=2	P62962	0.449526825871548	0.300250819593084	0	0.339601118638271	0.392115171615583	0	1.27328297982865		0
P01898_H-2 class I histocompati.	proteomics_plasma	MX2	sp|P01898|HA10_MOUSE	H-2 class I histocompatibility antigen, Q10 alpha chain  OS=Mus musculus (Mouse) GN=H2-Q10 PE=1 SV=3	P01898	0.117390044340215	0.300250819593084	0	-0.473608757229734	4.95679282397614e-05	1	0.924568840649536		0
P08121_Collagen alpha-1(III) ch.	proteomics_plasma	MX2	sp|P08121|CO3A1_MOUSE	Collagen alpha-1(III) chain  OS=Mus musculus (Mouse) GN=Col3a1 PE=1 SV=4	P08121	1.05292734338498	0.300815290919486	0	0.042901611798392	0.999502453756691	0	0.929920702406379		0
P30412_Peptidyl-prolyl cis-tran.	proteomics_plasma	MX2	sp|P30412|PPIC_MOUSE	Peptidyl-prolyl cis-trans isomerase C  OS=Mus musculus (Mouse) GN=Ppic PE=1 SV=1	P30412	-0.133180834043721	0.300815290919486	0	0.0405529004511429	0.706430900386096	0	1.0653129761276		0
P45700_Mannosyl-oligosaccharide.	proteomics_plasma	MX2	sp|P45700|MA1A1_MOUSE	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA  OS=Mus musculus (Mouse) GN=Man1a1 PE=1 SV=1	P45700	-0.0941592997057121	0.304388328538269	0	-0.0490225468015169	0.605192077367271	0	1.27471659617603		0
P10126_Elongation factor 1-alph.	proteomics_plasma	MX2	sp|P10126|EF1A1_MOUSE	Elongation factor 1-alpha 1  OS=Mus musculus (Mouse) GN=Eef1a1 PE=1 SV=3	P10126	0.813354732299981	0.314714860889696	0	0.63516869259578	0.388309787819665	0	1.18629757961294		0
P01630_Ig kappa chain V-II regi.	proteomics_plasma	MX2	sp|P01630|KV2A6_MOUSE	Ig kappa chain V-II region 7S34.1  OS=Mus musculus (Mouse) PE=1 SV=1	P01630	0.709294932608309	0.314714860889696	0	0.122229081412229	0.898104054590916	0	1.18206590256653		0
O09172_Glutamate--cysteine liga.	proteomics_plasma	MX2	sp|O09172|GSH0_MOUSE	Glutamate--cysteine ligase regulatory subunit  OS=Mus musculus (Mouse) GN=Gclm PE=1 SV=1	O09172	0.663059401173737	0.320598068209001	0	0.889676379904206	0.0962925342072992	0	0.999066577708648		0
Q9R0P5_Destrin	proteomics_plasma	MX2	sp|Q9R0P5|DEST_MOUSE	Destrin  OS=Mus musculus (Mouse) GN=Dstn PE=1 SV=3	Q9R0P5	0.847784403543912	0.322529193916597	0	0.236923609156879	0.803603254024082	0	1.34333485466053		0
Q9QUM9_Proteasome subunit alpha.	proteomics_plasma	MX2	sp|Q9QUM9|PSA6_MOUSE	Proteasome subunit alpha type-6  OS=Mus musculus (Mouse) GN=Psma6 PE=1 SV=1	Q9QUM9	0.73442320170064	0.322529193916597	0	0.687707116793813	0.288506262699476	0	1.08306627071441		0
Q8BK48_Pyrethroid hydrolase Ces.	proteomics_plasma	MX2	sp|Q8BK48|EST2E_MOUSE	Pyrethroid hydrolase Ces2e  OS=Mus musculus (Mouse) GN=Ces2e PE=1 SV=1	Q8BK48	-0.413890362412754	0.325847172582637	0	-1.20494852501531	0.000155091624479934	1	0.500545674392599		0
Q99PT1_Rho GDP-dissociation inh.	proteomics_plasma	MX2	sp|Q99PT1|GDIR1_MOUSE	Rho GDP-dissociation inhibitor 1  OS=Mus musculus (Mouse) GN=Arhgdia PE=1 SV=3	Q99PT1	0.691531994330298	0.326661637555884	0	-0.190605794223309	0.745112338134114	0	1.30406740767878		0
P18760_Cofilin-1	proteomics_plasma	MX2	sp|P18760|COF1_MOUSE	Cofilin-1  OS=Mus musculus (Mouse) GN=Cfl1 PE=1 SV=3	P18760	0.688032874855473	0.326661637555884	0	0.217223072264705	0.779485012416645	0	1.19987467460598		0
P40142_Transketolase	proteomics_plasma	MX2	sp|P40142|TKT_MOUSE	Transketolase  OS=Mus musculus (Mouse) GN=Tkt PE=1 SV=1	P40142	0.656383186965385	0.326661637555884	0	0.229058493048548	0.750061202832764	0	1.12386818567886		0
Q91WP6_Serine protease inhibito.	proteomics_plasma	MX2	sp|Q91WP6|SPA3N_MOUSE	Serine protease inhibitor A3N  OS=Mus musculus (Mouse) GN=Serpina3n PE=1 SV=1	Q91WP6	-0.121444566990828	0.326661637555884	0	-0.117854047833518	0.279394545056135	0	0.994439587115282		0
Q64442_Sorbitol dehydrogenase	proteomics_plasma	MX2	sp|Q64442|DHSO_MOUSE	Sorbitol dehydrogenase  OS=Mus musculus (Mouse) GN=Sord PE=1 SV=3	Q64442	0.554329426012917	0.33039313869584	0	-0.991904463207494	0.0431340052060723	1	1.21564941309379		0
Q61703_Inter-alpha-trypsin inhi.	proteomics_plasma	MX2	sp|Q61703|ITIH2_MOUSE	Inter-alpha-trypsin inhibitor heavy chain H2  OS=Mus musculus (Mouse) GN=Itih2 PE=1 SV=1	Q61703	0.119832698865661	0.335794516938634	0	0.122052130983089	0.260457350767729	0	1.01978894474379		0
O88968_Transcobalamin-2	proteomics_plasma	MX2	sp|O88968|TCO2_MOUSE	Transcobalamin-2  OS=Mus musculus (Mouse) GN=Tcn2 PE=1 SV=1	O88968	-0.0984267726929637	0.335794516938634	0	-0.0720073975462405	0.43093886951905	0	1.06598387784255		0
P01819_Ig heavy chain V region .	proteomics_plasma	MX2	sp|P01819|HVM43_MOUSE	Ig heavy chain V region MOPC 141  OS=Mus musculus (Mouse) PE=4 SV=1	P01819	0.490206747054216	0.33603191929598	0	0.56622937219899	0.185840037993443	0	0.84333230232635		0
Q9CPU0_Lactoylglutathione lyase	proteomics_plasma	MX2	sp|Q9CPU0|LGUL_MOUSE	Lactoylglutathione lyase  OS=Mus musculus (Mouse) GN=Glo1 PE=1 SV=3	Q9CPU0	0.964977755484089	0.353011230370031	0	0.911849687059725	0.315843704318169	0	1.09973571945198		0
P40124_Adenylyl cyclase-associa.	proteomics_plasma	MX2	sp|P40124|CAP1_MOUSE	Adenylyl cyclase-associated protein 1  OS=Mus musculus (Mouse) GN=Cap1 PE=1 SV=4	P40124	0.821084905164646	0.353011230370031	0	0.443757560820845	0.622178539101023	0	1.36468779593391		0
Q9DAI4_Zinc finger and BTB doma.	proteomics_plasma	MX2	sp|Q9DAI4|ZBT43_MOUSE	Zinc finger and BTB domain-containing protein 43  OS=Mus musculus (Mouse) GN=Zbtb43 PE=2 SV=2	Q9DAI4	0.817992596175198	0.353011230370031	0	0.814051973213523	0.288506262699476	0	0.848870889719942		0
Q00724_Retinol-binding protein 4	proteomics_plasma	MX2	sp|Q00724|RET4_MOUSE	Retinol-binding protein 4  OS=Mus musculus (Mouse) GN=Rbp4 PE=1 SV=2	Q00724	-0.197719384459951	0.353011230370031	0	-0.489667921570845	0.00158964733557968	1	0.641592126890691		0
Q8VCC2_Liver carboxylesterase 1	proteomics_plasma	MX2	sp|Q8VCC2|EST1_MOUSE	Liver carboxylesterase 1  OS=Mus musculus (Mouse) GN=Ces1 PE=1 SV=1	Q8VCC2	-0.107646285073557	0.353011230370031	0	0.519869824776773	2.65755849530973e-05	1	0.762938716241949		0
P47879_Insulin-like growth fact.	proteomics_plasma	MX2	sp|P47879|IBP4_MOUSE	Insulin-like growth factor-binding protein 4  OS=Mus musculus (Mouse) GN=Igfbp4 PE=1 SV=2	P47879	-0.351742207106124	0.36348868990065	0	0.574902621982499	0.0817373541400516	0	0.949982458053275		0
P68368_Tubulin alpha-4A chain	proteomics_plasma	MX2	sp|P68368|TBA4A_MOUSE	Tubulin alpha-4A chain  OS=Mus musculus (Mouse) GN=Tuba4a PE=1 SV=1	P68368	0.941652355433224	0.364102924768082	0	1.06723143134588	0.223186440148657	0	1.00616238523709		0
Q60605_Myosin light polypeptide.	proteomics_plasma	MX2	sp|Q60605|MYL6_MOUSE	Myosin light polypeptide 6  OS=Mus musculus (Mouse) GN=Myl6 PE=1 SV=3	Q60605	0.619576155652851	0.364102924768082	0	0.156446820270052	0.846864232771012	0	1.28490420641955		0
P01783_Ig heavy chain V region .	proteomics_plasma	MX2	sp|P01783|HVM16_MOUSE	Ig heavy chain V region MOPC 21  OS=Mus musculus (Mouse) PE=1 SV=1	P01783	0.447631905804968	0.37781056253336	0	0.193549626736946	0.706430900386096	0	1.00430278704357		0
Q8VED5_Keratin, type II cytoske.	proteomics_plasma	MX2	sp|Q8VED5|K2C79_MOUSE	Keratin, type II cytoskeletal 79  OS=Mus musculus (Mouse) GN=Krt79 PE=1 SV=2	Q8VED5	-0.604743518613855	0.384025031475599	0	-0.706317389578484	0.223186440148657	0	0.805773070352803		0
P82198_Transforming growth fact.	proteomics_plasma	MX2	sp|P82198|BGH3_MOUSE	Transforming growth factor-beta-induced protein ig-h3  OS=Mus musculus (Mouse) GN=Tgfbi PE=1 SV=1	P82198	-0.242008479042635	0.384025031475599	0	0.55933083553656	0.0185868150061598	1	0.803504699750111		0
P49182_Heparin cofactor 2	proteomics_plasma	MX2	sp|P49182|HEP2_MOUSE	Heparin cofactor 2  OS=Mus musculus (Mouse) GN=Serpind1 PE=1 SV=1	P49182	0.0700752763116412	0.384025031475599	0	-0.158410322578856	0.021433657303767	1	1.02557783541284		0
Q91WG0_Acylcarnitine hydrolase	proteomics_plasma	MX2	sp|Q91WG0|EST2C_MOUSE	Acylcarnitine hydrolase  OS=Mus musculus (Mouse) GN=Ces2c PE=1 SV=1	Q91WG0	0.683140151028674	0.386842167994493	0	-0.0107414629245959	0.959498179699294	0	1.06951913649775		0
Q9Z0L8_Gamma-glutamyl hydrolase	proteomics_plasma	MX2	sp|Q9Z0L8|GGH_MOUSE	Gamma-glutamyl hydrolase  OS=Mus musculus (Mouse) GN=Ggh PE=1 SV=2	Q9Z0L8	0.352786585871826	0.386842167994493	0	0.565637624459221	0.0744970468032739	0	0.684303476289202		0
P15532_Nucleoside diphosphate k.	proteomics_plasma	MX2	sp|P15532|NDKA_MOUSE	Nucleoside diphosphate kinase A  OS=Mus musculus (Mouse) GN=Nme1 PE=1 SV=1	P15532	0.253669880524164	0.386842167994493	0	-0.0213032920619938	0.91124471991105	0	1.27756527102862		0
P06684_Complement C5	proteomics_plasma	MX2	sp|P06684|CO5_MOUSE	Complement C5  OS=Mus musculus (Mouse) GN=C5 PE=1 SV=2	P06684	-0.123192499231898	0.388696413630078	0	-0.79500283224078	1.29707618707432e-10	1	0.0196450457182648		0
P19221_Prothrombin	proteomics_plasma	MX2	sp|P19221|THRB_MOUSE	Prothrombin  OS=Mus musculus (Mouse) GN=F2 PE=1 SV=1	P19221	-0.0656358836102235	0.392462764441667	0	-0.034305070560432	0.650766729312769	0	1.32504169609903		0
P47878_Insulin-like growth fact.	proteomics_plasma	MX2	sp|P47878|IBP3_MOUSE	Insulin-like growth factor-binding protein 3  OS=Mus musculus (Mouse) GN=Igfbp3 PE=2 SV=2	P47878	-0.255582424423842	0.395829042741364	0	0.642280629139115	0.013584084856321	1	1.13767794392078		0
P03976_Ig kappa chain V-II regi.	proteomics_plasma	MX2	sp|P03976|KV2A5_MOUSE	Ig kappa chain V-II region 17S29.1  OS=Mus musculus (Mouse) PE=1 SV=1	P03976	0.60376118040492	0.400282253568826	0	0.0602783498656976	0.965201167141195	0	0.816611185676215		0
O55234_Proteasome subunit beta .	proteomics_plasma	MX2	sp|O55234|PSB5_MOUSE	Proteasome subunit beta type-5  OS=Mus musculus (Mouse) GN=Psmb5 PE=1 SV=3	O55234	0.467140325187952	0.400282253568826	0	0.941436496657641	0.0225499950165829	1	0.841817330914138		0
P18528_Ig heavy chain V region .	proteomics_plasma	MX2	sp|P18528|HVM57_MOUSE	Ig heavy chain V region 6.96  OS=Mus musculus (Mouse) PE=4 SV=1	P18528	0.444753458033716	0.400282253568826	0	0.266366438765541	0.618601698026973	0	0.775640040678659		0
Q9WUM3_Coronin-1B	proteomics_plasma	MX2	sp|Q9WUM3|COR1B_MOUSE	Coronin-1B  OS=Mus musculus (Mouse) GN=Coro1b PE=1 SV=1	Q9WUM3	0.281703442887508	0.400282253568826	0	0.0156271562961798	0.998063570548238	0	0.986678528040044		0
Q07456_Protein AMBP	proteomics_plasma	MX2	sp|Q07456|AMBP_MOUSE	Protein AMBP  OS=Mus musculus (Mouse) GN=Ambp PE=1 SV=2	Q07456	-0.0966469943440487	0.400282253568826	0	-0.0532857890008955	0.643419255470819	0	0.868435443666376		0
O09164_Extracellular superoxide.	proteomics_plasma	MX2	sp|O09164|SODE_MOUSE	Extracellular superoxide dismutase [Cu-Zn]  OS=Mus musculus (Mouse) GN=Sod3 PE=1 SV=1	O09164	0.218371751944485	0.409164279653203	0	-0.0821991766757897	0.708905620803069	0	1.02093365820264		0
P08228_Superoxide dismutase [Cu.	proteomics_plasma	MX2	sp|P08228|SODC_MOUSE	Superoxide dismutase [Cu-Zn]  OS=Mus musculus (Mouse) GN=Sod1 PE=1 SV=2	P08228	0.830237048400271	0.409629680585175	0	0.273910877396627	0.799712932437364	0	0.909172333072697		0
P01750_Ig heavy chain V region .	proteomics_plasma	MX2	sp|P01750|HVM06_MOUSE	Ig heavy chain V region 102  OS=Mus musculus (Mouse) PE=1 SV=1	P01750	1.09827320725606	0.409741314545371	0	-0.193774664746325	0.852586624367729	0	1.17662181660111		0
Q91Y47_Coagulation factor XI	proteomics_plasma	MX2	sp|Q91Y47|FA11_MOUSE	Coagulation factor XI  OS=Mus musculus (Mouse) GN=F11 PE=2 SV=2	Q91Y47	0.645405153241036	0.409741314545371	0	-0.148168749719527	0.809301643662275	0	1.07620723453922		0
O88342_WD repeat-containing pro.	proteomics_plasma	MX2	sp|O88342|WDR1_MOUSE	WD repeat-containing protein 1  OS=Mus musculus (Mouse) GN=Wdr1 PE=1 SV=3	O88342	0.580998954017293	0.409741314545371	0	0.63798245098948	0.29556090326066	0	0.831945839973145		0
Q7TPR4_Alpha-actinin-1	proteomics_plasma	MX2	sp|Q7TPR4|ACTN1_MOUSE	Alpha-actinin-1  OS=Mus musculus (Mouse) GN=Actn1 PE=1 SV=1	Q7TPR4	0.565593808083378	0.409741314545371	0	-0.285153471049775	0.644183815775215	0	1.17887520221495		0
P15327_Bisphosphoglycerate muta.	proteomics_plasma	MX2	sp|P15327|PMGE_MOUSE	Bisphosphoglycerate mutase  OS=Mus musculus (Mouse) GN=Bpgm PE=1 SV=2	P15327	0.544410080900985	0.409741314545371	0	0.669801457184121	0.226053700547787	0	0.817595654874385		0
P00920_Carbonic anhydrase 2	proteomics_plasma	MX2	sp|P00920|CAH2_MOUSE	Carbonic anhydrase 2  OS=Mus musculus (Mouse) GN=Ca2 PE=1 SV=4	P00920	0.361949666873297	0.409741314545371	0	0.279788418286277	0.482527279164274	0	0.962163957256574		0
Q4KML4_Costars family protein A.	proteomics_plasma	MX2	sp|Q4KML4|ABRAL_MOUSE	Costars family protein ABRACL  OS=Mus musculus (Mouse) GN=Abracl PE=1 SV=1	Q4KML4	0.283674535603705	0.409741314545371	0	0.0823527361152898	0.832098107088304	0	1.26816215251228		0
Q9Z1T2_Thrombospondin-4	proteomics_plasma	MX2	sp|Q9Z1T2|TSP4_MOUSE	Thrombospondin-4  OS=Mus musculus (Mouse) GN=Thbs4 PE=1 SV=1	Q9Z1T2	-0.19503554467672	0.409741314545371	0	0.452274810730859	0.0301071264423654	1	0.999908078114835		0
P01899_H-2 class I histocompati.	proteomics_plasma	MX2	sp|P01899|HA11_MOUSE	H-2 class I histocompatibility antigen, D-B alpha chain  OS=Mus musculus (Mouse) GN=H2-D1 PE=1 SV=2	P01899	-0.147412124039569	0.409741314545371	0	-0.288653363420821	0.0313498759837369	1	0.693552821505824		0
P21180_Complement C2	proteomics_plasma	MX2	sp|P21180|CO2_MOUSE	Complement C2  OS=Mus musculus (Mouse) GN=C2 PE=1 SV=2	P21180	-0.140917350082631	0.409741314545371	0	-0.59281651710241	4.78386304603113e-06	1	0.256688314538059		0
P23953_Carboxylesterase 1C	proteomics_plasma	MX2	sp|P23953|EST1C_MOUSE	Carboxylesterase 1C  OS=Mus musculus (Mouse) GN=Ces1c PE=1 SV=4	P23953	0.101840195494933	0.409741314545371	0	0.492878211040605	3.16040849300103e-07	1	0.0625083718013494		0
P02104_Hemoglobin subunit epsil.	proteomics_plasma	MX2	sp|P02104|HBE_MOUSE	Hemoglobin subunit epsilon-Y2  OS=Mus musculus (Mouse) GN=Hbb-y PE=1 SV=2	P02104	0.417391944133453	0.410651490020578	0	0.500396235008797	0.25588089514469	0	0.915194070109145		0
P01845_Ig lambda-3 chain C regi.	proteomics_plasma	MX2	sp|P01845|LAC3_MOUSE	Ig lambda-3 chain C region  OS=Mus musculus (Mouse) GN=Iglc3 PE=1 SV=1	P01845	0.587994881309989	0.416787664314289	0	-0.0555959772995287	0.91124471991105	0	0.897020950216287		0
