variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M416.3374T13.56	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M416T14.2	416.337381971083	813.687102168756		[M+H+CF3COOH]+ 281.333	53	NA		0.296050946769473	0.464093814453323	0	0.397535975315158	0.0331563385130923	1	1.50457020099482		0
M579.4282T16.67	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M579T17	579.428184087907	1000.25505794016			4454	NA		-0.546642025288961	0.466483272522261	0	-0.258627047710299	0.42561962398074	0	1.68530549504065		0
M933.3563T8.7_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M933T9	933.3563	521.94264			5001	NA		0.489827774937304	0.467235884467565	0	-0.177966174273857	0.688759611452468	0	1.77880108760154		0
M462.331T13.99_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M462T14.1	462.331021748982	839.146583452152			4019	NA		0.488322161684057	0.467235884467565	0	-0.60150119025206	0.0371577258900385	1	1.63955279683817		0
M361.063T1.18	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M361T1.2	361.063029845348	70.5106660512408			1	NA		0.417080998191622	0.467235884467565	0	-0.503121759355128	0.0419413425947462	1	1.89371704628729		0
M975.4984T10.12_8	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M975T10.8	975.4984	606.9114			9049	NA		0.413408391730142	0.467235884467565	0	-0.0149880779936282	0.96742901884384	0	1.51250673222545		0
M280.2638T14.64_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M280T15.7	280.263760002432	878.22071997942	[618][M]+		73	87	@M281.2672T14.64_3|-13C	0.401230073433409	0.467235884467565	0	-0.0485211787825222	0.951816873360523	0	1.85519792772505		0
M572.4198T16.03	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M572T16.2	572.419825606174	961.877394502572	[1718][M]2+		8654	NA		-0.381068564306387	0.467235884467565	0	-0.043084766662183	0.816653977055869	0	1.71867177623752		0
M642.8413T9.46_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M643T9	642.8413	567.79296	[1934][M]+		380	249	@M643.3429T9.46_4|-13Cdb|@M643.844T9.47_3|-13C	-0.339406968157112	0.467235884467565	0	-3.04843239763112	1.17994671355173e-10	1	0.558549568039245		0
M803.0323T10.29_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M803T10.7	803.0323	617.1588			8875	NA		0.339313687620283	0.467235884467565	0	-0.30577134673025	0.15176272254966	0	1.7361498710906		0
M731.5519T9.74_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M732T10	731.5519	584.11938		[M+2K-H]+ 654.632	68	NA		-0.332602689519904	0.467235884467565	0	-0.0553948065608925	0.759314886156242	0	1.66846872318178		0
M583.3303T9.72	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M583T10	583.330321364155	583.244793331552	[1752][M+2]2+		68	NA		-0.330514521327572	0.467235884467565	0	-0.777849285668047	0.000759154186643045	1	1.11048872199775		0
M286.2292T18.13	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M286T18.2	286.229196489683	1087.85690979464			319	NA		-0.281359467713244	0.467235884467565	0	-0.628179037336764	0.0012128054075448	1	1.24886462376112		0
M112.0368T0.87	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M112T1.6	112.036797664902	52.1496181046302		[M+H-C6H10O4]+ 257.101	7	NA		0.248446135488843	0.467235884467565	0	0.0254146814801715	0.82648132890779	0	1.85534082528455		0
M902.4925T9.75_5	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M902T10.4	902.4925	585.01056		[M+Na+NH3]+ 862.464	68	NA		-0.235823329290954	0.467235884467565	0	-1.55658113598282	5.17337552812311e-09	1	0.801534415525958		0
M891.4212T14.75_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M891T15.1	891.4212	885.0414	[2660][M+3]2+		206	NA		-0.23127176316183	0.467235884467565	0	0.247421640723751	0.0770970367143324	0	1.85579301481129		0
M503.2941T15.48	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M503T15.2	503.294147394672	928.995901808526	[1423][M+1]+		154	NA		0.22091497238665	0.467235884467565	0	-0.425863384784535	0.000510320875634459	1	1.6120840598983		0
M281.1099T14.63_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M281T15.4	281.109949933561	877.91947135944	[612][M+3]2+		73	NA		0.18869956133914	0.467235884467565	0	-0.245124866872001	0.0260857552336407	1	1.52318234438759		0
M255.9404T0.7	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M256T1	255.940419728349	42.1504357604375	[513][M]+		3376	NA		0.159114242217433	0.467235884467565	0	-0.00977738600172806	0.988774870696509	0	2.27505714488456		0
M553.4339T0.8	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M553T1	553.433942952295	48.2623814027618		[2M+Na+3K-H]3+ 760.714 [2M+3Na+K-H]3+ 776.688	21	NA		0.240006436321048	0.467546484328868	0	0.125835431517078	0.382647905986373	0	1.75592686880058		0
M729.8831T9.67_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M730T10.2	729.8831	580.11402	[2209][M+1]+		2873	NA		-0.198006857627453	0.467546484328868	0	-0.689365736733958	1.42391037566001e-05	1	0.999920318710383		0
M111.0202T8.89	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M111T9.2	111.0201918219	533.241338617887			156	NA		0.13122324085731	0.467546484328868	0	0.0890465847429134	0.260760773619179	0	1.77615861364934		0
M155.0426T0.86	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M155T1.8	155.042630356282	51.3518134319476			7	NA		0.696160282242609	0.474948433382396	0	0.68273641886255	0.114845366993118	0	1.5724904792163		0
M263.2007T14.37	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M263T14.2	263.200746938834	862.243650609648			124	NA		0.658749395535896	0.474948433382396	0	0.00396737580924089	0.924031438870891	0	1.83224747386503		0
M638.4587T15.84	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M638T16.2	638.4587	950.4666			200	NA		-0.658748446769961	0.474948433382396	0	-0.246936212554052	0.537240044850268	0	1.67074126558524		0
M287.6259T12.49	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M288T12	287.625867870537	749.153390704176			116	NA		0.586509982401273	0.474948433382396	0	-0.48651442896865	0.204520365262934	0	1.96712163766943		0
M230.0959T1.07	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M230T1.2	230.095947414199	64.4552211393228		[3M+H+K]2+ 140.062	218	NA		0.512614339223829	0.474948433382396	0	0.344101684019643	0.269521427306893	0	1.59506927264613		0
M853.2508T10.15	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M853T10.8	853.2508	608.847			9080	NA		0.448954441615317	0.474948433382396	0	-0.0739516685809072	0.906816191208976	0	1.37853288427762		0
M593.0036T1.94	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M593T2	593.0036	116.29308			5893	NA		0.428721405629913	0.474948433382396	0	-0.00468291515508845	0.94081897580191	0	1.8356926159756		0
M510.3559T14.42	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M510T14	510.355881116389	865.191048131226	[1457][M]+		124	NA		-0.416909574628356	0.474948433382396	0	0.127224263695927	0.759314886156242	0	1.66128199438656		0
M636.4957T9.83_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M636T10.4	636.4957	589.95576			68	NA		-0.323266643248337	0.474948433382396	0	-1.23912838418387	5.07450780071842e-06	1	0.936961579355718		0
M968.8099T10.83_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M969T11.2	968.8099	649.7784	[2835][M+1]3+		462	NA		-0.315492722785205	0.474948433382396	0	-0.120094015279536	0.531487264716231	0	1.87951657218494		0
M203.995T1.19	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M204T1.3	203.995032308279	71.5597501367358			1	NA		0.299729600880358	0.474948433382396	0	0.00928920278032841	0.898981771359861	0	1.8002897344947		0
M369.1271T1.01	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M369T1	369.127133074136	60.681683224998	[970][M+2]+		164	NA		-0.278194893988047	0.474948433382396	0	-0.0299391129833637	0.823388540973213	0	1.90420638942797		0
M917.8655T0.8_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M918T1.1	917.8655	48.190566	[2730][M+1]3+		21	NA		-0.248961200698995	0.474948433382396	0	0.348635193827006	0.0160129870383523	1	1.37325536765982		0
M349.6087T15.64	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M350T16	349.60870966852	938.303307417978			2602	NA		0.206055275271476	0.474948433382396	0	-0.154051513919708	0.26341642460931	0	1.74234604742422		0
M291.9512T1.22	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M292T1	291.95122631535	73.239892141407			43	NA		0.162458425585625	0.474948433382396	0	0.105053493402943	0.287564814701544	0	1.85692191664325		0
M364.0469T7.53	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M364T8.1	364.046930126959	451.767881734384		[M+Na]+ 341.059	26	NA		0.157131781886036	0.474948433382396	0	-0.102545421097407	0.353231939902252	0	1.92047929145308		0
M855.6849T10.16_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M856T10.2	855.6849	609.5346			9064	NA		-0.261542664080904	0.476215729823519	0	-0.545033219955258	0.00250292287944708	1	1.30253996888148		0
M310.6531T16.61	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M311T17	310.653118218186	996.82824347508			4440	NA		-0.223445202946078	0.476215729823519	0	-0.0310315234302774	0.795241641878376	0	1.6549801274993		0
M823.8683T0.81	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M824T1	823.8683	48.308148	[2479][M+1]+		21	NA		-0.202371357076919	0.476215729823519	0	0.216775548787634	0.0818808007997881	0	1.56367378810754		0
M919.174T14.71_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M919T15.2	919.174	882.336	[2739][M+1]3+		8	NA		0.200308998079926	0.476215729823519	0	0.0968456087523428	0.42851483426006	0	1.97984301355634		0
M285.6581T15.23_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M286T15.2	285.658057802151	913.60136394957		[2M+H+K]2+ 265.682	3	NA		0.19231945103223	0.476215729823519	0	-0.0175880121279572	0.980460227704073	0	1.96953656802776		0
M664.6595T9.72_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M665T10.1	664.6595	582.94944		[M+H-C6H10O5]+ 825.71	68	229	@M665.6611T9.72_2|-13C|-15N|@M666.6619T9.72_2|-18O|-41K|-13C2	-0.155997867773063	0.476215729823519	0	-1.71619561848479	1.98277441192711e-11	1	0.506278765812584		0
M531.3229T15.63	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M531T16.6	531.322863617308	937.91902434372	[1547][M+1]+		2578	NA		-0.130237172467805	0.476215729823519	0	-0.4937664852078	6.63678208144546e-06	1	1.20349381514949		0
M738.2067T9.88_4	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M738T10.7	738.2067	592.55424		[M+H]+ 737.2	68	NA		-0.125274626792088	0.478173948728962	0	-0.734122200173392	3.50000592866679e-08	1	0.809053990863127		0
M508.3764T16	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M508T16.1	508.376435152578	959.749283039496	[1451][M]+		2716	179	@M509.3799T16|-13C	-0.231076532707174	0.478506141489901	0	-0.0702937529392358	0.61852465085145	0	1.92994324885888		0
M930.4716T10.57_7	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M930T11.6	930.4716	634.3254			110	NA		-0.348286893397459	0.478702182395495	0	-0.393861318784342	0.0750789941023025	0	1.62179593304931		0
M570.2827T15.5	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M570T15.3	570.282741648885	929.98471166103	[1708][M]+	[M+Na+NaCOOH]+ 479.302	154	NA		0.337117742415151	0.478702182395495	0	-0.275166101262736	0.217711492321793	0	1.79477406093943		0
M891.7584T10.49	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M892T10.1	891.7584	629.6946			3864	NA		0.292630081767445	0.478702182395495	0	-0.0256861353245785	0.983967611265346	0	1.68787161898629		0
M530.3859T16.63_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M530T17.1	530.385890164179	997.612897127652		[M+H-CH4]+ 545.398	139	NA		0.274496517352164	0.478702182395495	0	-0.130318412022779	0.562216031996894	0	1.68350188420202		0
M329.035T1.21	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M329T1.4	329.034993691223	72.545895601017		[3M+2Na]2+ 204.024	1	NA		0.261292126090911	0.478702182395495	0	0.599992423651178	0.00119137259488279	1	1.42254976526352		0
M101.0234T1.2_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M101T1.10	101.023416499743	72.2476510954536			1	NA		0.252377139076867	0.478702182395495	0	-0.270742370054064	0.0827747214640671	0	1.84939564561358		0
M616.4461T15.91	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M616T16	616.4461	954.4254			5959	NA		-0.552336404888521	0.482592806294477	0	-0.0967699567263498	0.758480217468417	0	1.59635668007288		0
M116.0454T0.97	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M116T1.5	116.045354300979	58.4182884397598			10	NA		0.546746712336933	0.482592806294477	0	-0.330779308958244	0.411980087167593	0	1.62706781952637		0
M433.249T7.27_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M433T7.1	433.248979419914	436.029836252488	[1204][M]2+		7153	NA		0.504550856736204	0.482592806294477	0	-1.75587154738532	8.40983302804842e-09	1	1.10457611191277		0
M288.1922T7.34	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M288T7	288.192155109213	440.485873805706		[M+Na+HCOOH]+ 219.204	81	NA		0.486856902071908	0.482592806294477	0	-0.436807760784308	0.167537855920925	0	1.70382776796789		0
M565.34T17.13	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M565T17	565.339958154873	1027.51220273235	[1689][M]2+		5944	NA		-0.342088970214908	0.482592806294477	0	-0.143605678695153	0.495884680929992	0	1.62546032131596		0
M488.091T17.77	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M488T18	488.090954793819	1066.44450855775	[1369][M+3]+		4738	NA		-0.337492875637784	0.482592806294477	0	0.00886893815308376	0.95848220347319	0	1.61456266251422		0
M602.0395T9.82_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M602T10.5	602.0395	588.94416		[M+H]+ 601.036	68	NA		0.201954890985967	0.482592806294477	0	-0.547537753543192	2.23289873241002e-06	1	1.25280866162396		0
M627.3922T0.81_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M627T1.1	627.3922	48.330774		[M+H-HCOOH]+ 672.388	21	NA		-0.200633287581926	0.482592806294477	0	0.0217556169882069	0.96662886070732	0	1.94757917894575		0
M341.6025T15.57	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M342T16	341.602471872806	934.117907781426			5131	NA		-0.191685186537718	0.482592806294477	0	0.0315802729363934	0.908733328902017	0	1.79434275893713		0
M510.3558T15.98	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M510T16.1	510.355773759435	959.044934323158			2738	181	@M511.3591T15.98|-13C	-0.171299404995274	0.482592806294477	0	0.106017022894871	0.397160165649574	0	2.03532502311077		0
M153.0329T0.72_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M153T1.5	153.032884057034	43.1536459755301	[228][M]+		14	5	@M111.0098T0.72_3|+(CH2N2)|@M112.0061T0.72_2|+(CH3CN)|+(C2H3N)|@M151.0352T0.72_3|+34S|+41K|+37Cl|@M152.0366T0.72_3|+15N	0.157482885513875	0.482592806294477	0	0.0447370366976578	0.642863701649655	0	2.14889167261462		0
M562.3506T13.15	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M562T13	562.350567402914	789.285494427174	[1680][M]+		153	217	@M563.3536T13.16|-13C	0.625958380836561	0.484104699664493	0	-0.288398933092152	0.583730435261343	0	1.83666176029202		0
M156.0767T1.06	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M156T1.6	156.076716556153	63.7066247695578			1376	NA		0.157080855258355	0.484104699664493	0	0.172293901720336	0.0861164524620313	0	1.83660027177013		0
M305.9628T0.72_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M306T1.1	305.962768068805	43.1737771115211	[737][M]2+		14	NA		0.296823141702255	0.485187631780278	0	0.183398982530379	0.318132882085685	0	1.8488196907319		0
M315.6476T15.75	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M316T16	315.647617913592	944.866866320592			6954	NA		-0.255303501403835	0.487480547158516	0	-0.286445288340499	0.0806988497656952	0	1.65069094300769		0
M717.2504T12.75_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M717T13.1	717.2504	764.8566	[2177][M+2]+		36	NA		0.382997086622623	0.487950383492857	0	-0.00524231426498822	0.945586099529077	0	1.696916913515		0
M640.0557T9.86_4	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M640T10.3	640.0557	591.5082			68	NA		0.23585051627801	0.487950383492857	0	0.0390904394157001	0.770143369717561	0	1.71615649773658		0
M249.181T1.18	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M249T1.6	249.180975887954	70.8585328157196			1	NA		-0.315863974290096	0.490280779309075	0	0.167240386732765	0.501086907254279	0	1.68171152669892		0
M587.2617T1.19_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M587T1.2	587.261680559428	71.169650408826	[1768][M+1]3+		1	NA		-0.574407401250404	0.490504735292734	0	-0.302999087416104	0.397635740023892	0	1.73818751577156		0
M802.9632T0.79_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M803T1.3	802.9632	47.370324	[2428][M]+	[M+Na+NaCOOH]+ 711.987 [M+Na+NaCOOH]+ 711.987	176	9	@M666.9886T0.79_2|+2(HCOONa)|@M734.976T0.79_2|+(HCOONa)|@M803.966T0.79_2|-13C|@M870.9508T0.79|-(HCOONa)|@M938.9383T0.79|-2(HCOONa)	-0.221340379405033	0.490504735292734	0	0.42459903424005	0.000788302531009561	1	1.45825989285933		0
M248.0217T1.55	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M248T2.1	248.021657716057	92.8122682413396			3721	NA		0.55502061497822	0.49112987762264	0	-0.544361422155587	0.126422946001956	0	1.59496631475786		0
M802.8315T10.29_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M803T10.4	802.8315	617.3502			8874	NA		0.323749357583855	0.49112987762264	0	-0.160727098120308	0.543015311900399	0	1.73924150782288		0
M310.1624T16.82_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M310T17.5	310.162445813426	1009.17348353868	[748][M+3]2+		56	NA		-0.164704048134917	0.49112987762264	0	0.084666391059006	0.521916356647602	0	1.80098342909138		0
M214.0516T0.99	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M214T1.1	214.051625499363	59.6044487454716	[374][M]2+	[M+H+Na]2+ 404.106	10	NA		-0.444036742859641	0.491654007693223	0	-0.0736691067569701	0.771323417475433	0	1.57517324249362		0
M208T9.1_N.Acetyl.L.phenylalanine	metabolomics_plasma_c18acquity_pos	LAT	c18acquity	N-Acetyl-L-phenylalanine	CHEBI:16259	1	a,b,c	M208T9.1	208.096826950576	558.426864716275	[358][M]+	[M+H+HCOOH]+ 161.083	422	NA		0.255414739374501	0.493024488710685	0	0.540291251533564	0.00272167547164492	1	1.57024250626505		0
M814.0454T9.82_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M814T10.2	814.0454	589.15896	[2444][M+2]+		68	NA		-0.374152422102314	0.494271136677265	0	-0.016754371709057	0.887388449282659	0	1.73399691981698		0
M896.2221T9.04	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M896T9.1	896.2221	542.63856			167	NA		0.321649044388225	0.494271136677265	0	-0.593370156704658	0.0013567441143118	1	1.46352869272192		0
M987.1219T10.62_5	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M987T11.4	987.1219	637.1538			3805	NA		0.292613414990903	0.494271136677265	0	0.00463159887509157	0.917561861299806	0	1.49858291179522		0
M427.1518T0.8	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M427T1.5	427.151792842436	47.7409470223014		[M+Na+NaCOOH]+ 336.175	176	114	@M359.1646T0.79|+(HCOONa)	-0.36417507259635	0.498495486584467	0	0.801942425402679	0.00012325793935832	1	1.21231234493907		0
M410.0055T0.89	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M410T1.1	410.005519296305	53.2528079131006			7	NA		0.221419071984153	0.498495486584467	0	0.110359120105507	0.428887496278571	0	1.96260218682028		0
M797.3601T0.8_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M797T1.2	797.3601	48.299586			1333	NA		-0.210458894185285	0.498495486584467	0	0.00888046672245757	0.974171786957378	0	1.99693586141472		0
M532.6185T15.24_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M533T15	532.618459823819	914.481615198252	[1559][M]3+		3	NA		0.193980201324964	0.498495486584467	0	-0.0267485656319018	0.937005810855305	0	1.78361693670187		0
M698.0916T12.76	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M698T13	698.0916	765.3462	[2115][M]+		36	NA		0.286253558963638	0.499553624706077	0	0.0156993713982363	0.878772283903066	0	1.8013294395879		0
M592.3279T14.66	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M592T15	592.3279	879.7308	[1776][M+2]+		24	NA		0.204018922998538	0.499553624706077	0	0.173839875822178	0.183258106235775	0	1.33883966045923		0
M530.8304T10.09_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M531T10	530.830432669097	605.568834295368	[1548][M]2+		8774	NA		-0.168224394825437	0.499553624706077	0	-0.386236804540843	0.0015146292408192	1	1.44791824735788		0
M151.0352T0.72_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M151T1.4	151.035194013338	43.1447668679848			14	5	@M71.0289T0.72_4|+2(H2O)+(CO2)|@M80.0342T0.72_3|+(C2HNO2)|@M152.0366T0.72_3|-13C|-15N|@M153.0329T0.72_2|-34S|-41K|-37Cl|@M169.0458T0.72_2|-(H2O)	0.142536278132805	0.499553624706077	0	0.0261887982994793	0.75445754876788	0	2.18618404319842		0
M74.5305T0.72_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M75T1.1	74.5305071418344	43.1593279608189		[M+H-CH4]+ 89.5606	14	5	@M71.5296T0.72_2|+13C+37Cl|+13C+34S|@M73.5316T0.72_1|+13C|+15N|@M74.0324T0.72_4|+13Cdb|@M92.5413T0.72_2|-(H2O)	0.118475831485508	0.499553624706077	0	0.0689375134150296	0.358103370815575	0	2.26290880438576		0
M691.6698T9.82_2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M692T10.1	691.6698	589.0014	[2095][M]+	[M+H-HCOOH]+ 736.663	68	NA		-0.147877492732366	0.502325436730787	0	-1.80491996918757	1.19602032684981e-11	1	0.501971420980071		0
M571.286T15.49	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M571T15.2	571.286041164595	929.122539077202	[1708][M+1]+		154	NA		0.330509578319305	0.502839385838861	0	-0.391994779484728	0.0570898809500041	0	1.70636976160616		0
M747.3931T9.66_5	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M747T10.8	747.3931	579.85938			68	NA		-0.260056952581548	0.502839385838861	0	-0.263023297290536	0.119372813611645	0	1.72433086296266		0
M626.6353T9.66_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			4		M627T10	626.6353	579.88674	[1886][M+1]+		68	NA		-0.161946067461567	0.502839385838861	0	-0.352602010780215	0.00240974177038252	1	1.29006384240508		0
M105.935T9.85	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M106T10.2	105.935048761583	591.074680378192			68	NA		0.136597732531236	0.502839385838861	0	-0.00885355221926432	0.993053028104646	0	1.8649640907819		0
M968.9207T10.83_4	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M969T11.3	968.9207	649.7226			462	NA		-0.394005857034722	0.50289899857126	0	-0.0279080562187577	0.863352662753124	0	1.9049744692643		0
M968.587T10.83_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M969T11	968.587	649.7616			462	NA		-0.333845864971284	0.50289899857126	0	-0.0360497452308071	0.829035815052633	0	1.97774699391791		0
M853.8098T10.15	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M854T10.7	853.8098	608.8572			511	NA		0.327002263111869	0.507168587417122	0	-0.193809391294621	0.439746264646403	0	1.3798017796688		0
M813.9952T7.72	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M814T8.1	813.9952	463.36596	[2455][M+1]3+		7351	NA		-0.742156007424819	0.508155536304644	0	0.28175813203975	0.689007540144411	0	1.71213465988908		0
M910.3997T10.13_6	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M910T10.8	910.3997	607.5402	[2701][M+1]3+		8978	NA		0.436833421651592	0.508155536304644	0	0.0253017683680135	0.877690692530341	0	1.40488199781048		0
M975.427T10.11_7	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M975T10.7	975.427	606.6816			8801	NA		0.361613491914456	0.508155536304644	0	0.122220198669593	0.599098485861553	0	1.36009863481636		0
M188.1282T1.05	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M188T1.11	188.128150580731	63.2737634272086			22	NA		-0.279391757185309	0.508155536304644	0	-0.0822226051936994	0.644271023061912	0	1.93361640355583		0
M878.2618T9.74_3	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M878T10.2	878.2618	584.1492	[2632][M+3]+		68	NA		-0.260408509445364	0.508155536304644	0	-0.1456646236386	0.382510782584827	0	1.60117288161811		0
M399.0901T0.89	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M399T1.2	399.090055916339	53.4651775078034		[M+Na]+ 376.103	7	NA		0.239315979783566	0.508155536304644	0	-0.0676231682989208	0.796791640446038	0	1.97614286515754		0
M953.8206T0.79_1	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M954T1.1	953.8206	47.205084	[2800][M+1]+		5054	NA		0.230693843980207	0.508155536304644	0	-0.0332605315009431	0.932007026987755	0	1.86344418214247		0
M291.9878T1.2	metabolomics_plasma_c18acquity_pos	LAT	c18acquity			NA		M292T1.1	291.987816798719	71.9352493109496		[M+Na+HCOOH]+ 222.99 [M+Na+HCOOH]+ 222.99	1	NA		0.221817732704144	0.508155536304644	0	-0.137894275478464	0.410656041302682	0	1.8065777322544		0
M247T10_N.acetyl.DL.tryptophan	metabolomics_plasma_c18acquity_pos	LAT	c18acquity	N-acetyl-DL-tryptophan	CHEBI:70976	1	a,b,c	M247T10	247.107879274666	574.329507422316	[481][M]+		68	NA		0.212181867336867	0.508155536304644	0	0.305223614384293	0.0342190743738377	1	1.70292137874332		0
