variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M798.9242T15.26_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M799T15	798.9242	915.6246	[2414][M+1]2+		137	NA		-0.155306661885559	0.362582268371489	0	0.016168663172925	0.848981728935219	0	1.9482904564178		0
M857.1757T9.12_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M857T9.7	857.1757	547.18272	[2578][M]2+		411	NA		0.496206657805457	0.362936937399884	0	-0.148253898213	0.618104518021534	0	2.05436415026583		0
M403.0162T1.19	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M403T1	403.016157390385	71.2071471123414	[1095][M+1]+		1	NA		-0.401521877225802	0.362936937399884	0	-0.588141345172156	0.00954792313546503	1	1.29341190013205		0
M217.987T1.2_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M218T1.2	217.986960678981	72.124556336412		[M+2H-C2H4]2+ 461.992 [M+2H-C2H4]2+ 461.992	1	NA		0.292352216384048	0.362936937399884	0	-0.0862022870562722	0.622938548626066	0	1.75314087754952		0
M798.9434T14.68_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M799T15.1	798.9434	880.8702	[2416][M]2+		8	NA		-0.276401271733965	0.362936937399884	0	-0.468603674090815	0.00260734883512489	1	1.17418125306478		0
M177.061T0.79	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M177T1.8	177.061046490046	47.186447834167		[M+K]+ 138.099	176	NA		0.246093445842472	0.362936937399884	0	0.0206149282612937	0.956414305624437	0	1.99940032578265		0
M584.3573T9.36	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M584T9.2	584.357301634273	561.414779239925	[1764][M]2+		344	NA		0.34813476262849	0.3633163296832	0	-0.367754602147388	0.0726731537630456	0	1.98147596159669		0
M591.4655T9.89_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M591T10.4	591.4655	593.40822			68	NA		0.23040848461647	0.363549236808058	0	-0.140590111756426	0.306167804991563	0	1.86475258509505		0
M265.2528T18.17	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M265T18	265.252830324591	1090.10845529351	[550][M]+	[M+H-NH3]+ 281.272	6	NA		-0.144647033177231	0.36459386721675	0	0.00690211853571121	0.910285802301596	0	1.82472129409834		0
M799.9258T15.26_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M800T15	799.9258	915.6444	[2414][M+3]2+		137	NA		0.183799490883922	0.365945279253338	0	0.0366461922624541	0.826324552668179	0	1.70345575257162		0
M597.7867T8.43_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M598T8	597.7867	506.08032			103	233	@M598.288T8.43_2|-13Cdb|@M598.7892T8.43_1|-13C	0.606660979797647	0.365991980333549	0	-0.460962509843323	0.200734208870082	0	2.114210088762		0
M621.2807T8.09	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M621T8.2	621.2807	485.17596			5231	NA		0.404515951315622	0.365991980333549	0	0.0296983504083723	0.967342839685359	0	2.01965832183602		0
M898.2902T8.38_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M898T8.1	898.2902	503.05266		[M+H+HCOOH]+ 851.288	79	NA		0.537031556685323	0.368698231868758	0	-0.394204439784261	0.219243933165514	0	1.86883750819536		0
M478.0897T15.86	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M478T16	478.089694039662	951.544097485692	[1333][M+1]+		200	117	@M477.0876T15.86|+13C	0.50101655875493	0.368698231868758	0	-0.0478452386397485	0.859254505126314	0	1.9665352693681		0
M663.8121T8.37	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M664T8	663.8121	501.99192	[2003][M+1]2+		79	NA		0.457198125086446	0.368698231868758	0	-0.436171300958231	0.1091981748439	0	2.09058745063003		0
M366.024T0.89	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M366T1.1	366.024020656137	53.2880121630375		[M+Na+K-H]+ 305.079	7	NA		0.408713378172447	0.368698231868758	0	-0.428893736189838	0.0771467544682699	0	1.78204166164173		0
M975.0684T10.11_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M975T10.2	975.0684	606.6468			8798	NA		0.39177120228126	0.368698231868758	0	-0.0850348751215062	0.715545585915991	0	1.6720845229817		0
M498.7281T9.67	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M499T10	498.728110939659	579.95015107622		[M+2K]2+ 919.529	68	NA		0.374500388132423	0.368698231868758	0	0.879697409187898	4.90853546056904e-05	1	1.02793613724099		0
M334.9756T1.37	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M335T1.2	334.97560977609	82.4511262298934			6139	NA		0.298797636350757	0.368698231868758	0	0.246430117317473	0.179089363356371	0	1.46983523698938		0
M482.2476T7.44_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M482T7.1	482.24764278551	446.65315170558	[1358][M]2+		363	NA		-0.276294132421322	0.368698231868758	0	0.142895682667428	0.392593631732015	0	1.67508830561568		0
M791.8877T0.79	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M792T1.1	791.8877	47.307654			176	NA		0.253688163666435	0.368698231868758	0	0.276785324744967	0.0636017626903405	0	1.2206803664214		0
M260.9244T0.71	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M261T1.1	260.924358298911	42.4812850185463			14	NA		0.218695021675547	0.368698231868758	0	-0.108391032598995	0.412231439436667	0	1.55919820295796		0
M140.9751T9.81	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M141T10.1	140.975061692301	588.793533892796		[3M+H+Na]2+ 85.9938 [3M+H+Na]2+ 85.9938	68	NA		-0.208624239857189	0.368698231868758	0	0.117082797539142	0.353173087766346	0	1.68098300233965		0
M494T14_LPC.16.1.	metabolomics_plasma_c18acquity_pos	MX2	c18acquity	LPC(16:1)	CHEBI:64560	2	a	M494T14	494.324302591321	854.740345360524	[1387][M]+	[M+Na]+ 471.331 [M+H]+ 493.315	47	145	@M495.3277T14.25|-13C|@M496.3306T14.24|-18O|-13C2|@M497.3331T14.24|-13C3|-13C-18O|@M516.3063T14.24|-Na	0.188024995813965	0.368698231868758	0	-0.897596333058321	2.15811635147421e-08	1	1.17148236556607		0
M470.3146T13.86	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M470T14	470.314600195584	831.36847483371	[1307][M+2]+		245	NA		0.162698405255263	0.368698231868758	0	-0.227049391495873	0.0209163867312818	1	1.69452275156005		0
M420.927T8.39_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M421T8.3	420.92701582951	503.448921686545	[1156][M+1]2+		79	NA		0.437306878751521	0.369225447481315	0	-0.481531797265742	0.0647385505787738	0	2.06250835975077		0
M891.7584T10.49	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M892T10.1	891.7584	629.6946			3864	NA		0.296562606990259	0.369408910147188	0	-0.298776057523272	0.0909131146250844	0	1.76453555354374		0
M363.228T16.27	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M363T16.3	363.228041842141	976.045037219094	[946][M+2]+		66	NA		0.221126405540865	0.369408910147188	0	-0.0445926784832658	0.735513522993984	0	2.04971427835315		0
M689.8746T9.89_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M690T10.2	689.8746	593.28852	[2088][M]2+		68	NA		0.192304057411588	0.369408910147188	0	-0.399058368139769	0.00111527485515797	1	1.66052754959693		0
M386.2023T1.18	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M386T1.3	386.202261360352	70.774402553979		[3M+H+K]2+ 244.145	1	NA		0.526135309045699	0.370863527631395	0	-0.16219459941032	0.613875546948571	0	1.67333376110972		0
M912.6679T10.16_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M913T10.2	912.6679	609.609	[2713][M+1]3+		9057	NA		-0.318526031985366	0.370863527631395	0	-0.510790550809139	0.00496030699770005	1	1.09220622299863		0
M721.963T0.79_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M722T1.1	721.963	47.205084	[2190][M+1]+		176	NA		0.261919849850496	0.370863527631395	0	-0.0874093681976529	0.585834066997242	0	1.82620178856725		0
M706.8781T9.77	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M707T10.3	706.8781	585.98346		[M+H-CH2]+ 719.894	68	NA		0.260092417360154	0.370863527631395	0	0.396492617334914	0.00778570833205332	1	1.31753321828744		0
M291.1333T14.49	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M291T14.3	291.133330153467	869.293852588668	[650][M+4]+		35	NA		-0.209567026769164	0.37090006416924	0	-0.246279027043885	0.0447718826030649	1	1.28943155076426		0
M56.0494T1.2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M56T1.2	56.0494270685172	71.7380377135134		[M+2H-CO2]2+ 154.07	1	NA		0.145092294398113	0.37090006416924	0	0.137428270817818	0.117004236285771	0	1.59978568937022		0
M780.8072T0.79_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M781T1	780.8072	47.31066		[M+K+NaCOOH]+ 673.86	176	NA		-0.377888433199365	0.372660058818623	0	0.11301655101958	0.625228669966804	0	1.47788737935434		0
M580.2585T14.96	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M580T15.2	580.258486134965	897.470481731724	[1739][M+2]+		28	NA		0.150269986992932	0.372880262034353	0	-0.0778811619597608	0.396998013213707	0	1.95033512988183		0
M218.6037T15.86	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M219T16.1	218.603737415207	951.532700910474		[M+H]+ 217.598	200	NA		0.533939905942532	0.374243753224896	0	-0.105896385987919	0.740941223838799	0	2.04541400614473		0
M349.9516T0.88_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M350T1.2	349.951570431756	52.7955326986723			882	NA		0.234397201000677	0.374251127450633	0	-0.149593354269697	0.29336634572	0	1.81001883020306		0
M772.8552T0.81	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M773T1	772.8552	48.310872	[2317][M+4]2+		21	NA		-0.0981960684159571	0.374251127450633	0	-0.00529809579850316	0.987517081689352	0	2.71097194942788		0
M521.7244T7.56	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M522T8	521.724414350603	453.72057825714	[1497][M+1]2+		26	NA		0.43512959416517	0.374850900289382	0	-0.463069533141761	0.0768005830617534	0	1.89954668826094		0
M735.4026T9.31_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M735T9.5	735.4026	558.84192			9255	NA		0.273916350056362	0.374850900289382	0	-0.719596980774011	0.000103740229724212	1	1.38115014258243		0
M952.1514T0.8_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M952T1	952.1514	48.29085	[2796][M]3+		1363	NA		-0.253204741882286	0.374850900289382	0	0.0252847820743209	0.855872654419233	0	1.75779956870281		0
M523.1852T14.7_6	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M523T15.7	523.185157001093	881.875278199764	[1484][M+3]+		8	NA		-0.139889514321883	0.374850900289382	0	-0.210928129557049	0.00884699914245928	1	1.31579216021906		0
M595.2514T14.24	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M595T14	595.2514	854.3574	[1783][M+1]+		47	NA		0.201539212670275	0.376279387210732	0	-0.642101603395687	9.57557373745796e-06	1	1.48067124503743		0
M952.4169T9.12_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M952T9.2	952.4169	547.2003	[2798][M]3+		8217	NA		0.488476963373293	0.377705539256579	0	0.0259411992680185	0.987704336340024	0	1.91509207371803		0
M648.26T14.75	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M648T15.1	648.26	884.9502	[1943][M+4]+		206	NA		0.26333549412864	0.378267567061869	0	0.372999473230607	0.0147589271230692	1	1.29916374267566		0
M244T1.5_Cytidine	metabolomics_plasma_c18acquity_pos	MX2	c18acquity	Cytidine	CHEBI:17562	1	a,b,c	M244T1.5	244.092830348622	70.1123444349612	[470][M]+	[M+Na]+ 221.106	40	NA		0.307239384482067	0.37991610790417	0	-0.456585457574281	0.0158428315790308	1	1.94127318199812		0
M701.137T14.62	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M701T15.1	701.137	877.4706			73	NA		-0.203564372184728	0.37991610790417	0	0.052075215598034	0.676684081129286	0	1.64104739426499		0
M857.4759T9.12_6	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M857T9.10	857.4759	547.16496	[2582][M]2+		411	NA		0.570514481963588	0.380408267560087	0	-0.31540011091441	0.369674827937486	0	2.02023042792947		0
M567.2229T8.38_3	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M567T8.4	567.222884729032	503.079998816386	[1695][M+1]3+		79	NA		0.579707234430737	0.380922895571566	0	-0.435947708780045	0.218177437242571	0	1.91632600775156		0
M585.7177T7.67_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M586T8.1	585.717726137078	460.012942658503			6193	NA		-0.559671540886278	0.380922895571566	0	-0.326414797314442	0.393167910413126	0	1.75248804409017		0
M831.8594T8.38_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M832T8	831.8594	502.97772		[3M+H+Na]2+ 546.572	79	NA		0.546129170724873	0.380922895571566	0	-0.86485102296305	0.0108548232417323	1	1.9355551602889		0
M660.0604T9.12_8	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M660T9.8	660.0604	547.22484			411	NA		0.514526665027569	0.380922895571566	0	-0.246972239157245	0.43883897875081	0	1.89196648197327		0
M518.1146T15.86	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M518T16	518.114594743916	951.556410252636		[M+Na+NH3]+ 478.111	200	NA		0.452697975006744	0.380922895571566	0	-0.195872108622485	0.486271859574091	0	1.96751089643456		0
M853.2508T10.15	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M853T10.8	853.2508	608.847			9080	NA		0.42514654154995	0.380922895571566	0	-0.118186214114989	0.65296655770066	0	1.72586954543458		0
M792.5941T10.02_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M793T10	792.5941	601.4694			3340	NA		0.358523851636338	0.380922895571566	0	-0.866934837471762	0.000279040787606802	1	1.48439338330089		0
M730.7308T14.7_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M731T15	730.7308	882.0486	[2213][M+3]3+		8	NA		-0.284536106748126	0.380922895571566	0	-0.510961242730213	0.00189941856615058	1	1.08067033372652		0
M697.1763T14.24	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M697T14	697.1763	854.2932	[2107][M+1]+		47	NA		0.247883408877412	0.380922895571566	0	-0.622984394602264	0.000192549831604192	1	1.26527059346006		0
M334.9779T0.69	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M335T1.3	334.977859294488	41.1249549286531			3406	NA		0.207625619874397	0.380922895571566	0	-0.0223073693779074	0.850625374231146	0	1.58902818183775		0
M274.1224T14.25	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M274T14	274.122399268047	854.935072020732			47	82	@M277.1256T14.25_2|-13C-37Cl|-13C-18O|-13C-34S	0.175670457355238	0.380922895571566	0	-0.816307424423591	4.58680887116931e-08	1	1.12397386640538		0
M114.0549T1.19_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M114T1.8	114.054882010561	71.6216348766708			1	NA		0.137339646088977	0.380922895571566	0	-0.180649014939913	0.0318764745123974	1	1.83597564300747		0
M639.4831T9.87_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M639T10.3	639.4831	592.0434	[1926][M]+		68	NA		0.309249378971133	0.381318070965273	0	0.259602609525418	0.181820129617334	0	1.47753190185849		0
M277.9722T1.18_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M278T1.3	277.972151847732	70.8989419197312		[3M+Na+2K-H]2+ 152.005	1	NA		0.4077308385836	0.383725346593064	0	0.163788055728212	0.591255348229682	0	1.55433647336522		0
M901.5053T0.8	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M902T1	901.5053	48.292584			1351	NA		-0.281091516408074	0.383725346593064	0	0.204334715237048	0.237605758397671	0	1.77495270017226		0
M402.0108T1.19	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M402T1.1	402.010835815949	71.1557921309724	[1095][M]+	[M+H]+ 401.01	1	NA		-0.373985595843594	0.385380945430917	0	-0.591649873891395	0.00663075085682836	1	1.30830590537167		0
M546.7971T14.7_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M547T15	546.797149278571	881.87662441617	[1616][M]+	[M+K]+ 507.839	8	206	@M547.2988T14.7_2|-13Cdb	-0.154535082475871	0.385481096302601	0	-0.322973768817082	0.000341860014013075	1	1.09961135054875		0
M908.3929T14.75_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M908T15.3	908.3929	884.8386		[M+K]+ 869.434	206	NA		-0.231644741142635	0.385697955153821	0	-0.253126633660182	0.0698727798499753	0	1.37587189726035		0
M479.0842T15.86	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M479T16	479.084243226158	951.556410252636	[1333][M+2]+		200	117	@M399.1444T15.86|+2(NaCl)|@M477.0876T15.86|+34S|+41K|+37Cl	0.542964562825389	0.386590845694941	0	-0.250561371257465	0.460536829715338	0	1.99231833449825		0
M214.0516T0.99	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M214T1.1	214.051625499363	59.6044487454716	[374][M]2+	[M+H+Na]2+ 404.106	10	NA		-0.508480706776769	0.38888153540435	0	-0.274863756492129	0.439652435792367	0	1.43667516915458		0
M974.9976T10.11_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M975T10.1	974.9976	606.5952			8775	NA		0.396213740746175	0.38888153540435	0	0.118613927641517	0.712716058119135	0	1.57054584037324		0
M799.9831T14.7	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M800T15.1	799.9831	881.7636			8	NA		-0.367034074820774	0.38888153540435	0	-0.388815715599758	0.0816912074534462	0	1.48544011648091		0
M331.7517T18.32	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M332T18.1	331.751666637242	1099.19810842112	[832][M+2]2+		1625	NA		-0.339069045413515	0.38888153540435	0	-0.0449035940919309	0.904549279005367	0	1.43397733079073		0
M759.0902T9.69_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M759T10.14	759.0902	581.5329	[2274][M+2]+		68	NA		-0.29893404588033	0.38888153540435	0	-0.749685256124149	2.61946609602417e-05	1	0.798962131588362		0
M328.0674T0.89	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M328T1.2	328.067414085407	53.2809619350712	[828][M]+	[M+Na]+ 305.079	7	NA		0.187883997528944	0.38888153540435	0	-0.150525446374948	0.193821805765651	0	2.05114426659137		0
M339.1466T9.66_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M339T10.1	339.146622642779	579.543156981108			68	NA		0.356178531698495	0.390905166586407	0	0.978084410842092	5.93870343315382e-06	1	0.889821948862031		0
M642.3066T9.55_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M642T10.1	642.3066	573.03282	[1932][M+1]2+		68	NA		0.469154606427455	0.391418404681949	0	0.768078519158875	0.00518734996088113	1	1.19422085276426		0
M865.3479T0.8_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M865T1.1	865.3479	48.294906		[M+Na]+ 842.358 [M+H-CO]+ 892.329	21	NA		-0.212262591442958	0.393046427392746	0	-0.170700762737951	0.211661587284547	0	1.61961541185182		0
M228.9343T1.8	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M229T2	228.934267425848	108.042086768482			5862	NA		0.227964421476438	0.39330763735681	0	-0.175132901158104	0.215975867565212	0	1.69911685425951		0
M176T10_indol.3.acetic.acid	metabolomics_plasma_c18acquity_pos	MX2	c18acquity	indol-3-acetic-acid	CHEBI:16411	1	a,b,c	M176T10	176.070701419844	616.936760065398			8862	NA		0.57074241348478	0.394469638206125	0	-0.199966420636375	0.581055345071737	0	1.54313808837107		0
M320.2561T14.95	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M320T15.1	320.256051755562	897.095476683852		[M+Na]+ 297.268	28	NA		0.355002153082387	0.395183294049779	0	-0.186223783493595	0.405585181535983	0	1.74217906302842		0
M848.3878T0.79_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M848T1.3	848.3878	47.684112	[2556][M]2+		176	NA		0.225578286903851	0.395183294049779	0	0.0600800969904949	0.755961295471843	0	1.77560589406505		0
M547.8001T14.7_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M548T15	547.800092081005	881.923637067282	[1616][M+1]+		8	NA		-0.190153499257978	0.395183294049779	0	-0.270740494689965	0.0164249836218988	1	1.26132852117596		0
M505.312T15.45	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M505T15.2	505.311985831431	927.064461125184	[1435][M+1]+		6913	NA		-0.292448148403658	0.396556012303996	0	-0.407178418830759	0.0195204989891818	1	1.46085913185687		0
M790.8827T7.85_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M791T8	790.8827	470.90646	[2390][M]2+		6001	NA		0.37348371431656	0.396828654007047	0	0.130308466434821	0.658365445282208	0	1.87849325380049		0
M741.172T14.24	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M741T14	741.172	854.6346			47	NA		0.239858622003924	0.397105164592654	0	-0.569632390677167	0.000430137064523193	1	1.44872802412562		0
M720.7267T9.89_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M721T10.2	720.7267	593.16414		[3M+2H]2+ 479.823	68	297	@M721.2282T9.89_5|-13Cdb	-0.583408317738716	0.398574621457425	0	-3.41197235519887	4.66149634730674e-13	1	0.1577679995421		0
M332.8214T9.66_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M333T10	332.821409157435	579.843123580164	[839][M]3+		68	NA		0.367376536206773	0.398574621457425	0	1.03418081964768	4.38683475171834e-06	1	0.780290842094605		0
M705.9852T0.89	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M706T1.1	705.9852	53.395548			7	NA		0.319531372926789	0.398574621457425	0	0.0445094483770081	0.89824051413272	0	1.64937200171169		0
M532.2521T14.61_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M532T15.2	532.252149091808	876.74122094376	[1545][M+4]2+		73	NA		-0.319120766030984	0.398574621457425	0	-0.697748899182452	0.000227992503734085	1	0.900773849232992		0
M691.2508T14.59	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M691T15	691.2508	875.2854			3067	NA		0.29282645256408	0.398574621457425	0	0.169044520621849	0.40876065941663	0	1.41601460128131		0
M488.9524T0.8	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M489T1	488.952407856087	48.2218062947866			21	NA		0.262472976610338	0.398574621457425	0	-0.0319083469506793	0.83864377554612	0	1.94129169898296		0
M333.1764T16.83_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M333T17.5	333.176362423265	1010.0419758481	[834][M+3]2+		56	NA		0.206901851802176	0.398574621457425	0	0.127043357305338	0.372719302762408	0	1.76067296448215		0
M561.2105T14.62	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M561T15.1	561.21048623404	876.949787517546	[1662][M+3]+		73	NA		-0.200384199611252	0.398574621457425	0	-0.224579915777371	0.0667198236201482	0	1.45594906875641		0
M784.7528T9.67_1	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M785T10.1	784.7528	579.98892			68	NA		-0.167284379562552	0.398574621457425	0	0.258444554526275	0.0147306889376286	1	1.6985407885489		0
M650.0606T9.87_4	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M650T10.3	650.0606	592.22394	[1959][M]3+		68	NA		0.281844717464706	0.398712529381823	0	0.00500404156742995	0.98363550042996	0	1.60753498804261		0
M467.7418T7.46_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M468T7.1	467.741815290909	447.712166291878			6881	NA		-0.253790196923088	0.398712529381823	0	0.371961275515408	0.0205914995796369	1	1.72191588171669		0
M465.0313T0.79_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M465T1.3	465.03130520597	47.3651840806173	[1294][M+2]+		176	NA		0.200217395083586	0.398712529381823	0	0.0312493832261254	0.881760560135774	0	1.62715235602371		0
M494.3244T14.03	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M494T14.1	494.324356964977	841.58582458206	[1389][M]+		6048	165	@M495.3276T14.03|-13C|@M496.331T14.03|-18O|-13C2	0.193806996454562	0.398712529381823	0	-0.956812553031643	2.95923512542031e-08	1	1.15161323761881		0
M996.8352T0.8	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M997T1	996.8352	48.166896			21	NA		0.381722529480578	0.399037059156498	0	0.454425414448119	0.0505482583896635	0	1.35917519332306		0
M655.4149T0.8	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M655T1	655.4149	48.292434		[M+Na+NaCOOH]+ 564.442	21	NA		-0.232483700029178	0.399037059156498	0	0.114760613643268	0.43771142844916	0	1.69054410464612		0
M784.8679T0.81_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M785T1.1	784.8679	48.308148			21	NA		0.188484528226178	0.399037059156498	0	-0.110826722815784	0.354358468978497	0	1.84428461044432		0
M243.0977T6.69	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M243T7.1	243.097716681085	401.523739767651		[M+H]+ 242.09	558	NA		0.280861123894139	0.400051479693708	0	0.322218331924372	0.0612465581691212	0	1.38112463269624		0
M271.1402T1.19_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M271T1.7	271.140217923025	71.1191134751658	[575][M]+		1	NA		-0.520747813098446	0.400623182349368	0	-0.828460215226487	0.00750337868372827	1	1.15219167932357		0
M904.8434T14.7_2	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M905T15.1	904.8434	881.8464		[3M+2Na-H]+ 286.627 [3M+K]+ 288.625	8	NA		-0.415961997181183	0.400623182349368	0	-0.483119489349694	0.0581859266837529	0	1.33351430497341		0
M698.1683T14.06	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M698T14.1	698.1683	843.6978			52	NA		0.259347059069063	0.400623182349368	0	-0.40890396408015	0.0135804715500076	1	1.58471934538066		0
M172.1697T13.19	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			NA		M172T13.1	172.169693570979	791.471177662014	[260][M]+		425	NA		-0.208412706191416	0.400623182349368	0	-0.0101495975392432	0.992237452061368	0	1.61016898565328		0
M539.3141T14.7	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M539T15.3	539.314144973396	881.941479916206		[M+Na]+ 516.323	8	NA		-0.143956741371735	0.402772973136066	0	-0.274376463669302	0.00134201559926543	1	1.12729384681417		0
M146.0601T10.02	metabolomics_plasma_c18acquity_pos	MX2	c18acquity			4		M146T10.1	146.060130013087	601.014702509628			3312	NA		0.35763826399293	0.404944017804363	0	1.19708152191589	2.00824978715751e-07	1	0.667497760878944		0
