dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
Q3U3R4_Lipase maturation factor.	20.9476510267018	20.4824995154781	19.9208764602448	20.5344536904844	21.1850602165492	21.0934041847841	20.2345425034238	20.5661734536253	19.3757918199295	20.6140989447322	20.3240819105259	20.3970980145476	20.6434936917635	19.8023155894281	20.5238306427112	18.6315705295773	20.7075215403922	20.4448343076855	20.4133177660793	20.400073428695	20.2095371107544	16.811275715575	20.5667918582285	20.1414752661207	20.1385314886084	17.6168349709784	20.5599757924304	18.69757878356	20.2673164894122
O55101_Synaptogyrin-2	20.7210038272888	21.2498113576448	20.1295818953691	20.5034345358829	20.9903251704444	20.7986068686588	20.4939511953173	21.1561860222444	21.3023144149934	21.1176372363199	20.6683457352134	20.944100951529	21.1597397099256	20.8509981895264	20.7195422522196	21.1542312645634	21.1702178772761	21.4346497322666	21.1221143744601	21.0533638097631	21.1468832627231	21.0937275173425	20.9038282542862	20.9373023325737	20.7991418729627	21.0512418055983	21.266403392883	20.7435860599253	21.0598335913327
O88587_Catechol O-methyltransfe.	27.1514877930016	27.5838164118455	27.5189846898111	27.4723251875669	27.125517682355	27.237970083947	27.5735298914601	27.5325678127923	27.1221052090074	27.0317121386102	27.427856675411	27.5826353046476	27.3352063268454	27.466545763342	27.4199543931936	27.1297175663939	27.272726023091	26.8280348636537	27.2482374109978	27.122346809841	28.1743413230375	28.0438872130781	27.8733526749865	27.8520536761447	27.8102185866224	27.7840465933372	27.2585618647437	27.2892849614357	27.8266473034711
Q9DCS3_Enoyl-[acyl-carrier-prot.	23.885245229766	23.7584348975265	23.7411089608961	23.7219190993704	23.4345922162073	24.1406394530954	23.6871989215856	24.180143327974	23.6324177327968	23.806517270832	23.6784486269152	23.8754364617385	24.0142662202423	24.0981554833946	24.0959683825196	23.8888706816887	23.9663898886878	24.0552400624917	23.973425074714	23.8666796708507	24.0782824363916	24.2149359676951	23.6300255504493	23.9973672105043	23.9363191981817	24.0858474855208	23.6199077387403	24.1297768272868	24.1023305719422
O70570_Polymeric immunoglobulin.	21.4862296153388	21.1071928063432	21.3304226456519	17.534913503032	21.3725895793436	21.5474794133868	21.530111003707	18.7192081117502	22.0327585701654	19.3344532093651	20.8883663683587	20.9138170000123	21.3873771009084	21.5622113250548	18.3843962924351	21.1140821077572	20.9453322003179	18.5611978335853	21.0871277396652	20.9189449224572	18.0908664084381	17.1270556676222	20.866666274061	20.5430863520184	17.3700757969111	20.0749322717202	21.5763252967638	18.6608544105215	20.5268505858179
Q8K3J1_NADH dehydrogenase [ubiq.	23.1407486548328	22.9809351672506	22.8836868337414	23.0503188200354	22.6564198440183	23.2791710177584	23.0054463721957	22.914921484292	22.7454418848991	23.031721055489	22.7307069699427	23.0333367923298	22.958118746409	23.0752973152295	23.0689697892531	22.9587494321954	22.934276939672	23.3406877779655	23.0383227363006	23.1635292957331	23.2423982796566	23.0500889365066	23.3340571896418	23.4032645908862	23.1429264384883	22.984735352877	22.7566734870611	22.9180130001984	23.0985010448474
P36536_GTP-binding protein SAR1a	20.8164651568538	20.7924039675143	20.9343978037035	20.6883114618492	20.8584025201879	20.9471720247675	20.5852023392547	20.9998941373548	21.0406536028341	20.6556559536058	20.9016562289888	20.9140660033668	20.7903570486634	21.0397390414951	21.0415206294423	20.5841982367332	20.8669285508464	20.9666705513041	20.615406030356	20.6058253670519	20.8221134125148	20.4268671921174	20.5272653241656	20.9138663805747	20.8584891202986	20.7605311368193	20.6265864521604	20.6314952626845	20.7290749931687
Q60936_Atypical kinase COQ8A, m.	25.4024822949642	25.0761334978661	25.441338507388	25.4142418601634	25.2887866745611	25.7300412517575	25.4419967192586	25.4731560125311	25.7049982511705	25.3556612053154	25.2560921889916	25.3262167401488	25.4797597916857	25.4648386144855	25.3967622005105	25.1848579435963	25.478123778549	25.6593857994475	25.5314592801022	25.6040952924203	24.9109213694168	25.1008644185635	25.1430331310164	25.2159552174172	25.2793293156517	25.0852725889917	25.3969066715165	25.07607802847	25.272690717546
P28651_Carbonic anhydrase-relat.	21.8553959518471	21.7431561205171	20.7810614960577	20.8979298166178	21.9411829522624	21.6884496734897	21.6197707528456	21.5116625452376	21.7953611574915	21.6911989014304	21.4693124112711	21.527188895554	18.0919152303111	21.4118686309006	21.935674851715	17.5779017217585	21.0270427307209	21.1938256641189	21.2573347496597	21.1554850110207	16.0874083496428	20.5814655230309	21.6534685528485	20.7878530564256	21.5586989826431	20.82846832373	21.3664261422241	17.9006568752028	17.5422347697713
P60334_Cysteine dioxygenase typ.	21.505757048347	21.7892693559151	22.0921288453703	22.1020261475219	19.6632718695492	18.7742885895751	20.1081999563219	23.2586647960042	22.5440292366588	22.5456311164736	21.7941129313265	21.9365724833074	22.3280249807424	21.7316995861241	22.0035393574235	21.9645768080067	21.8605534584861	21.4560029038923	18.4295997014945	22.7027952793324	19.7038755631104	20.0093221742782	21.2502861277309	20.4281960664618	20.69148997152	19.7858690257354	21.700319589873	18.6937770422946	18.4627819449853
P35235_Tyrosine-protein phospha.	19.9362886377783	19.6917075385712	20.1893394263116	20.2937873497738	20.1968726881108	20.1315503894966	18.1415956298191	20.2184152812263	20.0583067439557	19.9689232094054	19.693070868978	20.0891982957297	20.0068326665084	20.168093638412	20.0114816781468	20.1083140279872	20.1515224828667	20.1118517165913	17.783516443633	18.0673647684542	16.2273134074833	19.9124630718809	19.5746151269518	20.2130393882543	19.9050526543279	17.5239292140012	19.9421711927159	20.4591715524272	17.2690985469064
Q9CQ80_Vacuolar protein-sorting.	19.0041803530964	18.1957421101286	18.5852850032286	18.5322227365195	18.7657504652717	18.9348423090411	18.4060726039001	19.0702963953013	19.1332038355527	18.5357884070065	18.5936225073844	18.5486260436538	18.7619957084021	19.2057328606646	18.9424134746624	18.7735246897025	19.0258772924088	19.6761347512382	18.6163134964418	18.7621195102025	18.9326297428207	18.9409893006713	18.2702474122847	18.780197718649	18.628895920427	19.1616189170614	19.0028670306981	19.2474516824532	19.0548541724868
P38060_Hydroxymethylglutaryl-Co.	26.4383277756924	26.4545968804355	26.4448548975783	26.3182897238557	26.1951921056104	26.4473754941771	26.2873401049309	26.3758348907805	26.4425261858205	26.4219770934724	26.1396381558958	26.1598576358297	26.4723634923761	26.3649778135828	26.6057593682864	26.4003701637827	26.4998097645732	26.4185664343191	26.5209586327571	26.4050248308478	26.2329201857586	26.3093653265685	26.3535668438096	26.4484314288912	26.5643050029932	26.5556195011421	26.3596489032447	26.346849142239	26.55037690648
P42932_T-complex protein 1 subu.	26.7285298583113	26.865522319538	26.5880448037873	26.5935288127668	26.7529952169226	26.7510410765906	26.5386537076632	26.7131309803774	26.6296093116878	26.683576465654	26.6154905604238	26.6520507269657	26.7135471973997	26.689261041211	26.7428964535652	26.7791015347596	26.8516888119834	26.7461054578436	26.8179068326904	26.7250945253177	26.6347589914902	26.7203455155091	26.7083413074056	26.588283444149	26.6912243584235	26.7887698009591	26.7249630100099	26.7809686157478	26.7000264772591
Q8BML9_Glutamine--tRNA ligase	22.8324583636604	23.6124151052666	23.1100496199799	23.3448009849278	22.9422888017036	22.9044447187922	23.2277613482067	22.6456641488345	23.1909426064647	23.5223280587063	23.2080286088051	23.7088488745727	23.0863209102317	23.1766368670414	22.9232026974877	22.2524052855193	23.1798032681742	22.5930598379354	23.4155125231397	22.2003041666596	23.1114883252934	22.9872567247341	23.3054190082497	23.3292850216418	23.2550008992056	22.9126637001842	23.0599517235007	22.9674924228782	23.1498312965008
O88958_Glucosamine-6-phosphate .	21.945900739714	20.6894048057435	20.6376805591336	20.4788358857545	21.7562597549847	21.8820564867877	17.9424796265005	21.6028058862391	21.5993424136844	21.6608345124116	20.8149275029181	20.9882048105848	21.9128477743467	21.6124682014529	22.0030074195143	21.8447552736175	21.4914428479177	21.6611014366486	21.9685000764196	21.9294430867801	20.5091637989349	16.4821666794389	17.8977286056404	19.0254401692594	20.9179970680299	17.1909070617284	21.7842720967358	21.3921745882116	17.5912000299808
Q9EQ32_Phosphoinositide 3-kinas.	19.5203774529075	19.0419787479562	19.4608060644476	19.3847276466307	19.8973455560084	19.7950465838798	19.208468954421	19.2371831135432	19.6003793680914	19.2722014759836	19.5742441562415	19.2751210689129	19.1053604235766	19.5573042937471	19.3325445745023	19.3511057134231	19.3246298242541	19.5889696389611	19.1299365146298	19.6821668252647	19.1971812906183	18.9588404667852	18.986619719188	18.7813396047977	18.999873140487	19.0192460947791	19.744649603758	19.4629266919929	19.2008866348794
Q9D1M0_Protein SEC13 homolog	23.6261392457715	23.7838835857627	23.474141253286	23.2156956222345	23.0980375462239	23.4594351208252	23.3476813772542	23.4866786615649	23.485931237803	23.5010247843892	23.5011797188463	23.4284572984466	23.5622650201985	23.442477209143	23.7500260976813	23.6447172218977	23.4312610283921	23.5487409048819	23.6697578072272	23.5410219143094	23.7052492176309	23.6942857195449	23.3593468898678	23.3303429016423	23.6423366591918	23.568877981227	23.4429861311017	23.8290641066663	23.4485671628765
Q8BHA3_D-aminoacyl-tRNA deacyla.	19.5207145849163	19.6205268109403	19.5537316896545	19.6927557531115	20.0071771838521	19.5628931398765	19.8716743249428	19.7401364939277	19.7083107908561	19.2990769193268	19.5860122493664	19.4973982148041	19.5219042278424	19.4777149125409	19.9395496303614	19.721240554063	19.7980119307908	19.3941856856094	19.4874079054628	19.7144337756095	20.0731566737753	19.8000055513833	20.0213544847163	19.7381189687381	19.8363893409187	19.9076122909187	19.6925709105326	19.3186123143387	19.9976544799079
Q99LM2_CDK5 regulatory subunit-.	20.89910159028	20.7426567868674	21.2942916263846	20.6383570268228	20.6318370360589	20.9490419253623	21.180317122231	20.823154570292	20.7201833919704	19.0926945655967	21.0030274994424	20.7880599343882	20.9293975705542	20.9053634989768	20.6840709825631	19.6374134671869	20.4608613053474	17.7188005471542	20.4607715852967	19.9951755751998	21.0384851772914	21.3618828832735	20.8070102237187	20.5435624141029	21.1184381523464	21.057642598976	20.1241661277161	17.8445852038271	20.7922007942755
Q9CR98_Protein FAM136A	19.4227790526246	19.2276530979357	20.2227480376261	19.8179907798237	19.8417303348376	19.8204696081943	19.9608016327763	19.4691772486003	20.0471610379376	19.6852075776932	18.8747665034285	19.3439169556263	19.6301831690418	20.2969671631538	20.2754143927245	19.896530668604	19.9518472756913	19.6673664699829	20.029535777688	20.1551607109134	19.8666714652846	19.8863731034047	19.8656202991692	20.2791415387032	18.8774337473725	20.0998405780343	20.2603185956126	20.0961262374795	19.9238265255119
O70475_UDP-glucose 6-dehydrogen.	26.5421493467315	26.9650965864281	27.3513775026817	26.8997128798525	26.5428383457048	26.6583273228902	26.9604363072779	26.8315763136008	26.8630355841164	26.6604111828713	27.4886878363889	27.4541363542092	26.6088167760598	26.5562036185473	26.4257618057711	26.5362811328161	26.4869320936948	26.747687877756	26.6869906245386	26.4903480366229	27.2251791884088	27.1181382174757	27.0808907017503	27.0485505649564	26.9678775964968	27.140091603644	26.4926777658173	26.4088634154519	26.9849054178944
P62821_Ras-related protein Rab-.	23.983988376276	23.5965991429726	23.983294166332	23.702243402568	24.0903266442823	23.9378346327315	23.7739153924321	24.129643683357	23.7236960410552	23.6649825690257	24.0055582493624	23.4809566889885	23.9599064474559	23.9532211610423	24.0836054394715	23.8870445874787	23.7193600956772	24.060777718392	23.9928629818307	23.8945865075968	24.2449707287967	24.078067882031	24.1300734095536	23.7402722957846	23.8577422397314	23.9002385877023	23.9921300593447	23.9787109827244	24.2212108098723
Q9WVJ2_26S proteasome non-ATPas.	25.2433178287209	25.1164489889236	25.1846506486949	25.2044575636017	24.9313141817283	25.0296970253067	25.0951090039079	25.24150229299	25.1178215783093	24.9630882491418	25.1675729613918	25.0883327706655	25.1960231802302	25.1428678710601	25.2171970146246	25.1651347167911	25.1217194170641	24.9906006927519	25.1604552764789	25.3374648368661	25.2254879796041	25.2526147637799	25.2981242539407	25.1965827670237	25.2995073747258	25.2701431649094	25.1071300556707	25.0985861774529	25.1863189059313
O35465_Peptidyl-prolyl cis-tran.	22.6845041210377	23.1485720043919	23.0205098395307	22.7678238798529	22.9002008065357	22.9263501119163	22.9934666565343	23.0194271639166	22.8747650853323	22.8271596038797	22.8275209357786	22.9723207554837	23.1018774368736	22.6088163249601	22.7809887336498	22.6234003989652	22.796557941446	22.6977568357973	23.0982992765739	22.7577620209761	22.8567789406653	22.9263232345962	22.4945011236802	22.9798682377431	22.8725537113411	22.816394353668	22.7247276259464	22.8511352886969	22.640335967776
P34914_Bifunctional epoxide hyd.	28.7363676585795	29.4099714651244	29.466725103421	29.5247913323875	28.5044320507736	28.8013381346105	29.570760322652	28.7600022339578	28.8240986118799	28.5813686355588	29.1684730432206	29.3177060089754	28.7859146710047	28.7931377078344	28.507262703752	28.6308242368942	28.6831081296078	28.2722530278794	28.7670363241648	28.5135454512984	29.2309373545209	29.623916198267	29.4597731670186	29.2704798382705	29.4137823399985	29.3148893822339	28.5541002503997	28.1626459438605	29.5210238330505
P61358_60S ribosomal protein L27	26.006382240929	26.2922011312935	26.0520880622859	26.0243931824035	25.9023892842054	25.8029520390432	25.9653422683226	25.9921796010437	25.9991778607024	25.9235598923068	25.8253663383332	25.9270490178965	26.0357928287515	25.9560116596309	26.1176438939642	26.1145508066959	25.9565549153457	26.0361154111401	26.0177801363695	26.1107165115765	26.2591393923711	26.0655908372848	26.1019316026561	26.010106677342	26.0307875125036	25.9725043853482	26.0187817178616	25.977456721751	26.0401084147674
Q8VCI0_Phospholipase B-like 1	20.158896859524	21.2597530315989	18.9941813772595	21.4326034484554	21.5848773094662	21.7208135029455	21.1773768024894	22.2122207274189	22.2642800828488	22.0710855421975	20.1177277479748	18.5402571692693	21.8945705033302	21.419997371662	21.9670618388636	18.9302012277007	21.7342356777004	18.7089902880411	18.6155535248088	21.2051207124379	17.3920853579159	21.194685927738	20.9068916962971	20.8473788443397	20.3923453006117	20.8479252071171	18.7226912145284	21.8550941138162	17.9452720740223
P61514_60S ribosomal protein L3.	22.7829413367873	23.3252001694476	22.6043764293596	20.5728856911356	22.4453056384824	22.5037142699806	22.6500291667018	22.6288874724188	22.7949666015064	22.8410951560072	22.6328459171432	22.578565029155	22.7605622009142	22.8303482746041	22.9687983425972	22.9998986986622	22.9892219309471	22.4172792703383	22.7340944468311	22.6507939645642	23.1521094951874	23.0039709409519	22.8081305027165	22.8081834439327	22.8599653296652	22.7365014415241	23.3569905440067	22.8938115307597	22.937619060464
Q99KC8_von Willebrand factor A .	23.0123391199923	22.8879097355308	22.7479671651028	22.0469644386457	22.9782719495475	23.1001003769741	22.645250638913	22.7859908758591	22.9806254554391	23.1426315522594	22.5851261042729	22.8036380647064	23.1200638136002	22.9625053512448	23.0492356885939	23.0937396046422	23.1183788991582	23.0497244362393	23.1672162940689	23.0833900521006	23.0231856470845	22.5993549006064	22.5772629659969	22.8525581782273	23.0333404895166	22.7441341530815	23.1499442998834	22.9849615514606	22.8275585370111
O35343_Importin subunit alpha-3	19.511328730343	19.2830793072051	20.0035098417252	19.7629132118578	19.1352915704329	19.2331590018185	19.9058957875608	19.1872286759704	19.4013067477233	19.2103731769262	19.3676195098574	19.9185869506257	19.5747851040752	19.4132574612142	19.1860633012135	19.3045976683326	19.3716144808953	19.0385640466814	19.2552797485927	19.0440967292467	19.3208766859775	19.5064557748824	19.8413216157378	19.8142914293024	19.544611697689	19.2458446889455	18.9140046692863	19.4698973804797	19.3935051536767
Q9DBW0_Cytochrome P450 4V2	22.8245044133277	24.3393418299341	23.9560445497475	24.2458277253493	22.915896606908	23.1435432770121	24.0192299796378	23.0468727084459	23.007370889089	23.0871062063222	23.6388729193705	23.9345600497705	23.1939847380539	22.6122506296775	22.6377905477268	22.8903144740598	22.9371412030169	22.3787992818603	23.0106134694465	22.4696031916992	23.6479545020977	24.2005705867539	24.1022152186681	24.0164271184708	23.618464592855	23.8256805730468	23.0802004406859	22.9038225589746	23.8420909507748
A7MCT6_Ethanolamine kinase 2	17.7423989832515	21.5159508697621	18.3166183864612	20.5971830490017	20.9302404984603	21.4969161763431	18.0103641936911	18.2558512513552	20.7442497640201	20.8162480525359	20.6873547508381	20.5244436734206	20.522004722587	18.5613497071356	20.7952721663446	20.9105796990111	20.6138884694176	21.8380838230411	20.2383206238259	17.3913857504586	20.8350501878724	20.8036601351048	21.1408761204571	21.8762570668882	20.5936756068094	21.5671569772883	20.8156843679414	20.9685705585729	21.496224518356
Q8BH69_Selenide, water dikinase.	22.3504531109397	22.7238790088461	21.8640368589423	22.079487225279	21.6906679302044	22.2342800852325	22.1229128095306	22.9834567468228	22.0767397698183	22.8727764101185	22.3552259317372	22.0534133643958	22.8455693940801	22.409573121031	22.2225363882007	21.4910220814654	22.7188678124399	22.6256934612025	22.1204891250519	22.1118329364545	21.0872490003849	22.0146706031822	22.1262641300626	20.9028078722187	22.5569753717417	22.3525378510564	21.8952800710878	21.9988350352477	21.8215331481517
Q8R0W0_Epiplakin	21.7852832327611	23.0024376852772	22.7788704103594	22.5032103125219	22.298121176686	21.6947649983378	22.0030640544915	21.1861685076833	22.1358572111175	22.1627899036668	22.462075600877	21.8805807691955	21.6601407570491	22.1567208525609	21.4570029315783	21.2786904907405	20.9162317385803	21.4351920773791	21.7638684258373	21.1148001877901	22.6761062237513	22.4538947984486	22.6829561260072	22.5819708010865	22.340183975766	22.1512380149743	21.8780870326539	21.5486065159123	22.2172856312701
P16254_Signal recognition parti.	19.9428551452749	19.593474671484	19.795260765551	19.5793609474309	19.9548437110768	19.8988766301785	19.6668058073903	20.1318555542376	20.0510856020436	19.3681436661125	19.7431526270891	19.5323037167565	19.7920702824433	20.1816861012577	20.1721511020309	19.6361458752714	19.536301767322	20.152993293822	20.1268808873363	19.5988157122558	20.1178084294665	20.5012119139612	19.4175007664821	20.0608459803575	20.1304312011929	19.8184319981468	20.3630994075444	20.0683003727466	20.4763572210121
Q8VCR2_17-beta-hydroxysteroid d.	25.8127541030327	26.1841162352114	26.3762936714084	26.3343450371893	25.8277009863997	26.2318813697563	26.4132816061921	25.9580146381586	26.1922235728879	26.0524372059113	26.9575095711149	26.804052715011	25.930018282197	26.0190205478886	25.8974675263722	25.7103466454779	25.6702188243888	26.8680730911422	25.5330364231002	25.8139894754529	26.2781125123406	26.35729036592	26.3462490024814	26.3199087066119	26.3038878872133	26.2706279724734	25.5406961158217	25.397870573283	26.2618303689534
P97493_Thioredoxin, mitochondri.	23.6463320451794	21.2137423482734	21.7646247116473	21.1048484214021	21.6701472764005	23.4803054159789	21.0522711866289	22.223821724258	22.0073373518814	21.9845697874477	21.2067404442587	21.7079721224539	22.065982567542	22.4908044925486	22.547840977278	22.4854745884187	21.4356140571532	23.673820384045	22.3703554992689	22.2748075224576	22.5232403276063	22.136060994072	21.935939079362	22.7040026056571	22.0649068618731	21.6445098509164	23.5017015129149	21.8735774094132	22.7436931858191
Q9Z1J3_Cysteine desulfurase, mi.	23.1573438511173	23.0736766071483	22.5853357694365	22.9602399971948	20.8496139363433	23.0644605661323	22.7812604479776	23.1092540768904	22.7548134075869	23.1196114661599	22.8422662185888	22.7726693687515	23.063206285348	22.4627140636191	23.1108557137858	23.2481832561318	23.086665916614	23.1234648520469	23.2027197546427	23.1479466025097	22.9044865234577	22.8954755293557	23.1522641051001	22.8154003985374	22.9607004573036	23.1143314109965	23.2235600057681	23.1483327387192	22.7537139759308
Q9Z2Y8_Pyridoxal phosphate home.	23.7386634736953	23.8026942392971	23.7001307513007	23.4620790966524	23.6394147945038	23.6891718717607	23.685439094025	23.816263773714	23.6880468607845	23.5966213209366	23.713554958371	23.5655064358837	23.7092643300271	23.5529559809352	23.8751325994737	23.724413512594	23.7175718407518	23.7541910463984	23.8215528055903	23.8437395639307	23.8732711836806	23.642924155566	23.5877699638228	23.6019855271837	23.803012957837	23.6526736655478	23.7197367168281	23.679166825523	23.7923930484946
Q9QZD9_Eukaryotic translation i.	24.3418095285381	24.5726868129074	24.461640685306	24.197964892556	24.3769978582955	24.1959284432799	24.1451819668053	24.5290428927352	24.412474229863	24.0844619636549	24.2506714110689	24.1474378561828	24.365584230378	24.2958076024979	24.4195980137587	24.4995551786104	24.3879945485461	24.4342085050608	24.4768469231191	24.3438075935266	24.4708063076535	24.5671235461706	24.222634552589	24.2603105546106	24.3365370689173	24.3070237150527	24.4440251813587	24.6455384921761	24.2816701525465
Q922Q8_Leucine-rich repeat-cont.	25.8874352047994	25.7720941423865	25.6243552804298	25.6850165056506	25.851128519662	25.749542839924	25.6766284853163	25.9208725505212	25.6005547301095	25.7158939317816	25.627663233979	25.7257217632823	25.7887229121466	25.8338476818489	25.8622998522853	25.9543757825368	25.8540529298207	25.9330555819759	25.8079746144215	25.9046367346219	26.1830865036533	25.879924492939	25.6451599169487	25.813039968107	25.6164849042515	25.6432309730566	25.7595400848439	25.9192977165709	25.6920232028128
Q61009_Scavenger receptor class.	22.07993052451	22.2428845059288	21.9358248174071	21.7165643248368	20.0304867988716	19.4744449160753	22.1237229573469	18.7164543280431	22.2669695007653	21.8707303465826	21.9049307724883	22.1637462493637	21.9506673076085	22.3598656222162	19.1381128765443	21.1800886809118	19.5350295798478	19.2655310604883	21.5101142604903	21.1377081998546	16.6301526321648	17.7064208757376	21.475781662598	21.5497126477555	22.0185489605856	22.0660127973354	21.6826975009789	20.9784477534223	21.359988240979
Q07797_Galectin-3-binding prote.	20.776658628683	20.5860175104895	20.180652205242	20.6040434712623	21.0602758773143	20.919621876399	20.3992102381703	21.1147580978267	20.8657650921295	20.7317414265583	20.6941334009489	20.800121211499	21.1129252792409	21.1444191051422	21.1481545826024	21.1148271882521	20.7589445575861	21.180040255813	21.202764585229	20.6968745879604	20.7723259480404	20.3155281412904	17.9343035180281	17.1644673081929	20.6262459907333	20.0161424509737	20.697064803702	20.9796230951194	17.641460440926
P52840_Sulfotransferase 1A1	27.6799561628895	26.0292150958059	26.6012669617095	26.4812952742223	27.6041914621257	27.7580073313537	26.7194108606667	27.5716795130902	27.7452566043179	27.5611563518341	27.2376942920232	27.15400329192	27.460963514428	27.3897078726511	27.5609622618182	27.361133787258	27.3477174623568	27.8483196818805	27.2583562677574	27.7272169843686	26.463656200476	26.243426647566	26.1640673975307	26.6856929511843	26.7624569621899	26.4107190504538	27.4278169147753	27.1862517954844	26.4297088685527
P49698_Hepatocyte nuclear facto.	17.6786050903781	16.6048890775583	17.3250929321724	17.3352861023922	17.4012683686349	17.3383274193484	17.7366628729429	17.3410234198493	17.373630031003	17.0241958166069	17.0781878213628	17.1118394808825	17.0797463277623	16.9938492453067	17.7614439067133	16.9940623490745	17.649957184705	17.4884276043009	17.111799959216	17.5854844263876	17.6106241291767	17.76215614571	17.6896572069126	17.3425756132781	17.301683200209	17.0678347270217	17.4994791419907	17.2599287676582	17.4444882028157
Q9WU78_Programmed cell death 6-.	24.0849084395971	24.5913981623959	24.509942408047	24.326699387841	24.275145525264	24.207121144512	24.4567118557993	23.79522598392	24.0996661222266	24.2038483142553	24.1730442204594	24.3673228937037	24.0792350828293	24.1202383520325	24.0165561696374	24.0673795406858	24.1655434216786	23.7727003739154	24.1886065018953	23.6878239526384	24.4255679527308	24.2264113107673	24.2781744901952	24.3632828478074	24.2670894127864	24.3279001629653	24.1104831505125	23.9980719906458	24.2750288393849
Q8BGT5_Alanine aminotransferase.	24.8687469289863	25.185291653425	25.4383510021203	25.3062853571265	24.7897551089781	24.8812596224444	25.2270845772491	24.8741812215046	24.8339752328088	24.6048661668892	25.262367159518	24.9845325000132	24.6669646677614	24.9282424820011	24.7876867882975	24.993119014989	24.6700388668716	24.7172985313719	24.7541305799716	24.8521529520145	24.9266006713222	25.0457220062905	24.9783307859999	25.0080009356769	24.856985951851	25.0055455715282	24.8384960012758	24.6680985480981	25.3907846856895
P62267_40S ribosomal protein S23	25.2127117386525	25.4731480832894	25.0624268084967	25.5939307512814	24.8066225815001	24.9717178995642	25.0288081950211	25.1620166232494	25.2035133489153	25.3710636537031	25.6009764871557	25.2609356088352	25.2851522843732	25.3130827268835	25.21782682916	25.5603468296599	25.2640266051098	25.8304008903681	25.1752496828536	25.4145369859491	25.4133775570474	25.7491036253363	25.6835228176685	25.2909779912153	25.153931878842	25.0420430676464	25.1244289985121	25.882688941765	25.5055805572865
Q68FH4_N-acetylgalactosamine ki.	20.2549766869837	19.2149075054669	19.4769141526568	19.8270474368921	20.2466478296257	20.1860581492312	19.9162188852509	19.9265553331576	20.1128301736078	19.8979689420229	20.0234217186817	20.1123578987771	19.6868934046837	19.9657736334758	20.3022349208243	20.5165522294174	20.3598830440963	20.6606340148288	20.0260338574307	20.1836411357084	19.8125699210995	19.8946168504589	19.900683774362	19.7984171218424	19.8374860833583	19.8155052582345	20.1272177538851	20.3077917068337	19.464698057082
P11714_Cytochrome P450 2D9	22.7095659836484	27.3163155102619	27.273413170252	27.2938734890543	22.3689561252755	19.8669027123289	27.0251522381034	23.365396671609	22.0458284710254	21.1373243692436	26.5046752318555	26.841470003305	21.9955191780871	22.5970490046222	19.6636013254947	20.7798134217892	22.4535413058756	18.4931042669124	22.5964884755237	21.3688871397589	26.9985953360338	26.9126118993988	27.2373177822961	27.0219051107982	27.0167778590529	26.9284233141648	18.8416131164849	21.5297982178373	26.9553621257003
O09117_Synaptophysin-like prote.	22.2998140736806	22.3572084682242	19.3810982505175	21.6379663944438	22.3641468143129	22.3641065946826	21.9392090125197	22.1952015694002	22.6699133696964	22.4568116025425	22.0181713079941	21.8968829898091	22.5295859231449	22.1595663444247	22.4478766394363	22.6205638372028	22.5470104101618	22.4248973327451	22.4473447186391	22.3075729972826	22.2956153726945	22.2637942830079	22.0081581050684	22.2716912692306	22.3946801338028	22.2121427855404	22.5950546045879	22.5580025660462	21.9243064603083
P28656_Nucleosome assembly prot.	21.5893188873283	21.6551100935703	21.9452700376155	21.5472573473012	21.4819272598651	21.658809000413	21.8085037999733	21.4449308310076	21.6139961291343	21.2449051309763	21.8267623057334	22.0033403326533	21.589942424693	21.5666123482646	21.6001770968091	21.6421242070845	21.6711805949727	21.4629261978812	21.3887491399881	21.174536999344	21.8465975887984	21.6568492548857	21.6369192874746	21.6919649709092	21.5205848727496	21.6075412919301	21.2442192229319	21.33572904089	21.6766809915767
Q8VCR7_Protein ABHD14B	26.8856751505969	26.3680611882589	26.5700357624866	26.5686957111915	26.8214692109666	26.9206509761482	26.7598870660285	27.0548675899157	26.9575665151107	26.8253532356466	26.8544622836145	26.7515576452555	26.9159110090539	27.0425492863121	27.0338660658322	26.8874167037704	26.8868132914326	27.2154346471959	26.9253483444883	27.1882056381041	26.8629432953696	26.7275876135174	26.9235564468285	26.8584090616676	26.9016316531154	26.7812465382475	26.7120727996383	26.7657653263206	26.8624295476491
P97351_40S ribosomal protein S3a	27.3191358358989	27.4892360987056	27.0919398999253	27.2405699402446	27.2492355815113	27.0705584506308	27.0187273942128	27.2235566179919	27.1482723729523	27.1768736146503	27.1447791190861	27.2074023958636	27.1799159218613	27.1511192274851	27.2453593201957	27.409239421583	27.2323019051256	27.280191783589	27.1760938440478	27.3490244319772	27.3605694327368	27.3139987192406	27.1938888146614	27.2166999800098	27.1142063675292	27.1897732930037	27.2065027350374	27.6176622831948	27.2913680192425
