variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M264.1453T1.33	c18hypersil															M264T1.2	264.145291704299	80.0231291068053	[366][M]+	[M+H+HCOOH]+ 217.133	56	175	@M246.1346T1.34|+(H2O)|@M265.1485T1.33|-13C
M246.1527T8.17	c18hypersil															M246T8	246.152699978037	490.216282177455	[319][M]+		14	176	@M247.156T8.17|-13C|@M248.1484T8.17|-34S|-41K|-37Cl
M246.1718T4.71	c18hypersil															M246T5.1	246.171818838057	282.502634274087	[320][M]+	[M+H]+ 245.166	71	177	@M247.1751T4.7|-13C
M247.0759T1.66	c18hypersil															M247T2	247.075932140774	99.6152797941247			45	178	@M275.0709T1.66|-(CO)|@M353.1028T1.66|-(C3H6O4)
M276.0743T1.66	c18hypersil															M276T2	276.074258931536	99.6573376830818	[395][M+1]+		45	178	@M275.0709T1.66|+13C|@M277.0666T1.66|-15N|@M351.1067T1.66|-(C2H5NO2)
M277.0666T1.66	c18hypersil															M277T2.1	277.066598884371	99.6376846869415	[395][M+2]+		45	178	@M275.0709T1.66|+34S|+41K|+37Cl|@M276.0743T1.66|+15N|@M352.0992T1.66|-(C2H5NO2)
M349.0957T1.67	c18hypersil															M349T2	349.095697759808	99.9475786180098		[M+K]+ 310.125	45	178	@M332.0932T1.66|+(OH.)|@M350.1034T1.66|-13C|@M351.1067T1.66|-13C2|-(H2)|@M352.0992T1.66|-13C-37Cl|-13C-18O|-13C-34S
M350.1034T1.66	c18hypersil															M350T2	350.103423200683	99.6688059039464	[633][M]+	[M+H]+ 349.096	45	178	@M275.0709T1.66|+(C2H5NO2)|@M332.0932T1.66|+(H2O)|@M349.0957T1.67|+13C|@M351.1067T1.66|-13C|@M352.0992T1.66|-34S|-41K|-37Cl|@M353.1028T1.66|-13C-37Cl|-13C-34S|@M372.0854T1.66|-Na|@M388.0594T1.66|-K
M412.0313T1.66	c18hypersil															M412T2	412.031301214849	99.5691410461916		[M+K]+ 373.073	45	178	@M332.0932T1.66|+2(NaCl)
M247.1301T1.78	c18hypersil															M247T2.3	247.130147108696	107.085345538567	[321][M]+	[2M+K]+ 104.086	63	179	@M248.1334T1.78|-13C
M247.2278T11.15	c18hypersil															M247T11	247.227826253519	668.983750977752		[M+H]+ 246.221	743	180	@M291.2541T11.13|-(C2H4O)|@M352.3071T11.11|-(NC3H9)-(HCOOH)
M291.2541T11.13	c18hypersil															M291T11.1	291.254096527616	667.597356655768			18	180	@M247.2278T11.15|+(C2H4O)|@M308.2807T11.13|-(NH3)|-NH3|@M335.2805T11.11|-(C2H4O)|@M396.3338T11.09|-(NC3H9)-(HCOOH)
M308.2807T11.13	c18hypersil															M308T11	308.280683471194	667.63447999628			753	180	@M291.2541T11.13|+(NH3)|+NH3|@M352.3071T11.11|-(C2H4O)
M335.2805T11.11	c18hypersil															M335T11.2	335.280504251916	666.861662478254		[M+H]+ 334.273	18	180	@M291.2541T11.13|+(C2H4O)|@M352.3071T11.11|-(NH3)|-NH3|@M379.3071T11.09|-(C2H4O)|@M380.3102T11.09|-(C2H5O.)|@M440.3601T11.07|-(NC3H9)-(HCOOH)
M352.3071T11.11	c18hypersil															M352T11	352.307143251869	666.884784930487		[M+H+NH3]+ 334.273	18	180	@M247.2278T11.15|+(NC3H9)+(HCOOH)|@M308.2807T11.13|+(C2H4O)|@M335.2805T11.11|+(NH3)|+NH3|@M396.3338T11.09|-(C2H4O)
M379.3071T11.09	c18hypersil															M379T11	379.307068983484	665.470746735383	[718][M]+	[M+H]+ 378.3	742	180	@M335.2805T11.11|+(C2H4O)|@M380.3102T11.09|-13C|@M423.3335T11.07|-(C2H4O)|@M424.3369T11.07|-(C2H5O.)
M380.3102T11.09	c18hypersil															M380T11	380.31023369816	665.534843978687	[718][M+1]+		742	180	@M335.2805T11.11|+(C2H5O.)|@M379.3071T11.09|+13C|@M424.3369T11.07|-(C2H4O)
M396.3338T11.09	c18hypersil															M396T11	396.333775509867	665.438825116273		[M+H+NH3]+ 378.3	742	180	@M291.2541T11.13|+(NC3H9)+(HCOOH)|@M352.3071T11.11|+(C2H4O)|@M440.3601T11.07|-(C2H4O)|@M441.3635T11.07|-(C2H5O.)
M423.3335T11.07	c18hypersil															M423T11	423.333517007391	664.02772780767	[838][M]+	[M+H]+ 422.326	740	180	@M379.3071T11.09|+(C2H4O)|@M424.3369T11.07|-13C|@M467.3599T11.04|-(C2H4O)|@M468.3633T11.04|-(C2H5O.)
M424.3369T11.07	c18hypersil															M424T11	424.336871404758	664.072231106477	[838][M+1]+		740	180	@M379.3071T11.09|+(C2H5O.)|@M380.3102T11.09|+(C2H4O)|@M423.3335T11.07|+13C|@M468.3633T11.04|-(C2H4O)
M440.3601T11.07	c18hypersil															M440T11	440.36011897417	664.056721881791	[881][M]+	[M+H+NH3]+ 422.326	740	180	@M335.2805T11.11|+(NC3H9)+(HCOOH)|@M396.3338T11.09|+(C2H4O)|@M441.3635T11.07|-13C|@M484.3866T11.04|-(C2H4O)|@M485.3901T11.04|-(C2H5O.)
M441.3635T11.07	c18hypersil															M441T11.1	441.363473226495	664.098202923592	[881][M+1]+		740	180	@M396.3338T11.09|+(C2H5O.)|@M440.3601T11.07|+13C|@M485.3901T11.04|-(C2H4O)
M467.3599T11.04	c18hypersil															M467T11	467.359915930487	662.415766317205	[939][M]+	[M+H]+ 466.353	738	180	@M423.3335T11.07|+(C2H4O)|@M468.3633T11.04|-13C|@M511.3864T11.01|-(C2H4O)|@M512.3896T11.01|-(C2H5O.)
M468.3633T11.04	c18hypersil															M468T11	468.363293968076	662.422236249871	[939][M+1]+		738	180	@M423.3335T11.07|+(C2H5O.)|@M424.3369T11.07|+(C2H4O)|@M467.3599T11.04|+13C|@M512.3896T11.01|-(C2H4O)
M485.3901T11.04	c18hypersil															M485T11.1	485.390148864845	662.434379016407	[976][M+1]+		738	180	@M440.3601T11.07|+(C2H5O.)|@M441.3635T11.07|+(C2H4O)|@M484.3866T11.04|+13C|@M529.4162T11.01|-(C2H4O)
M511.3864T11.01	c18hypersil															M511T11	511.386378695989	660.669399040008	[1029][M]+	[M+H]+ 510.379	739	180	@M467.3599T11.04|+(C2H4O)|@M512.3896T11.01|-13C|@M549.3424T11.01|-K|@M555.4126T10.98|-(C2H4O)|@M556.4161T10.98|-(C2H5O.)
M512.3896T11.01	c18hypersil															M512T11	512.389631526373	660.635691231092	[1029][M+1]+		739	180	@M467.3599T11.04|+(C2H5O.)|@M468.3633T11.04|+(C2H4O)|@M511.3864T11.01|+13C|@M556.4161T10.98|-(C2H4O)
M528.413T11.01	c18hypersil															M528T11.1	528.413014275516	660.667157229717	[1081][M]+	[M+H+NH3]+ 510.379	739	180	@M484.3866T11.04|+(C2H4O)|@M529.4162T11.01|-13C|@M572.4394T10.98|-(C2H4O)|@M573.4429T10.98|-(C2H5O.)
M549.3424T11.01	c18hypersil															M549T11.1	549.342426089561	660.625778956366	[1127][M+3]+		739	180	@M511.3864T11.01|+K
M555.4126T10.98	c18hypersil															M555T11.1	555.412599009019	659.021663679629	[1143][M]+	[M+H]+ 554.405	741	180	@M511.3864T11.01|+(C2H4O)|@M556.4161T10.98|-13C|@M599.4391T10.96|-(C2H4O)|@M600.4422T10.96|-(C2H5O.)
M556.4161T10.98	c18hypersil															M556T11	556.416053035326	658.964886255513	[1143][M+1]+		741	180	@M511.3864T11.01|+(C2H5O.)|@M512.3896T11.01|+(C2H4O)|@M555.4126T10.98|+13C|@M600.4422T10.96|-(C2H4O)
M599.4391T10.96	c18hypersil															M599T11	599.439109326877	657.436208372361	[1220][M]+		717	180	@M555.4126T10.98|+(C2H4O)|@M600.4422T10.96|-13C|@M643.4652T10.93|-(C2H4O)|@M644.4686T10.93|-(C2H5O.)
M600.4422T10.96	c18hypersil															M600T11	600.442202233814	657.423068880416	[1220][M+1]+		731	180	@M555.4126T10.98|+(C2H5O.)|@M556.4161T10.98|+(C2H4O)|@M599.4391T10.96|+13C|@M644.4686T10.93|-(C2H4O)
M616.4653T10.96	c18hypersil															M616T11.2	616.465298457026	657.380426001001	[1253][M]+		17	180	@M572.4394T10.98|+(C2H4O)|@M573.4429T10.98|+(C2H3O.)|@M617.4691T10.96|-13C|@M660.4917T10.93|-(C2H4O)|@M661.4952T10.93|-(C2H5O.)
M617.4691T10.96	c18hypersil															M617T11.1	617.469084743594	657.331980291328	[1253][M+1]+		732	180	@M572.4394T10.98|+(C2H5O.)|@M573.4429T10.98|+(C2H4O)|@M616.4653T10.96|+13C|@M660.4917T10.93|-(C2H3O.)|@M661.4952T10.93|-(C2H4O)
M643.4652T10.93	c18hypersil															M643T11	643.465179294044	655.75284532913	[1287][M]+		718	180	@M599.4391T10.96|+(C2H4O)|@M644.4686T10.93|-13C|@M687.4917T10.9|-(C2H4O)
M644.4686T10.93	c18hypersil															M644T11	644.46856911112	655.75284532913	[1287][M+1]+		734	180	@M599.4391T10.96|+(C2H5O.)|@M600.4422T10.96|+(C2H4O)|@M643.4652T10.93|+13C
M660.4917T10.93	c18hypersil															M660T11	660.491710397619	655.79994866623	[1299][M]+	[M+H+NH3]+ 642.457	17	180	@M616.4653T10.96|+(C2H4O)|@M617.4691T10.96|+(C2H3O.)|@M661.4952T10.93|-13C|@M704.518T10.9|-(C2H4O)|@M705.5213T10.9|-(C2H5O.)
M661.4952T10.93	c18hypersil															M661T11	661.495223679756	655.763287882225	[1299][M+1]+		17	180	@M616.4653T10.96|+(C2H5O.)|@M617.4691T10.96|+(C2H4O)|@M660.4917T10.93|+13C|@M704.518T10.9|-(C2H3O.)|@M705.5213T10.9|-(C2H4O)
M687.4917T10.9	c18hypersil															M687T11	687.491708579462	654.295380959338			735	180	@M643.4652T10.93|+(C2H4O)|@M709.4734T10.9|-Na|@M731.5177T10.88|-(C2H4O)
M704.518T10.9	c18hypersil															M705T11	704.518039997019	654.284384720982	[1347][M]+	[M+H+NH3]+ 686.484	17	180	@M660.4917T10.93|+(C2H4O)|@M661.4952T10.93|+(C2H3O.)|@M705.5213T10.9|-13C|@M748.5447T10.88|-(C2H4O)|@M749.5475T10.88|-(C2H5O.)
M705.5213T10.9	c18hypersil															M706T11	705.521323880123	654.275363244192	[1347][M+1]+		17	180	@M660.4917T10.93|+(C2H5O.)|@M661.4952T10.93|+(C2H4O)|@M704.518T10.9|+13C|@M749.5475T10.88|-(C2H4O)
M709.4734T10.9	c18hypersil															M709T11	709.473385575703	654.284384720982	[1361][M]+	[M+Na]+ 686.484	17	180	@M687.4917T10.9|+Na|@M753.4999T10.88|-(C2H4O)|@M754.5036T10.88|-(C2H5O.)
M731.5177T10.88	c18hypersil															M732T11	731.517693863096	652.717902345603		[M+H]+ 730.512	17	180	@M687.4917T10.9|+(C2H4O)|@M753.4999T10.88|-Na
M748.5447T10.88	c18hypersil															M749T11	748.544708277317	652.759997225976	[1391][M]+	[M+H+NH3]+ 730.512	17	180	@M704.518T10.9|+(C2H4O)|@M749.5475T10.88|-13C
M749.5475T10.88	c18hypersil															M750T11	749.547539656781	652.710218062893	[1391][M+1]+		736	180	@M704.518T10.9|+(C2H5O.)|@M705.5213T10.9|+(C2H4O)|@M748.5447T10.88|+13C
M753.4999T10.88	c18hypersil															M753T11	753.499906782998	652.783796015267	[1399][M]+	[M+Na]+ 730.512	17	180	@M709.4734T10.9|+(C2H4O)|@M731.5177T10.88|+Na|@M754.5036T10.88|-13C
M754.5036T10.88	c18hypersil															M755T11	754.503584569327	652.759053044035	[1399][M+1]+		17	180	@M709.4734T10.9|+(C2H5O.)|@M753.4999T10.88|+13C
M248.0965T3.2	c18hypersil															M248T3	248.096512261446	191.739417626393	[322][M]+	[M+H-CH2]+ 261.11	59	181	@M249.0997T3.2|-13C|@M250.0919T3.2|-34S|-41K|-37Cl|@M290.1071T3.29|-(C2H2O)
M248.1075T9.48	c18hypersil															M248T9	248.107543893285	568.937613263942	[323][M]+		831	182	@M249.1109T9.48|-13C
M248.1503T1.05	c18hypersil															M248T1.2	248.15026806792	63.1066659783386	[324][M]+	[M+H]+ 247.139	3	183	@M249.1536T1.05|-13C
M250.0949T3.49	c18hypersil															M250T3.2	250.094924377864	209.376337101039	[327][M]+	[M+H-CH4]+ 265.115	99	184	@M251.0982T3.49|-13C
M250.0947T1.67	c18hypersil															M250T2.2	250.094743379631	100.225267188064	[328][M]+	[M+H]+ 249.095	45	185	@M251.0979T1.67|-13C
M250.1297T0.94	c18hypersil															M250T1.1	250.129665333099	56.4141211772801			3	186	@M251.133T0.94|-13C
M250.9135T3.98	c18hypersil															M251T4.1	250.913464538875	238.925700263558	[330][M]2+		1766	187	@M251.415T3.98|-13Cdb
M251T1.2_L.gamma.glutamyl.L.cysteine	c18hypersil	gamma-Glutamylcysteine;L-gamma-glutamyl-L-cysteine	CHEBI:17515	2	a,b	C00669	Metabolism of other amino acids	Glutathione metabolism	L-Cysteine	HMDB01049	CID123938	C8H14N2O5S	250.06234	RITKHVBHSGLULN-WHFBIAKZSA-N	InChI=1S/C8H14N2O5S/c9-4(7(12)13)1-2-6(11)10-5(3-16)8(14)15/h4-5,16H,1-3,9H2,(H,10,11)(H,12,13)(H,14,15)/t4-,5-/m0/s1	M251T1.2	251.070640792517	61.5615849476812			3	188	@M252.0742T1.03|-13C
M251.1868T5.95	c18hypersil															M251T6.1	251.186777608563	357.044390666811		[M+H]+ 250.18	76	189	@M273.1688T5.96|-Na
M251.5891T3.94	c18hypersil															M252T4	251.589125673112	236.501802358332	[334][M]2+		1770	190	@M252.0909T3.94|-13Cdb
M251.6673T4.74	c18hypersil															M252T5	251.667250038558	284.328339929377	[335][M]2+	[M+2H-HCOOH]2+ 547.325	71	191	@M252.1689T4.74|-13Cdb
M384.1167T2.66	c18hypersil															M384T3	384.116689199714	159.768035200931	[733][M]+		9	192	@M252.0737T2.67|+(C5H8O4)|@M385.1201T2.66|-13C|@M386.1219T2.66|-18O|-13C2
M253T2.2	c18hypersil	Ala-Tyr;Alanyl-Tyrosine|Tyr-Ala;Tyrosylalanine		2	a,b		Protien metabolism	Petptides	Dipeptides	HMDB28699|HMDB29098	CID92946|CID4078684	C12H16N2O4	252.111	ALZVPLKYDKJKQU-XVKPBYJWSA-N|NLKUJNGEGZDXGO-UHFFFAOYSA-N	InChI=1S/C12H16N2O4/c1-7(13)11(16)14-10(12(17)18)6-8-2-4-9(15)5-3-8/h2-5,7,10,15H,6,13H2,1H3,(H,14,16)(H,17,18)/t7-,10-/m0/s1|InChI=1S/C12H16N2O4/c1-7(12(17)18)14-11(16)10(13)6-8-2-4-9(15)5-3-8/h2-5,7,10,15H,6,13H2,1H3,(H,14,16)(H,17,18)	M253T2.2	253.119561175139	90.1492269188081	[337][M]+	[M+K]+ 214.155	67	193	@M254.1228T1.5|-13C|@M295.1496T1.56|-(C2H4N.)
M268.1385T1.61	c18hypersil															M268T2.2	268.138491281638	96.3801339192382	[376][M+1]+		45	193	@M295.1496T1.56|-(HCN)
M253.1196T3.18	c18hypersil															M253T3.2	253.119597881473	190.943501529147	[338][M]+	[M+H]+ 252.107	59	194	@M254.1229T3.18|-13C
M284.0811T0.82	c18hypersil															M284T1.3	284.081111743366	49.1302299700823			4	195	@M254.0704T0.82|+(CH2O)
M254.1259T0.94	c18hypersil															M254T1.2	254.125921392171	56.4030446531396	[341][M]+	[M+H+NH3]+ 236.1	3	196	@M287.1013T1.02|-(HS.)
M286.0981T1.02	c18hypersil															M286T1.3	286.098069993244	60.9853692451415	[435][M]+	[M+K]+ 247.139	3	196	@M287.1013T1.02|-13C|@M288.094T1.02|-34S|-41K|-37Cl
M255.1488T5.13	c18hypersil															M255T5.2	255.148845371893	307.506494031597		[2M+Na+2K]3+ 332.271	94	197	@M285.1607T5.14|-(CH2O)|@M299.1629T5.09|-(NH2CO.)
M291.1654T5.23	c18hypersil															M291T5.3	291.165437330158	313.826829381267			711	197	@M285.1607T5.14|+Li|@M291.6671T5.23|-13Cdb|@M292.1688T5.23|-13C
M299.1629T5.09	c18hypersil															M299T5	299.162883401232	305.690286946696		[M+K]+ 260.198 [2M+Na+2K]3+ 398.28	94	197	@M255.1488T5.13|+(NH2CO.)|@M299.6646T5.1|-13Cdb|@M300.1662T5.11|-13C
M299.6646T5.1	c18hypersil															M300T5	299.664631560381	305.866135399432			94	197	@M299.1629T5.09|+13Cdb|@M300.1662T5.11|-13Cdb
M300.1662T5.11	c18hypersil															M300T5.2	300.16619159252	306.588636222264		[M+Na]+ 277.175	94	197	@M299.1629T5.09|+13C|@M299.6646T5.1|+13Cdb
M255.2328T10.94	c18hypersil															M255T11	255.232814215282	656.111020792331	[344][M]+	[M+H-H20]+ 272.239	17	198	@M256.2359T10.94|-13C|@M273.2434T10.93|-(H2O)|@M482.3261T11.02|-(C9H13O4N3)
M256.2359T10.94	c18hypersil															M256T11	256.235946657303	656.114139305319	[344][M+1]+		17	198	@M255.2328T10.94|+13C|@M483.3294T11.02|-(C9H13O4N3)
M273.2434T10.93	c18hypersil															M273T11	273.243360829232	656.010848781428		[M+H]+ 272.239	17	198	@M255.2328T10.94|+(H2O)
M482.3261T11.02	c18hypersil															M482T11.1	482.326122964219	661.496070664811	[972][M]+		738	198	@M255.2328T10.94|+(C9H13O4N3)|@M466.2946T10.94|+(CH4)|@M483.3294T11.02|-13C|@M504.3105T10.98|-Na
M483.3294T11.02	c18hypersil															M483T11	483.329377448881	661.444403966349	[972][M+1]+		738	198	@M256.2359T10.94|+(C9H13O4N3)|@M482.3261T11.02|+13C|@M505.3143T11|-Na
M484.2841T10.75	c18hypersil															M484T11	484.284149600343	644.983250976544		[M+H-H20]+ 501.287	22	198	@M590.324T10.79|-2(NH3)-(CO)-(CO2)|@M592.3308T10.79|-(C3H8O4)
M520.3421T10.92	c18hypersil															M520T11.1	520.342062664072	655.140562382561	[1057][M]+	[M+H]+ 519.334	17	198	@M466.2946T10.94|+(C4H6)|@M504.3105T10.98|+(CH4)|@M505.3143T11|+(CH3.)|@M521.3455T10.92|-13C|@M522.3476T10.92|-18O|-13C2|@M523.3503T10.91|-13C3|-13C-18O|@M542.324T10.92|-Na|@M558.2979T10.91|-K
M543.3274T10.92	c18hypersil															M543T11	543.32742192172	655.096269566931	[1107][M+1]+		17	198	@M521.3455T10.92|+Na|@M542.324T10.92|+13C|@M545.3454T10.86|-(H2)
M544.342T10.86	c18hypersil															M544T11.1	544.342031566483	651.514162088708	[1117][M]+	[M+H]+ 543.334	28	198	@M542.324T10.92|+(H2)|@M545.3454T10.86|-13C|@M566.3239T10.86|-Na|@M571.3504T10.79|-(HCN)|@M582.2987T10.86|-K
M545.3454T10.86	c18hypersil															M545T11	545.345439136994	651.478419693989	[1117][M+1]+		28	198	@M543.3274T10.92|+(H2)|@M544.342T10.86|+13C|@M567.3271T10.86|-Na
M566.3239T10.86	c18hypersil															M566T11	566.32387492775	651.543676745262	[1161][M]+	[M+Na]+ 543.334	28	198	@M544.342T10.86|+Na|@M567.3271T10.86|-13C|@M568.342T10.79|-(H2)
M567.3271T10.86	c18hypersil															M567T11	567.327104305066	651.792380011013	[1161][M+1]+		28	198	@M545.3454T10.86|+Na|@M566.3239T10.86|+13C|@M569.3453T10.79|-(H2)
M568.342T10.79	c18hypersil															M568T11.1	568.34201476729	647.613120285719	[1163][M]+	[M+H]+ 567.334	22	198	@M566.3239T10.86|+(H2)|@M569.3453T10.79|-13C|@M570.3483T10.79|-18O|-13C2|@M571.3504T10.79|-13C3|-13C-18O|@M590.324T10.79|-Na|@M606.2969T10.79|-K
M569.3453T10.79	c18hypersil															M569T11	569.345293405907	647.664766247484	[1163][M+1]+		22	198	@M567.3271T10.86|+(H2)|@M568.342T10.79|+13C|@M570.3483T10.79|-13C|@M571.3504T10.79|-18O|-13C2|@M591.3274T10.79|-Na
M570.3483T10.79	c18hypersil															M570T11.1	570.348345183484	647.689373912356	[1163][M+2]+		22	198	@M568.342T10.79|+18O|+13C2|@M569.3453T10.79|+13C|@M571.3504T10.79|-13C|@M592.3308T10.79|-Na
M571.3504T10.79	c18hypersil															M571T11.1	571.350413769889	647.517363685618	[1163][M+3]+		22	198	@M544.342T10.86|+(HCN)|@M568.342T10.79|+13C3|+13C+18O|@M569.3453T10.79|+18O|+13C2|@M570.3483T10.79|+13C
M582.2987T10.86	c18hypersil															M582T11	582.298656442551	651.478419693989		[M+K]+ 543.334	28	198	@M544.342T10.86|+K
M590.324T10.79	c18hypersil															M590T11	590.324025332279	647.686044122301	[1204][M]+	[M+Na]+ 567.334	22	198	@M484.2841T10.75|+2(NH3)+(CO)+(CO2)|@M568.342T10.79|+Na|@M591.3274T10.79|-13C|@M592.3308T10.79|-18O|-13C2
M591.3274T10.79	c18hypersil															M591T11	591.327390171736	647.67707007992	[1204][M+1]+		22	198	@M569.3453T10.79|+Na|@M590.324T10.79|+13C|@M592.3308T10.79|-13C
M592.3308T10.79	c18hypersil															M592T11.1	592.330825136773	647.591064966551	[1204][M+2]+		22	198	@M484.2841T10.75|+(C3H8O4)|@M570.3483T10.79|+Na|@M590.324T10.79|+18O|+13C2|@M591.3274T10.79|+13C
M606.2969T10.79	c18hypersil															M606T11	606.296939592866	647.417722051408		[M+K]+ 567.334	22	198	@M568.342T10.79|+K
M616.3476T10.88	c18hypersil															M616T11.1	616.34760318809	652.572207373381	[1252][M]+		17	198	@M466.2946T10.94|+(C5H10O5)|@M617.3518T10.88|-13C
M617.3518T10.88	c18hypersil															M617T11	617.351827061055	652.550677010054	[1252][M+1]+		17	198	@M616.3476T10.88|+13C
M255.6597T4.09	c18hypersil															M256T4	255.659745016645	245.329731155586	[345][M]2+		1774	199	@M256.1612T4.09|-13Cdb
M256.1674T4.63	c18hypersil															M256T5.1	256.167364727878	277.908671493903			71	200	@M256.6691T4.63|-13Cdb
M258T1.1_choline.alfoscerate	c18hypersil	L-α-Glycerophosphorylcholine	CHEBI:16870	2	a,b	C00670				HMDB00086	CID657272	C8H20NO6P	257.10282	SUHOQUVVVLNYQR-MRVPVSSYSA-N	InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1	M258T1.1	258.111269342859	48.7095207261312	[349][M]+		4	201	@M259.1145T0.81|-13C|@M296.0674T0.77|-K
M297.0705T0.77	c18hypersil															M297T1.1	297.070544655309	45.9324712513123	[468][M+1]+		4	201	@M259.1145T0.81|+K|@M296.0674T0.77|+13C|@M298.0654T0.77|-15N
M298.0654T0.77	c18hypersil															M298T1.1	298.065435613708	45.9186318331058	[468][M+2]+		292	201	@M296.0674T0.77|+34S|+41K|+37Cl|@M297.0705T0.77|+15N
M258.1144T5.02	c18hypersil															M258T5	258.114403339822	301.396427358558	[350][M]2+		8	202	@M258.6161T5.02|-13Cdb
M258.1646T4.04	c18hypersil															M258T4.1	258.164620268292	242.594954347841	[351][M]2+		1779	203	@M258.6663T4.04|-13Cdb
M258.1827T2.29	c18hypersil															M258T2.2	258.182698882867	137.50152426809	[352][M]2+		75	204	@M258.6844T2.29|-13Cdb
M258.1829T4.27	c18hypersil															M258T4.3	258.182909509535	255.903497792729	[353][M]2+		49	205	@M258.6846T4.26|-13Cdb
M258.6625T5.43	c18hypersil															M259T5.2	258.662455304241	326.010534090655	[354][M]2+		16	206	@M259.1642T5.43|-13Cdb
M259.0949T1	c18hypersil															M259T1.4	259.094866764797	60.0762205534157	[356][M]+	[M+Na]+ 236.1	3	207	@M260.0983T1|-13C
M260.1619T2.28	c18hypersil															M260T2	260.161934451816	137.081195740526	[357][M]+	[M+H-H20]+ 277.182	75	208	@M261.1652T2.28|-13C
M261.1253T5.41	c18hypersil															M261T5.1	261.125303136279	324.308850724942	[360][M]+	[M+Na]+ 238.137	16	209	@M262.1287T5.4|-13C
M261.1464T4.31	c18hypersil															M261T4.1	261.146350687853	258.542853784287	[361][M]+	[M+H]+ 260.138	49	210	@M262.1495T4.31|-13C
M261.1456T1.08	c18hypersil															M261T1.4	261.145605386933	64.5344177930206	[362][M]+		39	211	@M262.1489T1.08|-13C
M262.1544T2.3	c18hypersil															M262T2.1	262.154449917872	137.851233540484	[357][M+2]+		75	212	@M262.6562T2.29|-13Cdb
M263.1408T5.15	c18hypersil															M263T5.3	263.140822658707	309.020009723086	[364][M]+		70	213	@M264.1441T5.15|-13C
M263.1646T8.47	c18hypersil															M263T8	263.164573699169	507.956881487654	[365][M]+		19	214	@M264.1679T8.46|-13C
M263.2223T9.78	c18hypersil															M263T10	263.222339187038	586.952204273513			20	215	@M285.2046T9.79|-Na|@M307.2488T9.81|-(C2H4O)
M285.2046T9.79	c18hypersil															M285T10.1	285.204589730284	587.245573270408			20	215	@M263.2223T9.78|+Na|@M329.2308T9.81|-(C2H4O)
M307.2488T9.81	c18hypersil															M307T10	307.248837652214	588.343440982659			20	215	@M263.2223T9.78|+(C2H4O)|@M329.2308T9.81|-Na|@M351.2751T9.81|-(C2H4O)|@M412.3281T9.81|-(NC3H9)-(HCOOH)
M329.2308T9.81	c18hypersil															M329T10	329.230760127567	588.321324317527		[M+H-C3H2O3]+ 414.208	20	215	@M285.2046T9.79|+(C2H4O)|@M307.2488T9.81|+Na|@M373.2572T9.81|-(C2H4O)|@M374.2602T9.78|-(C2H5O.)
M351.2751T9.81	c18hypersil															M351T10	351.27514243434	588.58334766691		[M+H]+ 350.268	20	215	@M307.2488T9.81|+(C2H4O)|@M373.2572T9.81|-Na|@M395.3016T9.81|-(C2H4O)|@M456.3546T9.81|-(NC3H9)-(HCOOH)
M374.2602T9.78	c18hypersil															M374T10	374.260191853738	587.035114584545			20	215	@M329.2308T9.81|+(C2H5O.)|@M373.2572T9.81|+13C|@M418.2864T9.78|-(C2H4O)
M412.3281T9.81	c18hypersil															M412T10	412.328075197828	588.715842217369		[M+H+NH3]+ 394.297	20	215	@M307.2488T9.81|+(NC3H9)+(HCOOH)|@M395.3016T9.81|+(NH3)|+NH3|@M456.3546T9.81|-(C2H4O)
M417.2835T9.81	c18hypersil															M417T10.1	417.283459075461	588.770673026361	[821][M]+	[M+Na]+ 394.297	20	215	@M373.2572T9.81|+(C2H4O)|@M395.3016T9.81|+Na|@M418.2864T9.78|-13C|@M461.3097T9.81|-(C2H4O)
M456.3546T9.81	c18hypersil															M456T10	456.354645711205	588.616356652762		[M+H+NH3]+ 438.318	20	215	@M351.2751T9.81|+(NC3H9)+(HCOOH)|@M412.3281T9.81|+(C2H4O)|@M500.3809T9.81|-(C2H4O)
M483.3539T9.81	c18hypersil															M483T10	483.353916320307	588.331044992601		[3M+H+Na]2+ 314.245	20	215	@M500.3809T9.81|-(NH3)|-NH3|@M505.3362T9.81|-Na|@M588.4335T9.79|-(NC3H9)-(HCOOH)
M500.3809T9.81	c18hypersil															M500T10.1	500.380908086074	588.363599373154			20	215	@M395.3016T9.81|+(NC3H9)+(HCOOH)|@M456.3546T9.81|+(C2H4O)|@M483.3539T9.81|+(NH3)|+NH3|@M544.4074T9.8|-(C2H4O)
M505.3362T9.81	c18hypersil															M505T10	505.336227907161	588.397694235687		[3M+3Na-H]2+ 314.245	20	215	@M461.3097T9.81|+(C2H4O)|@M483.3539T9.81|+Na|@M549.3627T9.8|-(C2H4O)
M544.4074T9.8	c18hypersil															M544T10.1	544.407374070136	588.021457892975		[M+H]+ 543.4	20	215	@M500.3809T9.81|+(C2H4O)|@M588.4335T9.79|-(C2H4O)
M549.3627T9.8	c18hypersil															M549T10	549.362659056701	588.021457892975			20	215	@M505.3362T9.81|+(C2H4O)|@M593.3889T9.79|-(C2H4O)
