variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M269T2_Genistein.Apigenin	metabolomics_liver_hilic_neg	LAT	hilic	Genistein|Apigenin	CHEBI:28088|CHEBI:18388	2	a,b	C06563|C01477				HMDB03217|HMDB02124	CID5280961|CID5280443	C15H10O5	270.0528	TZBJGXHYKVUXJN-UHFFFAOYSA-N|KZNIFHPLKGYRTM-UHFFFAOYSA-N	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H|InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H	M269T2	269.045831317019	108.618263761498			2347	NA		-1.01436806430143	0.0217792502038749	1	0.0053053000037071	0.923083621144608	0	1.06747549948584		0
M129T2.1_2.Oxohexanoic.acid.�..Ke.	metabolomics_liver_hilic_neg	LAT	hilic	2-Oxohexanoic acid;α-Ketocaproic acid;2-Ketocaproic acid;2-Ketohexanoic acid|4-Methyl-2-oxovaleric acid;Ketoleucine;4-methyl-2-oxopentanoic acid|3-Methyl-2-oxovaleric acid	CHEBI:17308|CHEBI:48430|CHEBI:35932	2	a,b	C00902|C00233|C03465	Amino acid metabolism	Valine, Leucine and Isoleucine biosynthesis|Valine, Leucine and Isoleucine degradation	Leucine|Others	HMDB01864|HMDB00695|HMDB00491	CID159664|CID70|CID47	C6H10O3	130.063	XNIHZNNZJHYHLC-UHFFFAOYSA-N|BKAJNAXTPSGJCU-UHFFFAOYSA-N|JVQYSWDUAOAHFM-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-2-3-4-5(7)6(8)9/h2-4H2,1H3,(H,8,9)|InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)|InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	M129T2.1	129.055824480242	94.8254518494035		[M-H]- 130.06	45	NA		-1.0373738978343	0.0219107849783987	1	-0.306155532727978	0.478409631832458	0	1.12472521815896		0
M476.0939T8.46	metabolomics_liver_hilic_neg	LAT	hilic			NA												M476T8	476.093891754268	507.807593286738			15	NA		-1.72642192159465	0.0220868847026824	1	0.889671873771944	0.361650150124083	0	1.31516744972342		0
M222.0444T6.62	metabolomics_liver_hilic_neg	LAT	hilic			NA												M222T7	222.044405771648	397.159731590791		[M-H-CH2]- 237.063	7	NA		-0.843149401103648	0.0221050036242384	1	0.341433916631317	0.502698618409071	0	1.46723611252359		0
M587.5069T1.29	metabolomics_liver_hilic_neg	LAT	hilic			NA												M588T1	587.506920478941	77.4053401154981			5	369	@M585.4895T1.29|+(H2)	-0.702206725367283	0.0221050036242384	1	0.0694586407826634	0.973584351000775	0	1.49967619517084		0
M563.177T8.97	metabolomics_liver_hilic_neg	LAT	hilic			NA												M563T9	563.176983599358	538.045458736182		[2M-H]- 282.095	10	NA		-0.917619277636053	0.0223225730955052	1	0.379909785435764	0.488933034936471	0	1.36808402443243		0
M148.0616T5.16	metabolomics_liver_hilic_neg	LAT	hilic			NA												M148T5.2	148.06161826381	309.389878407637	[122][M]-	[M-H+HCOOH]- 103.061	9	NA		-0.436501117896025	0.0224549083415719	1	0.03910545636489	0.981572162932387	0	1.57465296691269		0
M514T1_Taurocholic.acid.Tauroch.	metabolomics_liver_hilic_neg	LAT	hilic	Taurocholic acid;Taurocholate;Cholic acid taurine conjugate;Choloyl-taurine;Cholyltaurine;N-Choloyltaurine	CHEBI:28865	2	a,b	C05122	Lipid metabolism|Metabolism of other amino acids	Primary bile acid biosynthesis|Taurine and Hypotaurine metabolism	Cholate|Taurine	HMDB00036	CID6675	C26H45NO7S	515.29167	WBWWGRHZICKQGZ-HZAMXZRMSA-N	InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1	M514T1	514.285104614534	89.2392645804947	[718][M]-		11	358	@M496.2752T1.4|+(H2O)|@M497.2782T1.41|+(OH.)|@M512.2693T1.44|+(H2)|@M515.2885T1.49|-13C|@M516.2923T1.49|-18O|-13C2|@M517.283T1.49|-13C-37Cl|-13C-34S|@M517.2968T1.49|-13C3|-13C-18O	0.879695066423476	0.0227046884299483	1	0.941417697610731	0.0383232496821741	1	0.930039508587343		0
M278.0212T1.3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M278T1	278.021160497169	78.2978244437614			5	NA		-0.318775655517172	0.0230384173468319	1	-0.0245352951658298	0.811020942747765	0	1.55949820800722		0
M112.9374T11.65	metabolomics_liver_hilic_neg	LAT	hilic			NA												M113T12	112.937392890098	699.034439428764			2291	24	@M113.9367T11.65|-13C|-15N|@M293.0011T11.65|-(C6H10O5)-(H2O)	1.29626831554083	0.0230846688163471	1	-1.01542299788546	0.149576290762171	0	1.36436161986548		0
M264.0517T2.8	metabolomics_liver_hilic_neg	LAT	hilic			NA												M264T3.1	264.051726928234	167.744370483618		[M-H]- 265.061	22	NA		-2.596520966311	0.0232439959602758	1	-2.78089414047963	0.0389788268343333	1	0.816758355916535		0
M189.0406T5.12	metabolomics_liver_hilic_neg	LAT	hilic			NA												M189T5	189.040571579858	307.025499310207	[218][M]-		9	NA		-0.341345105912563	0.0233385281774146	1	-0.175109137433395	0.266441530227242	0	1.17135285428846		0
M661.128T9.98	metabolomics_liver_hilic_neg	LAT	hilic			NA												M661T10.1	661.127953532183	598.556325896414			27	420	@M660.1299T9.97|+15N|@M660.63T9.98|+13Cdb	1.1199258357065	0.0237321693225748	1	-0.247724482071943	0.807496597408435	0	1.39336475259557		0
M374.0781T2.32	metabolomics_liver_hilic_neg	LAT	hilic			NA												M374T2	374.078142154554	139.273236048936			18	NA		3.62224421079135	0.0237523661975453	1	0.773106393637624	0.605644459946566	0	1.25094411181006		0
M228.5862T8.4	metabolomics_liver_hilic_neg	LAT	hilic			NA												M229T8	228.586165904352	503.799691533732		[M-H+Cl]2- 423.206	15	NA		0.746359598227869	0.0237794151918522	1	0.0887455850919494	0.754317606978532	0	1.18956129010411		0
M788.1709T9.79	metabolomics_liver_hilic_neg	LAT	hilic			NA												M788T10.1	788.170925989845	587.152579499531			2170	383	@M536.0857T9.83|+(C9H16O8)|@M787.1695T9.79|+13C|+15N|@M787.671T9.79|+13Cdb	0.991245974831939	0.0239967857311566	1	-0.467335891534105	0.422334199125571	0	1.09425378206328		0
M496.6023T9.02	metabolomics_liver_hilic_neg	LAT	hilic			NA												M497T9	496.602253648398	540.977444590179	[700][M+1]2-		755	357	@M495.6035T9.02|+13C|+15N|@M496.1029T9.02|+13Cdb	0.907989488769431	0.0242389852899975	1	-0.306600764502985	0.618434424389005	0	1.1932671806829		0
M174.0157T2.83	metabolomics_liver_hilic_neg	LAT	hilic			NA												M174T3	174.015728521696	170.054508037		[M-H-HCOOH]- 221.017	22	63	@M146.9967T2.84|+(C2H3.)	-1.29837943893764	0.0242773520134143	1	0.335835566770907	0.752701929692667	0	1.3592755129196		0
M137.0105T6.23	metabolomics_liver_hilic_neg	LAT	hilic			NA												M137T6.2	137.010540273305	373.834888494846			7	NA		-0.245262568110636	0.024304454235777	1	0.0534271730719631	0.811020942747765	0	1.4317704171525		0
M407.2042T3.02	metabolomics_liver_hilic_neg	LAT	hilic			NA												M407T3	407.204183648672	181.097011715034			22	NA		-0.873327597643945	0.0244757487759183	1	-1.20411844113601	0.0093984162836429	1	1.05273969298258		0
M311.1466T9.5	metabolomics_liver_hilic_neg	LAT	hilic			NA												M311T10	311.146629732286	570.075953356115		[M-H]- 312.155	17	NA		-0.513129798255132	0.0244911464143667	1	-0.341052959726522	0.181365494988491	0	1.3619422519474		0
M153.9855T9.89	metabolomics_liver_hilic_neg	LAT	hilic			NA												M154T10	153.985477397851	593.319178058762		[M-H+Cl]2- 274.009 [M-2H]2- 309.986	1884	NA		1.43339583128173	0.0245864846386415	1	-0.572393452775657	0.518916511361002	0	1.21532954152894		0
M601.1395T9.47	metabolomics_liver_hilic_neg	LAT	hilic			NA												M601T9.1	601.139511116408	568.028399899041	[782][M]-		1485	414	@M603.1445T9.47|-18O|-13C2	-0.300190357187105	0.0246436582280292	1	0.0395421526426496	0.932562732406326	0	1.65300136759694		0
M328.1174T3.52	metabolomics_liver_hilic_neg	LAT	hilic			NA												M328T4	328.117363985915	211.092554729483	[507][M+2]-		8	NA		-0.732415132898396	0.02481188790111	1	0.318267221295429	0.469506414888244	0	1.40578321624886		0
M351.1052T9.46	metabolomics_liver_hilic_neg	LAT	hilic			NA												M351T9.1	351.10520404108	567.341447561174			1480	NA		-0.92515866295507	0.0249205968726504	1	0.255517393413507	0.724743724028701	0	1.35140498695303		0
M123.0565T1.7	metabolomics_liver_hilic_neg	LAT	hilic			NA												M123T2.2	123.056474094678	102.084837209237			2248	38	@M187.0185T1.75|-(SO2)	3.49529633569077	0.0250210455978636	1	-3.72414715129607	0.038657655534863	1	1.07719862507554		0
M279.0772T7.18	metabolomics_liver_hilic_neg	LAT	hilic			NA												M279T7.2	279.077192167109	430.869487949243	[395][M]-	[M-H]- 280.088	3	202	@M280.0806T7.18|-13C	-0.308042139969135	0.0250772354746342	1	-0.0115537316305776	0.863605215666574	0	1.38232139813796		0
M475.1245T8.4	metabolomics_liver_hilic_neg	LAT	hilic			NA												M475T8	475.124494584124	503.972418349786		[M-H-CH3]- 491.156	15	NA		0.633041674370581	0.0253710458465415	1	-0.0150799600326259	0.951292031181622	0	1.27747485827734		0
M145.0256T5.37	metabolomics_liver_hilic_neg	LAT	hilic			NA												M145T5	145.025559444197	321.906631614758		[M+Cl]- 110.058	9	NA		-0.527708807775788	0.0258865716845049	1	0.0498314959686716	0.978990708821281	0	1.36162598736462		0
M278.1248T5.57	metabolomics_liver_hilic_neg	LAT	hilic			NA												M278T6	278.124840268001	333.97299894469	[394][M]-		4	NA		-0.611666593278851	0.0262057265868509	1	-0.00979750994435236	0.898984222986761	0	1.47177839278035		0
M217.0471T9.82	metabolomics_liver_hilic_neg	LAT	hilic			NA												M217T10.3	217.047065644516	589.123276646774		[2M-3H]3- 327.082 [M-3H]3- 654.163	35	NA		0.521705353892262	0.0263313580415822	1	0.00327412905075164	0.912677078594488	0	1.09948558599274		0
M401.1239T6.56	metabolomics_liver_hilic_neg	LAT	hilic			NA												M401T7	401.123905665496	393.415721704947			7	NA		-1.05063435411583	0.0263950140926851	1	-0.164633886195592	0.704185193490717	0	1.43114712019684		0
M232.673T1.3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M233T1	232.673009599279	78.2926194213669			5	NA		-0.276850165431771	0.0263950140926851	1	-0.0228187464977587	0.809729848851919	0	1.58013176470178		0
M162.903T2.08	metabolomics_liver_hilic_neg	LAT	hilic			NA												M163T2.1	162.903020299625	125.064035846679			57	76	@M164.9T2.08|-34S|-41K|-37Cl|@M166.8972T2.08|-44Ca	0.984213548692686	0.0269972400883597	1	-0.545502640489037	0.33736324087272	0	1.20556867890309		0
M306.0868T7.4	metabolomics_liver_hilic_neg	LAT	hilic			NA												M306T7.2	306.086833502836	443.943773726849		[M-H-CO]- 335.09	3	232	@M307.0903T7.4|-13C	0.363353173037012	0.0285449172012218	1	-0.0394593467344571	0.96083493568	0	1.23070046005436		0
M467.1346T6.98	metabolomics_liver_hilic_neg	LAT	hilic			NA												M467T7	467.134561955121	418.630365392364			1504	NA		-0.492174511961217	0.028920943677924	1	-0.360706985761706	0.158235460393492	0	1.43974604862279		0
M160.0614T4.31	metabolomics_liver_hilic_neg	LAT	hilic			NA												M160T4	160.061410569626	258.546361745768		[M-H-C6H10O5]- 323.128	1	NA		-0.61954386148803	0.0290060140652547	1	0.291037751914157	0.439251175184779	0	1.30421741271435		0
M258.0389T3.12	metabolomics_liver_hilic_neg	LAT	hilic			NA												M258T3	258.038850114692	187.22937228174		[M-H-C6H10O4]- 405.109	22	NA		3.51422578393689	0.0291309352898231	1	-2.49898190051847	0.207931963027496	0	1.25218895487591		0
M127.0337T2.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M127T2.1	127.033683502409	146.905765573891			1820	NA		6.03629036290656	0.0298762310937014	1	1.0529905947092	0.681300937071541	0	1.31680648456427		0
M228.0519T2.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M228T2.2	228.051945013211	147.1543296745			1835	NA		3.58803535401382	0.0299387231153452	1	-0.468933035332965	0.936400665283705	0	1.3500003226436		0
M87.0326T9.5	metabolomics_liver_hilic_neg	LAT	hilic			NA												M87T10.1	87.0325772511707	570.127696062791			17	NA		-0.463464739436093	0.0301553814474737	1	0.22807334604995	0.413308291540676	0	1.4601230621109		0
M510.4614T1.31	metabolomics_liver_hilic_neg	LAT	hilic			NA												M510T1.1	510.46139719398	78.7130629597594	[713][M+1]-		5	369	@M509.4581T1.31|+13C|@M538.4927T1.3|-(C2H4)	-0.646546716270525	0.0310350249982876	1	-1.10166680226012	0.00257888865522917	1	1.16340206815996		0
M180.0164T4.6	metabolomics_liver_hilic_neg	LAT	hilic			NA												M180T5	180.016368725049	275.732554738557	[193][M]-		986	NA		-0.60683579540239	0.031115101947364	1	0.267217088844998	0.47776160553585	0	1.1581638479184		0
M161.0648T4.31	metabolomics_liver_hilic_neg	LAT	hilic			NA												M161T4.1	161.064752290714	258.330102314591		[M-H-COCH2]- 204.084	1	NA		-0.543833496131448	0.0313380660702616	1	0.255564465863642	0.443645873974831	0	1.22068406281459		0
M383.0771T9.03	metabolomics_liver_hilic_neg	LAT	hilic			NA												M383T9	383.077138418462	541.73266449262			766	NA		0.875989541459289	0.0316632793530759	1	0.974195859487107	0.0430628873647261	1	1.06926909503323		0
M837.2284T9.41	metabolomics_liver_hilic_neg	LAT	hilic			NA												M837T9.1	837.22843281648	564.365604357488			19	NA		-0.792378833794418	0.0316632793530759	1	-0.641927167425708	0.129798214741528	0	1.27080436584705		0
M917.2205T9.94	metabolomics_liver_hilic_neg	LAT	hilic			NA												M917T10	917.220478533047	596.112848039576	[912][M]-	[3M-H]- 306.074	27	499	@M917.722T9.94|-13Cdb|@M918.2213T9.94|-13C|-15N|@M919.2214T9.93|-18O|-41K|-37Cl	0.722052162984994	0.0316632793530759	1	-0.297880848252049	0.518916511361002	0	1.3412040384408		0
M993.2396T9.98	metabolomics_liver_hilic_neg	LAT	hilic			NA												M993T10	993.239591289073	599.015833423022		[M+Cl]- 958.273	27	511	@M993.7407T9.98|-13Cdb|@M994.2406T9.98|-13C|-15N	0.387612792681274	0.031875987843467	1	-0.241481161923229	0.277900553899777	0	1.34880282822777		0
M205.9252T1.31	metabolomics_liver_hilic_neg	LAT	hilic			NA												M206T1	205.925223869054	78.309978280637			5	NA		-0.27055926888087	0.0320490530466503	1	-0.0301256030051071	0.775899053268131	0	1.58919524285088		0
M801.7365T10.31	metabolomics_liver_hilic_neg	LAT	hilic			NA												M802T10	801.736491455447	618.346646033065	[870][M+1]2-		26	474	@M800.7351T10.3|+13C|+15N|@M801.2355T10.3|+13Cdb	-0.360766170050447	0.0321721642861159	1	-0.403383996774393	0.0427956582829631	1	1.22992613988562		0
M253.0509T1.96	metabolomics_liver_hilic_neg	LAT	hilic			NA												M253T2.1	253.05091091015	117.748576748606			2456	NA		-0.788941218491843	0.0322160665872933	1	0.0672346804296495	0.988359399027641	0	0.945928349046794		0
M672.2026T5.25	metabolomics_liver_hilic_neg	LAT	hilic			NA												M672T5	672.202628032514	314.779317353541		[M-H]- 673.212	9	NA		0.707990946370179	0.0322160665872933	1	-0.559282754839399	0.167324667153385	0	1.02577511738718		0
M164.0355T1.65	metabolomics_liver_hilic_neg	LAT	hilic			NA												M164T2	164.035484675026	99.1585441977612		[M-H-C2H4]- 193.074	37	NA		0.42381849794857	0.0322160665872933	1	-0.267322124044671	0.272074990820914	0	1.18430058538569		0
M511.1076T8.96	metabolomics_liver_hilic_neg	LAT	hilic			NA												M511T9	511.107557917442	537.876612468139	[714][M]-	[M-H-H20]- 530.131	10	371	@M512.1111T8.97|-13C|@M529.1182T8.97|-(H2O)	1.97243626462026	0.032219767698836	1	-3.18980569254458	0.00106051868888678	1	0.992285001065702		0
M136.0345T4.4	metabolomics_liver_hilic_neg	LAT	hilic			NA												M136T4	136.034503517791	264.095942956339	[99][M+1]-		1	NA		-0.599908820018083	0.032219767698836	1	0.471980998278077	0.170163077890507	0	1.21784486647611		0
M195.9508T9.19	metabolomics_liver_hilic_neg	LAT	hilic			NA												M196T9	195.950814447196	551.259589229069			550	NA		-0.336767027019771	0.032219767698836	1	-0.116816682564544	0.449502582379991	0	1.13994859758228		0
M536.2095T4.08	metabolomics_liver_hilic_neg	LAT	hilic			NA												M536T4	536.209461830721	244.657211810837	[737][M]-		1	NA		-0.689215334073737	0.0322238178871182	1	0.190371369594093	0.738273485749777	0	1.25849342238694		0
M363.1144T10.12	metabolomics_liver_hilic_neg	LAT	hilic			NA												M363T10.2	363.114415935599	607.235238454363	[561][M+1]2-		23	NA		-1.23022606132621	0.0323574383947609	1	0.0414683485876228	0.960889114715259	0	1.49305162753356		0
M202.998T6.71	metabolomics_liver_hilic_neg	LAT	hilic			NA												M203T7	202.998044992879	402.449309744707			7	NA		-0.446780749603136	0.0328181926756441	1	0.247630431209464	0.351747518155756	0	1.35278932093102		0
M913.244T8.83	metabolomics_liver_hilic_neg	LAT	hilic			NA												M913T9	913.244025214246	529.828817565738		[M-H]- 914.252	748	NA		5.40728501750419	0.0328591475168897	1	-3.49818792933922	0.261268718723821	0	1.10931278012804		0
M440.6096T10.95	metabolomics_liver_hilic_neg	LAT	hilic			NA												M441T11	440.609616227171	657.225780803457			2042	NA		0.737004490899031	0.0328591475168897	1	-0.507676640558373	0.232529726075024	0	1.26036291747959		0
M434.1183T6.08	metabolomics_liver_hilic_neg	LAT	hilic			NA												M434T6	434.118320930964	364.845348598479	[648][M]-		4	NA		0.60334961868625	0.0331295253944741	1	-1.04722420733438	0.000497781578427299	1	0.722068316094704		0
M272.0892T8.7	metabolomics_liver_hilic_neg	LAT	hilic			NA												M272T9.1	272.089225655381	522.061547779744	[384][M]-	[M-H-CO2]- 317.097	16	194	@M273.0926T8.7|-13C	-0.371212376097027	0.0333272207349906	1	-0.306889048225358	0.126939833057912	0	1.27766840694861		0
M286.0517T6.62	metabolomics_liver_hilic_neg	LAT	hilic			NA												M286T7	286.051657774656	397.455190494582	[410][M+2]-		7	168	@M284.0547T6.62|+34S|+41K|+37Cl	-1.43062276646537	0.0334464378319364	1	0.914606043132752	0.269476704103566	0	1.28833881055911		0
M772.2193T9.84	metabolomics_liver_hilic_neg	LAT	hilic			NA												M772T10	772.219342223271	590.129415615858	[859][M]-	[M+Cl]- 737.25 [M-H]- 773.227	35	465	@M773.2229T9.84|-13C|@M774.2249T9.82|-18O|-13C2	-0.716139789363556	0.0335045473077204	1	0.356997260686285	0.416209421913617	0	1.30383423236423		0
M267.2332T1.31	metabolomics_liver_hilic_neg	LAT	hilic			NA												M267T1.3	267.23324172434	78.3421405359644	[373][M]-		5	187	@M268.2362T1.3|-13C	-0.401773210497272	0.0335045473077204	1	-0.0595137124216301	0.728704483438415	0	1.44012482877248		0
M342.1058T5.61	metabolomics_liver_hilic_neg	LAT	hilic			NA												M342T6.2	342.105804918294	336.752317574261		[M-H+NH3]- 326.095	4	NA		-0.445747967354016	0.0335522745148856	1	-0.422047901451235	0.0829169581605668	0	1.22168383618684		0
M111.9296T11.65	metabolomics_liver_hilic_neg	LAT	hilic			NA												M112T12	111.929552622247	698.762988800787			2291	24	@M113.9367T11.65|-18O|-13C2	1.05539044784816	0.0336733729307399	1	-0.755435680765	0.215271987318967	0	1.20575975173482		0
M212.0369T9.56	metabolomics_liver_hilic_neg	LAT	hilic			NA												M212T10	212.036876197162	573.305403484148	[264][M]2-	[M-2H]2- 426.089	17	135	@M212.5387T9.56|-13Cdb|@M213.0348T9.56|-15N	-0.528304791029917	0.0336839297415182	1	-0.150884078891387	0.528786994633553	0	1.36237569628147		0
M573.1447T9.05	metabolomics_liver_hilic_neg	LAT	hilic			NA												M573T9	573.144710392406	543.085561133023	[761][M+2]-		748	NA		1.44011936636864	0.0340013626703523	1	-0.264571519904349	0.864860951133929	0	1.15789341990884		0
M279.1567T7.1	metabolomics_liver_hilic_neg	LAT	hilic			NA												M279T7.3	279.156662520418	426.058294135068		[M-H]- 280.16	3	NA		-0.722023570837838	0.0340104703331089	1	0.742712322611577	0.0596518256244132	0	1.19132822110379		0
M349.0546T9.65	metabolomics_liver_hilic_neg	LAT	hilic			NA												M349T10.2	349.054632919513	578.877313060879		[M+Cl]- 314.081	17	NA		0.7658953158715	0.0340628923784216	1	-0.726292127116462	0.0892568986035902	0	1.05747359823682		0
M364.1256T3.03	metabolomics_liver_hilic_neg	LAT	hilic			NA												M364T3.1	364.12555500632	181.577650388281		[M-H]- 365.139	22	NA		-0.593539378858125	0.0340787835969873	1	0.190882256344267	0.671493294741864	0	1.13594341407857		0
M445.1601T8.3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M445T8.1	445.160079379267	498.052676849686		[M-H-CO]- 474.165	15	NA		1.07343085099433	0.0341636798343283	1	-0.0910294788709489	0.988869749087896	0	1.03807634387567		0
M294.0836T9.36	metabolomics_liver_hilic_neg	LAT	hilic			NA												M294T9.2	294.083622908826	561.568340186843		[M+Cl]- 259.109	19	NA		-0.53139368346357	0.0341636798343283	1	0.32840036219768	0.291120238656848	0	1.38952849153946		0
M197.5787T1.3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M198T1	197.578663463398	78.2705231037612			5	NA		-0.254805459095152	0.0345214983479272	1	-0.0115107734172923	0.862665181413404	0	1.51277981764161		0
M183.0874T3.87	metabolomics_liver_hilic_neg	LAT	hilic			NA												M183T4.1	183.087406286908	231.909972095645		[M+Cl]- 148.118	8	NA		-1.15820552975423	0.0345934781381731	1	-0.419916079520952	0.441872327748018	0	1.19375829041738		0
M538.4927T1.3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M538T1	538.492697894018	78.1640949925657	[735][M+3]-		5	369	@M509.4581T1.31|+(C2H5.)|@M510.4614T1.31|+(C2H4)|@M536.4771T1.3|+(H2)|@M537.4896T1.3|+13C	-0.596145177514671	0.0346815686004222	1	-0.364042317087435	0.235059216787913	0	1.3645777209725		0
M141.0221T9.55	metabolomics_liver_hilic_neg	LAT	hilic			NA												M141T10	141.022052661556	573.155460859182		[M-3H]3- 426.089	17	NA		-0.499374633725285	0.0347169078756763	1	-0.164715662939649	0.475755861457756	0	1.24294248118881		0
M319.0441T8.8	metabolomics_liver_hilic_neg	LAT	hilic			NA												M319T9.1	319.044072328294	528.263759455573		[M-H]- 320.049	748	NA		0.976124784357712	0.0347895205456024	1	0.16244708553193	0.705546067992477	0	1.30859817547359		0
M320.6391T1.3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M321T1	320.639142865713	78.2640686348041			5	NA		-0.263811327846046	0.0349502861600408	1	-0.0377780273363726	0.738273485749777	0	1.55319942571425		0
M128.0176T2.19	metabolomics_liver_hilic_neg	LAT	hilic			NA												M128T2	128.01761599348	131.631054456545	[79][M+3]-		18	NA		4.00484023231379	0.0349751288112736	1	-3.41950616296624	0.138174626006791	0	1.02035042136371		0
M265.0833T8.27	metabolomics_liver_hilic_neg	LAT	hilic			NA												M265T8.2	265.083251997821	496.098451832289		[M-H-NH3]- 283.125	15	NA		-0.52109979352884	0.0354959442833938	1	-0.280469652623452	0.281709268666924	0	1.23798723583298		0
M257.0783T4.68	metabolomics_liver_hilic_neg	LAT	hilic			NA												M257T5	257.0782694201	280.823585416164	[354][M]-		999	178	@M258.0815T4.68|-13C	-0.496540825785058	0.0354959442833938	1	0.177398906653092	0.617204436015087	0	1.22295634103109		0
M455.0817T9.07	metabolomics_liver_hilic_neg	LAT	hilic			NA												M455T9.1	455.081671103369	544.262545908132		[M-H]- 456.09	748	NA		0.471492194486787	0.0354959442833938	1	-0.435022732330458	0.104125156384743	0	1.22046228318726		0
M393.1885T3	metabolomics_liver_hilic_neg	LAT	hilic			NA												M393T3	393.188504256728	179.977610479097			22	NA		-0.878762336007931	0.0356506288937795	1	-0.941455643071965	0.0563995231806824	0	1.09434603631972		0
M103.0595T5.23	metabolomics_liver_hilic_neg	LAT	hilic			NA												M103T5.1	103.059478625127	313.917357385519	[46][M+1]-		9	NA		-1.0884399629723	0.0359068320016051	1	-0.691802382678329	0.222295258416289	0	0.865271011247119		0
M112.9857T1.64	metabolomics_liver_hilic_neg	LAT	hilic			NA												M113T2	112.985705583888	98.3737778947091	[56][M]-		37	25	@M113.989T1.64|-13C	0.535994880105658	0.0363333968728466	1	-0.321776727416992	0.313944123448223	0	1.04403783998928		0
M341.1207T7.52	metabolomics_liver_hilic_neg	LAT	hilic			NA												M341T8	341.120666070287	450.937548582215			3	NA		-1.08444119891311	0.036483517027077	1	-0.556143188862169	0.306230398005582	0	1.16252042587131		0
M395.0883T10.16	metabolomics_liver_hilic_neg	LAT	hilic			NA												M395T10	395.088296635324	609.330969405772			1783	NA		0.870007316380233	0.0366162988208344	1	-0.780999265556714	0.119679542540241	0	1.28784118901909		0
M191.9797T2.2	metabolomics_liver_hilic_neg	LAT	hilic			NA												M192T2	191.979703669303	131.91343298035			18	NA		-0.547109301516505	0.0369284911019983	1	0.172980230288744	0.686530604119071	0	1.3166976166272		0
M910.1675T6.74	metabolomics_liver_hilic_neg	LAT	hilic			NA												M910T7	910.167523573051	404.388361222846	[910][M+1]-		2413	NA		0.354305827170418	0.037026011956626	1	0.0120949284774632	0.881503832287622	0	1.13100613548498		0
M918.7213T9.94	metabolomics_liver_hilic_neg	LAT	hilic			NA												M919T10	918.721329061786	596.100248295826		[3M-H]- 306.578	27	499	@M917.722T9.94|+13C|+15N|@M918.2213T9.94|+13Cdb|@M919.2214T9.93|-13Cdb	0.754222895496376	0.0374151295311665	1	-0.249695624316256	0.663132437673496	0	1.32535444006497		0
M222.0267T1.64	metabolomics_liver_hilic_neg	LAT	hilic			NA												M222T2	222.026700817549	98.1510005708535		[M-H]- 223.029	37	NA		4.19559498100534	0.0378675313166078	1	-6.95812133725568	0.00107936042773071	1	0.864620200451533		0
M174T9_N.Acetyl.L.aspartic.acid.	metabolomics_liver_hilic_neg	LAT	hilic	N-Acetyl-L-aspartic acid;N-Acetylaspartic acid	CHEBI:21547	2	a,b	C01042	Amino acid metabolism	Alanine, Aspartate and Glutamate	Aspartate	HMDB00812	CID65065	C6H9NO5	175.04807	OTCCIMWXFLJLIA-BYPYZUCNSA-N	InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/t4-/m0/s1	M174T9	174.040891411243	515.179740957106		[M-H-CH2]- 189.057	1288	NA		0.516820058760192	0.0381024688129397	1	-0.167060837210272	0.677040991208151	0	0.986994599348511		0
