variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M588.7652T17.06	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M589T17	588.765242422692	1023.89639204921		[M+Cl]- 553.799	30	NA		0.223250804216867	0.608113885674766	0	0.0131572008012171	0.98736800757518	0	0.957835496067398		0
M128.0117T10.18	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M128T10	128.011726772449	610.933528171626		[M-H-H20]- 147.03	10	6	@M84.0218T10.17|+(CO2)|@M111.0089T10.19|+(OH.)|@M146.0223T10.17|-(H2O)	0.178712545302835	0.608113885674766	0	-0.0144615522394531	0.929795944704357	0	1.22875188186796		0
M350.8968T16.97	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M351T17.1	350.896767893936	1018.38303939758		[M+Cl]- 315.925 [M-H]- 351.904	47	21	@M306.8684T17.06|+(C2H4O)|@M388.8528T17.02|-K	0.160729307149428	0.608113885674766	0	0.00983092302718447	0.986149346474469	0	1.15867281002959		0
M227.1154T7.7	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M227T8	227.115421296746	461.728396125825			3	NA		-1.61635718788464	0.608234756815209	0	0.543382649156031	0.777917234277408	0	1.19207008148561		0
M121T2.1_Nicotinamide.Niacinamide.	metabolomics_plasma_hilic_neg	MX2	hilic	Nicotinamide;Niacinamide;Vitamin PP;Vitamin B3	CHEBI:17154	2	a,b	C00153	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB01406	CID936	C6H6N2O	122.04801	DFPAKSUCGFBDDF-UHFFFAOYSA-N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	M121T2.1	121.040913046249	134.08229644498	[66][M]-		41	49	@M122.0443T2.24|-13C	0.191042146973366	0.608234756815209	0	0.24624217070177	0.20013949027021	0	1.08184588242756		0
M80.9749T7.3	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M81T7	80.9749383582912	438.253604208082			9	NA		0.164021326978247	0.608234756815209	0	0.0903969011073436	0.686023101446947	0	0.960741039577205		0
M248.0602T2.95	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M248T3	248.060180551827	176.740708265478			22	NA		0.443219210613877	0.609281943087489	0	0.393007618912256	0.446822405609997	0	1.05952061819034		0
M149.9828T16.88	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M150T17	149.982759398127	1012.57628657667			14	27	@M150.9838T16.86|-13C|-15N	-0.156059692548665	0.609666470857597	0	0.124731044569129	0.489860104656499	0	1.40330591478162		0
M230.0256T8.15	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M230T8	230.025617482673	488.862468841185			3	NA		0.427762437253339	0.609909743526409	0	0.055745826119141	0.944846910059409	0	1.35776349242595		0
M220.1077T3.45	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M220T3.2	220.107710052886	207.103073584993	[258][M+2]-		1269	NA		0.299487379943024	0.609909743526409	0	1.03064783838214	0.000116664392804421	1	0.866617898882087		0
M138T2_4.Nitrophenol.3.Hydroxyp.	metabolomics_plasma_hilic_neg	MX2	hilic	4-Nitrophenol|3-Hydroxypicolinic acid	CHEBI:16836|CHEBI:64342	2	a,b	C00870|C18620				HMDB01232|HMD13188	CID980|CID13401	C6H5NO3	139.0269	BTJIUGUIPKRLHP-UHFFFAOYSA-N|BRARRAHGNDUELT-UHFFFAOYSA-N	InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H|InChI=1S/C6H5NO3/c8-4-2-1-3-7-5(4)6(9)10/h1-3,8H,(H,9,10)	M138T2	138.019851353252	106.125676750709			189	NA		0.15101442046066	0.609909743526409	0	0.0293695949035087	0.907045111738683	0	1.02838958308425		0
M123.9494T7.24	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M124T7	123.949442287831	434.102835099937			59	NA		0.195366858414033	0.609983151688875	0	0.21201084718405	0.315257764747776	0	1.12779776045106		0
M433.0757T2.65	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M433T3	433.075665411853	158.740506336625		[M-H]- 434.08	16	NA		-0.55146310229209	0.610377800480961	0	-1.82149097419263	0.000209629527607016	1	0.729997881682394		0
M308.0995T2.36	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M308T2	308.099532893993	141.848027216304		[3M-2H]2- 206.076	41	NA		-0.786771074022518	0.610414595713095	0	-14.0510268961149	4.28777143351811e-31	1	0.00726415338341929		0
M87.9983T4.22	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M88T4.33	87.9983166540415	253.075814592923		[M-H-CH3]- 104.026	1	NA		0.258084579188981	0.610998109538815	0	0.26856339628258	0.345108044718398	0	0.818285405094517		0
M310.9573T10.15	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M311T10	310.957305031353	608.845965876757			10	NA		0.173197457788518	0.610998109538815	0	-0.216444860479191	0.244273684286223	0	0.777825405917733		0
M263.0413T10.27	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M263T10.2	263.041289006317	616.47336657902			1014	NA		0.597845645023057	0.612343332921851	0	-2.06578114182944	0.0016621754040549	1	1.00352914053482		0
M665T10_Stachyose.Maltotetraose	metabolomics_plasma_hilic_neg	MX2	hilic	Stachyose|Maltotetraose	CHEBI:17164|CHEBI:61988	2	a,b	C01613|C02052	Carbohydrate metabolism	Galactose metabolism	Sucrose	HMDB03553|HMDB01296	CID439531|CID446495	C24H42O21	666.2219	UQZIYBXSHAGNOE-XNSRJBNMSA-N|LUEWUZLMQUOBSB-ZLBHSGTGSA-N	InChI=1S/C24H42O21/c25-1-6-10(28)14(32)17(35)21(41-6)39-3-8-11(29)15(33)18(36)22(42-8)40-4-9-12(30)16(34)19(37)23(43-9)45-24(5-27)20(38)13(31)7(2-26)44-24/h6-23,25-38H,1-5H2/t6-,7-,8-,9-,10+,11+,12-,13-,14+,15+,16+,17-,18-,19-,20+,21+,22+,23-,24+/m1/s1|InChI=1S/C24H42O21/c25-1-5-9(29)10(30)15(35)22(40-5)44-19-7(3-27)42-24(17(37)12(19)32)45-20-8(4-28)41-23(16(36)13(20)33)43-18-6(2-26)39-21(38)14(34)11(18)31/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10+,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21+,22-,23-,24-/m1/s1	M665T10	665.215704848263	618.74241709344	[655][M]-	[2M-2H+Na]- 322.116	32	417	@M666.2191T10.34|-13C	0.290789203444991	0.612936736774122	0	-0.0160760375771289	0.944511300811009	0	0.941333035919259		0
M128T6_Pipecolic.acid.Pipecolin.	metabolomics_plasma_hilic_neg	MX2	hilic	Pipecolic acid;Pipecolinic acid	CHEBI:17964	2	a,b	C00408	Amino acid metabolism	Lysine degradation	Lysine	HMDB00070	CID849	C6H11NO2	129.07898	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	M128T6	128.071905854521	348.600817602635		[M-H]- 129.083 [M-H-CH2]- 143.099	6	NA		0.164518208321009	0.612936736774122	0	-0.352659180051337	0.0392445524636164	1	1.0119171137107		0
M402.8844T16.45	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M403T16	402.884376589586	986.91417000156			14	NA		-0.133531568650135	0.612936736774122	0	0.16230720900672	0.260548622835566	0	1.30334425941872		0
M114.0563T5.26	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M114T5	114.056257705069	315.577464414987			688	NA		-0.729709230598365	0.613077714960808	0	1.12941966432517	0.14305171090159	0	1.2892224436387		0
M200.0316T5.2	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M200T5	200.031615890837	311.764218410536			691	NA		0.582914894701835	0.613077714960808	0	-0.235983115523142	0.738171427989228	0	1.25845826201261		0
M354.1414T5.49	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M354T5	354.141397036308	329.240226928384			916	NA		-0.4835208821007	0.613077714960808	0	0.15733207414312	0.787332134426608	0	0.954841646449909		0
M167.9777T16.56	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M168T17.1	167.977695179812	993.622734189534		[M-H]- 168.976	14	NA		0.37835395520273	0.613077714960808	0	-0.0137777798992822	0.954920915519345	0	0.554420327567542		0
M341.1208T5.61	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M341T6.1	341.120824559556	336.633991203169	[482][M]-	[M+Cl+NH3]- 289.134	25	316	@M342.1246T5.61|-13C	-0.280813579875186	0.613077714960808	0	1.01214096479059	0.00123550543218038	1	0.957540422351376		0
M233.7723T1.31	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M234T1	233.772260412818	78.5805164573745			2	NA		0.260743207159422	0.613077714960808	0	0.408430437456669	0.105656062981364	0	1.06071349928348		0
M248.9798T7.27	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M249T7.1	248.979788065032	436.434010270894		[M-H]- 249.987 [M-H]- 249.987	9	207	@M246.9827T7.28|+34S|+41K|+37Cl|@M250.9769T7.28|-34S|-41K|-37Cl|@M252.974T7.28|-44Ca	0.24475526106184	0.613077714960808	0	0.152410001071875	0.64280770462622	0	0.944887541974404		0
M557.8425T16.6	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M558T17	557.842496825842	996.295150520529			14	NA		-0.202155025880948	0.613077714960808	0	-0.174441240866351	0.470723944039815	0	1.21877387414057		0
M221.891T17.12	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M222T17	221.890976747679	1027.07188641912	[262][M+1]-		30	NA		0.164176488133434	0.613077714960808	0	0.00378925458806911	0.991381246108066	0	1.23888856060748		0
M299.8655T17.17	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M300T17	299.865521514195	1030.20299758008	[406][M+1]-		30	21	@M236.8616T17.16|+Na+CH3CN|@M237.8651T17.16|+(H2O)+(CO2)|@M261.9096T17.16|+K|@M282.867T17.17|+(OH.)|@M298.8622T17.17|+13C|@M300.8603T17.17|-15N|@M337.8217T17.17|-K	0.149950299921779	0.613077714960808	0	-0.258823940055764	0.0977516107666307	0	1.24488792646017		0
M866.5559T1.26	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M867T1	866.55587758966	75.3026356987024	[684][M]-	[M-H-C2H4]- 895.594	2	433	@M867.5593T1.25|-13C	0.145018876250141	0.613077714960808	0	0.00443436524335539	0.995014213878299	0	0.950266361489047		0
M200T1.1_Caprylolyglycine	metabolomics_plasma_hilic_neg	MX2	hilic	Caprylolyglycine		2	a,b		Lipid metabolism	Fatty acids	Acylglycine	HMDB00832	CID84290	C10H19NO3	201.13649	SAVLIIGUQOSOEP-UHFFFAOYSA-N	InChI=1S/C10H19NO3/c1-2-3-4-5-6-7-9(12)11-8-10(13)14/h2-8H2,1H3,(H,11,12)(H,13,14)	M200T1.1	200.129420837459	89.5994225145514		[M-H-C6H10O5]- 363.191	11	NA		0.134588689244559	0.613077714960808	0	-0.762073958139016	1.42991337505963e-05	1	0.796085127378137		0
M186.041T8.61	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M186T9.1	186.040958067964	516.69888386688		[M-H-COCH2]- 229.068	37	NA		0.25016745097891	0.613206106247847	0	0.411801027880109	0.086616994752227	0	0.693785957156031		0
M260.9807T6.27	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M261T6.2	260.980741098109	376.377248284279	[337][M]-		6	NA		-0.192537509731967	0.615616084571695	0	0.63327179333691	0.00277732837561573	1	1.143592443723		0
M240.0465T3.44	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M240T3.1	240.046479700431	206.405370987018			1270	NA		-0.282195995991737	0.616717311995734	0	0.172684118030231	0.616706251907714	0	1.04829882412884		0
M382.8448T17.13	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M383T17.1	382.844775396357	1028.09779748234	[530][M]-		30	21	@M276.8542T17.13|+(H2O)+2(CO2)|@M320.8442T17.13|+(H2O)+(CO2)|@M344.8887T17.12|+K|@M360.8628T17.17|+Na|@M384.8427T17.14|-34S|-41K|-37Cl|@M420.8009T17.14|-K|@M458.7568T17.15|-2K|@M496.7126T17.15|-3K	0.133849921537738	0.616994735889434	0	-0.1300375372963	0.394658426723522	0	1.27430018543795		0
M119.9763T2.61	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M120T3	119.976276811311	156.369708282052			496	NA		0.410785717657962	0.618839853061075	0	-2.23002411873131	2.48961002636104e-05	1	0.896491761343678		0
M360.7984T17.14	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M361T17	360.798410782795	1028.50633633041			30	NA		0.197736491517253	0.618839853061075	0	-0.135070345880731	0.570860520184222	0	1.34554585581256		0
M283.8916T17.12	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M284T17	283.891607444031	1027.23010264912	[376][M+1]-		30	NA		0.141881329512449	0.618839853061075	0	-0.123432008457096	0.457135152628459	0	1.21467561231191		0
M236.0893T2.8	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M236T3	236.089291214871	168.017302494614		[M-H]- 237.099	56	NA		-0.442493621681882	0.620026189801995	0	-0.129702412632675	0.858400430745713	0	1.00714367079493		0
M164T3.2_L.Phenylalanine.Phenylal.	metabolomics_plasma_hilic_neg	MX2	hilic	L-Phenylalanine;Phenylalanine|Benzocaine	CHEBI:17295|CHEBI:116735	2	a,b	C00079	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis	Phenylalanine	HMDB00159	CID6140	C9H11NO2	165.079	COLNVLDHVKWLRT-QMMMGPOBSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	M164T3.2	164.071994251999	174.147513083301			22	103	@M165.0752T2.9|-13C	0.159000989890597	0.620972924719837	0	0.106105803569378	0.611108063546341	0	1.19215230589772		0
M824.7262T16.59	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M825T17	824.726201138927	995.685410481065	[674][M]-	[2M-2H+Na]- 401.877	14	NA		-0.228743254258735	0.622898723920129	0	-0.238586375832984	0.355318560307568	0	0.913691608560867		0
M174.0774T3.42	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M174T3.2	174.077383099968	205.04768734252			1243	NA		0.687493268825484	0.623307745887387	0	0.568960065003846	0.50262726074577	0	1.12098831670389		0
M127.9139T9.27	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M128T9.9	127.913875256591	555.944838996631		[M-H]- 128.913	4	NA		0.492653432534684	0.623307745887387	0	0.0393440831874905	0.972738117689898	0	1.21759640125953		0
M344.2315T1.3	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M344T1	344.231527414824	78.0159273539528	[485][M+1]-		2	292	@M317.2129T1.32|+(C2H3.)|@M343T1.1_Medroxyprogesterone|+13C	1.70543200174522	0.623865964918936	0	-0.383181502086956	0.858400430745713	0	1.11746339164293		0
M245.0438T6.64	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M245T7.1	245.043770114592	398.65221857199			7	NA		-0.784582887690323	0.623865964918936	0	-0.128827962969744	0.927343701429992	0	1.07646105226206		0
M254.9815T6.06	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M255T6.2	254.981495618633	363.710158511177	[323][M]-	[M-H]- 255.988 [M-H]- 255.988	6	NA		-0.721916323229536	0.623865964918936	0	0.378585023922469	0.678330174350213	0	1.12431223513502		0
M368.0599T9.7	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M368T10	368.059876716129	581.805438507092			798	NA		-0.615593987475535	0.623865964918936	0	-0.413053181820187	0.611108063546341	0	1.34350800287468		0
M131.9992T9.26	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M132T9.19	131.999174011093	555.737643169084			4	NA		0.41844820107924	0.623865964918936	0	-0.0690409217260886	0.886144515890388	0	0.939140173230195		0
M345.1044T7.42	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M345T7	345.104427281436	445.424074931835			352	NA		-0.314682673910525	0.623865964918936	0	-0.332102201442506	0.350619582684585	0	0.668243699004273		0
M259T10_Î..D...Mannose.1.phospha.	metabolomics_plasma_hilic_neg	MX2	hilic	Î±-D(+)Mannose 1-phosphate|D-Mannose 6-phosphate;Mannose 6-phosphate|D-Fructose 6-phosphate|Galactose 1-phosphate|D-Fructose 1-phosphate;1-O-Phosphono-D-fructose|Î±-D-Glucose 1-phosphate;D-Glucose 1-phosphate	CHEBI:35374|CHEBI:49728|CHEBI:15946|CHEBI:17973|CHEBI:704854|CHEBI:16077	2	a,b	C00636|C00275|C00085|C01094|C00103	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism|Fructose and Mannose metabolism|Galactose metabolism|Glycolysis|Pentose and Glucuronate interconversions|Starch and Sucrose metabolism	GDP sugar|UDP sugar|Fructose|Mannose|Galactose|Glycolysis|Glucuronate|Sucrose	HMDB06330|HMDB01078|HMDB60467|HMDB01586	CID439279|CID65127|CID439160|CID65533	C6H13O9P	260.0297	HXXFSFRBOHSIMQ-RWOPYEJCSA-N|NBSCHQHZLSJFNQ-QTVWNMPRSA-N|BGWGXPAPYGQALX-VRPWFDPXSA-N|ZKLLSNQJRLJIGT-UYFOZJQFSA-N|HXXFSFRBOHSIMQ-VFUOTHLCSA-N	InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5+,6-/m1/s1|InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5+,6?/m1/s1|InChI=1S/C6H13O9P/c7-2-6(10)5(9)4(8)3(15-6)1-14-16(11,12)13/h3-5,7-10H,1-2H2,(H2,11,12,13)/t3-,4-,5+,6?/m1/s1|InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h3,5-8,10-11H,1-2H2,(H2,12,13,14)/t3-,5-,6-/m1/s1|InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6-/m1/s1	M259T10	259.022943933169	580.013492524428	[331][M]-	[M+Cl]- 224.055	21	224	@M260.0263T9.67|-13C|@M261.0271T9.67|-18O|-13C2|@M439.0868T9.62|-(C6H10O5)-(H2O)	0.519652349345993	0.624084496688142	0	-0.995761306366887	0.0717888733576752	0	1.24616369176428		0
M227.588T4.21	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M228T4	227.587974159339	252.602807400701			1	NA		0.281616550703017	0.624452551230648	0	0.0794069885091098	0.86548276854943	0	0.751170364034081		0
M533.4584T1.3	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M533T1	533.458425707771	78.01686338381		[2M-2H+Na]- 256.24	2	389	@M535.4741T1.3|-(H2)	-0.502251142139649	0.624878792250776	0	-0.355624855359206	0.589635057743384	0	1.27166029477288		0
M295.957T16.69	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M296T17.1	295.956996297493	1001.13275727486			14	NA		0.481022768974803	0.624878792250776	0	-0.216600318723337	0.720079771933861	0	0.895518586100348		0
M212.863T11.69	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M213T12	212.862971036722	701.576181398267		[M-H-CH2]- 227.889	23	33	@M168.895T11.7|+2Na|@M190.8859T11.7|+Na	0.469078071362592	0.624878792250776	0	-0.609731640267338	0.240933391174967	0	1.183652180897		0
M111.0566T2.61	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M111T3.3	111.056567114697	156.314947232014			16	NA		0.452450201549611	0.624878792250776	0	-0.329721369337244	0.548180901250008	0	1.14314376121044		0
M534.1864T4.15	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M534T4	534.186406489789	249.148457857324			1	NA		-0.434895154857717	0.624878792250776	0	1.16336755886315	0.0138088205959433	1	1.26194867543981		0
M129.503T9.26	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M130T9	129.502971979437	555.761746079379		[M+Cl]- 94.5406 [M-H]- 130.517	4	NA		0.380581030556307	0.624878792250776	0	0.0432065177149639	0.955717259011399	0	0.666199752938616		0
M130.2683T9.27	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M130T9.17	130.268340164252	555.904102568415		[M-2H+K]- 93.3154	4	NA		0.344715097657732	0.624878792250776	0	-0.0964423779647277	0.82465641934599	0	1.0936807879264		0
M476.7286T17.16	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M477T17	476.728591970865	1029.75695630243		[M-H-HCOOH]- 523.754	30	21	@M430.7407T17.16|+(CH2S)|@M438.7726T17.17|+K|@M474.7307T17.17|+34S|+41K|+37Cl	0.27319631271733	0.624878792250776	0	-0.559616868353864	0.0570790542671556	0	1.34375972226974		0
M391.1262T3.73	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M391T4	391.126204304375	223.600764652067			646	NA		-0.242940441099128	0.624878792250776	0	1.33765321419737	2.49076709539541e-05	1	0.872485855196002		0
M251.2018T1.32	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M251T1	251.201844979552	78.9069385488052		[M-H-C4H8]- 308.267	2	NA		-0.219183724166122	0.624878792250776	0	-0.122223597230185	0.692305568462831	0	1.16610213493768		0
M176.0203T9.49	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M176T9.1	176.020291990236	569.580952766526	[169][M]-		780	115	@M177.0236T9.49|-13C	-0.207715908824586	0.624878792250776	0	0.075660463732607	0.770993421136687	0	1.09072736369322		0
M293.0521T8.94	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M293T9	293.052075767761	536.152942907469		[3M+2Cl]2- 172.046	15	NA		0.205189846662497	0.624878792250776	0	-0.249849028684666	0.276734493753769	0	1.18390430542605		0
M246.0988T7.1	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M246T7.1	246.098801147986	425.735750187234			1555	NA		0.205078377267814	0.624878792250776	0	-1.85662026101828	5.08803745830306e-08	1	0.698286292640226		0
M187.0979T6.29	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M187T6.1	187.09786296382	377.376601489885		[M+Cl]- 152.133 [M-H]- 188.11	6	NA		0.182241165091909	0.624878792250776	0	-0.212560578441082	0.29951226762784	0	0.753385291264704		0
M271.1165T9.32	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M271T9	271.116480609346	559.041309041944		[M-H-CH2]- 286.139	4	NA		0.354429203749072	0.62788841860315	0	-0.778065544892785	0.0418064776533069	1	1.27678837527101		0
M309.2804T1.28	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M309T1.1	309.280428702514	76.5381319108047	[429][M]-	[M-H-C4H8]- 366.35	2	285	@M310.2836T1.28|-13C|@M311T1.3_Arachidic.acid.Eicosanoi.|-(H2)|@M337.3119T1.26|-(C2H4)	-0.296491419185404	0.630920636535487	0	-0.874765852320841	0.00134016523041903	1	0.914160479916049		0
M476.2792T1.34	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M476T1.1	476.279205091797	80.6915091216242	[589][M]-	[M-H-C6H10O5]- 639.34	2	381	@M477.2827T1.35|-13C|@M478.2952T1.34|-(H2)	-0.250849497669968	0.631424383379471	0	-0.685747981437753	0.00301186081659464	1	0.942434608235355		0
M222.0736T3.72	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M222T4.1	222.073555500091	222.999008613361			665	NA		-0.425471931386086	0.631550501743931	0	-0.00529877731125339	0.984190885974863	0	1.11618894557287		0
M203.9977T2.39	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M204T2	203.997681969254	143.697384407323		[M-H]- 205.005	41	NA		0.520001810702539	0.631796105946785	0	0.273696357252733	0.713509215786868	0	0.943264683753406		0
M216.0993T6.45	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M216T6.1	216.099315421268	386.946654064607		[M-H]- 217.109	7	170	@M252T6_D.Neopterin.D.....Neopte.|-(HCl)	0.286974955605213	0.631796105946785	0	0.403206460744705	0.176453268852185	0	0.866016671408808		0
M498.7753T17.17	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M499T17.1	498.775342471897	1030.29684471774		[M-H-CO]- 527.773	30	21	@M436.7747T17.16|+(H2O)+(CO2)|@M500.7731T17.17|-34S|-41K|-37Cl|@M520.7571T17.15|-Na|@M536.731T17.17|-K|@M558.7129T17.16|-Na-K	0.174486194024427	0.631796105946785	0	-0.340457036585782	0.0714901415155935	0	1.22346713935336		0
M216.1242T1.55	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M216T2.2	216.124243529039	93.0558749281286		[M-H-H20]- 235.154	26	NA		-0.467797702376922	0.632188188214855	0	-1.27376400511771	0.00322489944896539	1	0.586988579411551		0
M274.0257T9.26	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M274T9	274.025708069581	555.809862410225		[M-H]- 275.03	4	240	@M275.0221T9.26|-15N	0.428246206080967	0.632188188214855	0	0.0527049788313718	0.949758534404646	0	1.17872680585929		0
M225.1248T1.58	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M225T2.1	225.124838421311	94.7612907278855		[M-2H+Na]- 204.139	26	NA		0.90220774972369	0.63308509826967	0	-0.247216197565434	0.831571565688969	0	1.02422497469622		0
M215.0829T3.06	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M215T3.1	215.082949803666	183.825557293562		[M-H-C3H2O3]- 302.1	22	NA		-0.497803268842208	0.63308509826967	0	0.742578557703212	0.177156331913173	0	1.05894351599665		0
M257.9989T6.43	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M258T6.1	257.998895855656	385.629454033484		[M+2Cl]2- 446.063	6	NA		-0.250971868129469	0.63308509826967	0	0.680837662269152	0.0138088205959433	1	1.23056117661868		0
M266.0788T4.93	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M266T5	266.078750386448	295.956144735088	[347][M]-		422	232	@M267.0822T4.92|-13C	0.250833052906511	0.63308509826967	0	0.0825401714862579	0.84134225875354	0	1.43950706647286		0
M327.1286T3.56	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M327T4	327.128615124366	213.540632381572	[457][M+1]-		19	NA		-0.216453437331062	0.63308509826967	0	0.957554432155728	0.000284258959328912	1	0.829445381966535		0
M194.0592T6.68	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M194T7.1	194.059192108715	400.973446012747			272	NA		-0.182107223710529	0.63308509826967	0	-0.416305002365963	0.0150872632512936	1	0.502738287167487		0
M272.9224T20.3	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M273T20	272.922354666807	1218.04940934393			36	NA		0.169664257526758	0.63308509826967	0	0.162518256356137	0.427694505184228	0	1.04723363162495		0
M333.939T16.56	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M334T17.1	333.939020226177	993.649723531854			14	4	@M355.921T16.56|-Na	0.150267838900479	0.63308509826967	0	0.139501155182543	0.447757195280049	0	0.912996486515234		0
